target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,el_cue,el_target,el_word_combo
υπερασπίζω,645.131937493285,705.601019579555,-0.316572846384397,-0.125971498087711,35.6910927759883,35.0176788150567,0.0902800531924576,0.102556538320559,51,53,2,1,48,51,48,51,2,1,1,1,51,53,2,1,48,51,48,51,2,1,1,1,48,51,60.4690820862697,0.190601348296686,el,protect,defend,προστατεύω,υπερασπίζω,προστατεύωυπερασπίζω
υπερβάλλω,765.048574515237,684.398530638371,0.186397568902547,-0.193837568265276,56.7526204975021,29.5172135225553,0.168816536214426,0.0881662823782727,52,51,0,1,47,49,48,49,0,0,0.979166666666667,1,51,51,1,1,45,47,47,49,1,0,0.957446808510638,0.959183673469388,47,49,-80.650043876866,-0.380235137167823,el,underestimate,exaggerate,υποτιμώ,υπερβάλλω,υποτιμώυπερβάλλω
υπηρέτης,683.927479095015,739.372458340469,-0.276448607424502,0.059474494968395,51.2757783646411,61.2533126801311,0.123316769653909,0.166984330051202,51,52,0,0,48,48,48,51,0,0,1,0.941176470588235,51,52,0,0,48,42,48,51,0,0,1,0.823529411764706,48,48,55.4449792454541,0.335923102392897,el,slave,servant,δούλος,υπηρέτης,δούλοςυπηρέτης
υπηρέτρια,650.072469401196,781.639111102775,-0.222464448314802,0.0709497583892116,41.0079811393397,65.6502999172283,0.124876762021893,0.189124718702881,51,52,2,1,49,45,49,48,1,1,1,0.9375,52,53,1,0,47,46,50,49,0,0,0.94,0.938775510204082,49,45,131.566641701579,0.293414206704013,el,nanny,maid,νταντά,υπηρέτρια,νταντάυπηρέτρια
υπνοδωμάτιο,656.974499990588,713.988911175232,-0.233238375735203,-0.0285238364323584,25.8470750213062,34.177797483671,0.0907200863129871,0.114893727653116,51,52,0,0,46,45,48,49,0,0,0.958333333333333,0.918367346938776,51,52,0,0,47,48,48,49,0,0,0.979166666666667,0.979591836734694,46,45,57.0144111846439,0.204714539302845,el,room,bedroom,δωμάτιο,υπνοδωμάτιο,δωμάτιουπνοδωμάτιο
υπογράφω,646.109400011994,593.080313721725,-0.193072761289293,-0.52501426652359,36.4178197967845,17.00758030778,0.146153312149005,0.053255259052586,52,53,0,1,45,51,46,51,0,0,0.978260869565217,1,52,52,0,2,45,50,46,50,0,1,0.978260869565217,1,45,51,-53.0290862902684,-0.331941505234297,el,form,sign,αίτηση,υπογράφω,αίτησηυπογράφω
υπογραφή,557.130437574249,638.43819147995,-0.57606825305719,-0.233855576733956,17.0889076935863,27.8847431200849,0.0553272920594048,0.0934646141844421,50,51,0,1,48,47,49,48,0,1,0.979591836734694,0.979166666666667,50,52,0,0,48,47,49,49,0,0,0.979591836734694,0.959183673469388,48,47,81.3077539057015,0.342212676323235,el,stamp,signature,σφραγίδα,υπογραφή,σφραγίδαυπογραφή
υποδεικνύω,721.040811333443,734.12326828351,0.10909672091699,0.227469846680939,36.0401784225997,41.3175256224774,0.104056798851528,0.149947099417991,55,50,0,0,53,41,54,44,0,0,0.981481481481482,0.931818181818182,55,50,0,0,52,43,54,44,0,0,0.962962962962963,0.977272727272727,53,41,13.0824569500677,0.118373125763949,el,point,indicate,σημείο,υποδεικνύω,σημείουποδεικνύω
υποκατάστατο,870.953767462563,966.234609755535,0.531406864108271,0.837127468577597,57.3696513372553,67.8445761496381,0.171809243930871,0.22285230972147,52,53,0,1,43,41,45,46,0,1,0.955555555555556,0.891304347826087,51,54,1,0,42,45,44,47,1,0,0.954545454545455,0.957446808510638,43,41,95.2808422929726,0.305720604469326,el,replace,substitute,αντικαθιστώ,υποκατάστατο,αντικαθιστώυποκατάστατο
υποκρίνομαι,831.185065207847,680.079760848641,0.2585703443875,-0.256931056939165,60.9054605423648,25.7532841561577,0.21726175316205,0.0647104473803004,51,51,0,0,46,46,48,46,0,0,0.958333333333333,1,51,51,0,0,47,45,48,46,0,0,0.979166666666667,0.978260869565217,46,46,-151.105304359206,-0.515501401326665,el,gesture,act,χειρονομία,υποκρίνομαι,χειρονομίαυποκρίνομαι
υπολογίζω,591.103039989885,638.605531911528,-0.550471071399434,-0.39109860860668,25.1662975582296,46.1975605962817,0.0712814786868362,0.127324579983671,55,51,0,0,50,47,51,49,0,0,0.980392156862745,0.959183673469388,55,51,0,0,48,45,51,49,0,0,0.941176470588235,0.918367346938776,50,47,47.5024919216427,0.159372462792754,el,count,calculate,μετρώ,υπολογίζω,μετρώυπολογίζω
υπολογιστής,590.190580056635,616.848799997802,-0.44970167590039,-0.427414001475955,21.5442474562956,33.8520223587245,0.0799558692499632,0.104148232508143,51,52,0,1,50,50,50,50,0,0,1,1,51,52,0,1,49,46,50,50,0,0,0.98,0.92,50,50,26.6582199411673,0.0222876744244356,el,software,computer,λογισμικό,υπολογιστής,λογισμικόυπολογιστής
υπολοχαγός,717.321673874763,910.20809525142,0.016131407183449,0.666944145861383,32.5789481270617,45.5780384490013,0.104152199638965,0.147756866264022,53,51,2,1,46,42,48,47,1,1,0.958333333333333,0.893617021276596,54,51,1,1,41,46,48,47,1,1,0.854166666666667,0.978723404255319,46,42,192.886421376657,0.650812738677934,el,sergeant,lieutenant,λοχίας,υπολοχαγός,λοχίαςυπολοχαγός
υπουργείο,625.986314846535,717.316150944599,-0.390147405563966,-0.190387897048378,41.2807385727918,43.8004997240636,0.119580533854096,0.108775880982357,54,54,0,0,54,53,54,53,0,0,1,1,54,53,0,1,51,49,54,52,0,1,0.944444444444444,0.942307692307692,54,53,91.3298360980633,0.199759508515588,el,embassy,ministry,πρεσβεία,υπουργείο,πρεσβείαυπουργείο
υπουργός,610.159620006392,661.733510624577,-0.409646822999804,-0.243295287943881,26.4635876959882,31.0266271580178,0.0863524952839081,0.112156660559891,52,50,0,1,50,47,50,48,0,1,1,0.979166666666667,52,50,0,1,43,47,50,48,0,1,0.86,0.979166666666667,50,47,51.5738906181848,0.166351535055923,el,ambassador,minister,πρεσβευτής,υπουργός,πρεσβευτήςυπουργός
υπόθεση,618.953560034119,704.20797733377,-0.367213723144309,0.0213391297100589,44.4865550057309,33.4310956760374,0.120794425903669,0.166479048589435,51,51,1,1,50,44,50,46,1,0,1,0.956521739130435,51,51,1,1,47,24,50,46,1,0,0.94,0.521739130434783,50,44,85.254417299651,0.388552852854368,el,conclusion,assumption,συμπέρασμα,υπόθεση,συμπέρασμαυπόθεση
υπόσχεση,585.084769215468,583.680607823276,-0.488332753682443,-0.421496299746243,19.9356846162757,21.696103614285,0.0890461710649408,0.0861947924417851,54,53,2,1,52,51,52,51,0,0,1,1,54,52,2,2,49,48,52,50,0,1,0.942307692307692,0.96,52,51,-1.40416139219155,0.0668364539361998,el,guarantee,promise,εγγύηση,υπόσχεση,εγγύησηυπόσχεση
υψηλός,616.440680896521,710.80187500022,-0.332258060945532,-0.235105150084506,53.3132446162998,54.5304849718285,0.191085119703229,0.113214096104197,50,52,1,0,47,48,48,49,1,0,0.979166666666667,0.979591836734694,49,52,2,0,46,44,47,49,2,0,0.978723404255319,0.897959183673469,47,48,94.3611941036991,0.0971529108610263,el,low,high,χαμηλός,υψηλός,χαμηλόςυψηλός
υψηλότητα,685.833353004006,792.513897978056,-0.0596420102770215,0.178262847762888,34.6384446003464,42.3590055382272,0.137452883393182,0.125920706351394,54,52,0,0,51,49,52,51,0,0,0.980769230769231,0.96078431372549,54,52,0,0,52,51,52,51,0,0,1,1,51,49,106.680544974051,0.23790485803991,el,majesty,highness,μεγαλείο,υψηλότητα,μεγαλείουψηλότητα
φάρμακο,547.029224492906,677.029166664417,-0.658343437136762,-0.266985010168062,29.2971241462898,35.6686460087523,0.098915948703484,0.116254876298515,50,52,1,1,49,48,50,49,1,1,0.98,0.979591836734694,50,52,1,1,50,43,50,49,1,1,1,0.877551020408163,49,48,129.999942171511,0.3913584269687,el,alcohol,drug,αλκοόλ,φάρμακο,αλκοόλφάρμακο
φήμη,648.439765951149,588.026285650804,-0.334401014934255,-0.430627916653356,41.8786416738373,23.3869429594937,0.13232287327413,0.093164428103035,50,51,1,1,47,49,47,50,1,0,1,0.98,51,51,0,1,47,46,48,50,0,0,0.979166666666667,0.92,47,49,-60.4134803003443,-0.0962269017191013,el,career,reputation,καριέρα,φήμη,καριέραφήμη
φίδι,531.481770856908,543.507956533115,-0.667515996350816,-0.65062343346918,26.6345240207892,22.9331784884821,0.0818867081922533,0.0674676148293987,54,50,0,0,48,46,48,46,0,0,1,1,54,50,0,0,47,44,48,46,0,0,0.979166666666667,0.956521739130435,48,46,12.0261856762071,0.0168925628816363,el,worm,snake,σκουλήκι,φίδι,σκουλήκιφίδι
φίλος,533.211839990578,584.913851060914,-0.698617839993244,-0.490209428849562,22.056291240941,27.1731166081888,0.075156607795232,0.0891896573135344,51,51,1,1,50,47,50,47,1,1,1,1,51,51,1,1,50,46,50,48,1,0,1,0.958333333333333,50,47,51.7020110703356,0.208408411143682,el,colleague,friend,συνάδελφος,φίλος,συνάδελφοςφίλος
φαντασία,594.824479984699,582.131844447451,-0.497145724943599,-0.499895705961794,23.6179299679583,22.4375194979058,0.0718283606419613,0.0727737522772138,51,51,0,0,50,45,50,46,0,0,1,0.978260869565217,51,51,0,0,49,46,50,46,0,0,0.98,1,50,45,-12.6926355372478,-0.00274998101819512,el,reality,fantasy,πραγματικότητα,φαντασία,πραγματικότηταφαντασία
φανταστικός,645.997819979405,621.889613626385,-0.347507037551174,-0.423449765079921,25.1404127378554,23.4264847085477,0.0792155362236505,0.0683349842863813,54,51,1,0,50,44,50,44,1,0,1,1,55,51,0,0,50,43,51,44,0,0,0.980392156862745,0.977272727272727,50,44,-24.1082063530208,-0.0759427275287471,el,wonderful,fantastic,εκπληκτικός,φανταστικός,εκπληκτικόςφανταστικός
φαξ,816.009675702755,802.917374989748,0.322789565879135,0.36899871375053,66.2200685694021,48.8513598416407,0.203497153496265,0.167383848543956,50,54,0,1,37,40,47,52,0,1,0.787234042553192,0.769230769230769,50,54,0,1,47,51,47,52,0,1,1,0.980769230769231,37,40,-13.0923007130068,0.0462091478713952,el,mail,fax,ταχυδρομείο,φαξ,ταχυδρομείοφαξ
φεστιβάλ,646.856540001038,701.10622914858,-0.289857612083409,0.00356734882372498,22.478579376761,36.258254759748,0.0706061949198417,0.106985122423279,54,53,1,0,50,48,50,50,1,0,1,0.96,55,53,0,0,46,43,51,50,0,0,0.901960784313726,0.86,50,48,54.2496891475425,0.293424960907134,el,carnival,festival,καρναβάλι,φεστιβάλ,καρναβάλιφεστιβάλ
φθινόπωρο,602.129978251885,703.741958324959,-0.535484017202435,-0.0882507542676587,19.9463981662177,35.5363525258207,0.0613722785226849,0.124102970014062,50,51,0,0,46,48,46,50,0,0,1,0.96,50,51,0,0,46,49,46,50,0,0,1,0.98,46,48,101.611980073074,0.447233262934776,el,spring,autumn,άνοιξη,φθινόπωρο,άνοιξηφθινόπωρο
φιλία,576.662529426627,583.046693882535,-0.515528189019397,-0.545316731702162,22.6575541007947,18.0585993256132,0.104164340804855,0.061053132376617,54,52,1,0,51,49,51,50,1,0,1,0.98,54,51,1,1,50,49,51,50,1,0,0.980392156862745,0.98,51,49,6.38416445590758,-0.0297885426827654,el,relationship,friendship,σχέση,φιλία,σχέσηφιλία
φιλελεύθερος,722.53075510242,755.969431368382,0.0248190701164811,0.132917692629292,35.8231310054238,36.8664575267342,0.118501960336772,0.104333359113389,52,51,1,0,49,51,49,51,0,0,1,1,51,51,2,0,49,47,49,51,0,0,1,0.92156862745098,49,51,33.4386762659615,0.108098622512811,el,conservative,liberal,συντηρητικός,φιλελεύθερος,συντηρητικόςφιλελεύθερος
φιλικός,600.872044443057,571.708659594353,-0.358302363823987,-0.535290758278674,30.411676897236,26.7636914976609,0.156288134297078,0.0776570572281482,51,50,0,0,45,47,46,48,0,0,0.978260869565217,0.979166666666667,50,50,1,0,46,45,46,48,0,0,1,0.9375,45,47,-29.1633848487036,-0.176988394454688,el,polite,friendly,ευγενικός,φιλικός,ευγενικόςφιλικός
φινίρισμα,849.974879995477,915.500185171394,0.538022818556304,0.886732356482791,38.7312637777139,47.262893976493,0.152841409717885,0.180990312042439,51,52,1,1,25,27,45,52,0,0,0.555555555555556,0.519230769230769,52,52,0,1,42,51,45,52,0,0,0.933333333333333,0.980769230769231,25,27,65.5253051759169,0.348709537926487,el,end,finish,τέλος,φινίρισμα,τέλοςφινίρισμα
φλόγα,634.174608747204,699.463152162305,-0.326332511836324,-0.114952995650284,29.1085482563855,51.447644042454,0.105387415869597,0.162123757484033,52,50,0,0,46,46,46,48,0,0,1,0.958333333333333,52,50,0,0,45,40,46,48,0,0,0.978260869565217,0.833333333333333,46,46,65.2885434151009,0.21137951618604,el,fire,flame,φωτιά,φλόγα,φωτιάφλόγα
φοβερό,593.574086947561,588.215533305372,-0.501392576729602,-0.468632991969873,40.8709878432545,26.6487655988224,0.110093507727821,0.0995986405345063,50,53,0,0,46,45,47,48,0,0,0.978723404255319,0.9375,50,53,0,0,47,48,47,48,0,0,1,1,46,45,-5.35855364218867,0.0327595847597297,el,impressive,amazing,εντυπωσιακό,φοβερό,εντυπωσιακόφοβερό
φορτίο,579.036999995683,677.02240001884,-0.501034167649069,-0.341167208299939,22.0476425629976,34.3508827587166,0.0975476512412352,0.0970267341428215,51,53,1,0,48,50,48,50,0,0,1,1,51,53,1,0,46,47,48,50,0,0,0.958333333333333,0.94,48,50,97.9854000231572,0.15986695934913,el,load,cargo,φορτώνω,φορτίο,φορτώνωφορτίο
φορτηγό,620.089700016522,627.679326067432,-0.429213977684701,-0.401438231655547,35.2697492065095,24.1021903657751,0.101963908321421,0.083834621259063,51,52,0,1,50,46,50,46,0,1,1,1,51,53,0,0,41,45,50,47,0,0,0.82,0.957446808510638,50,46,7.58962605091006,0.0277757460291547,el,jeep,truck,τζιπ,φορτηγό,τζιπφορτηγό
φράκτης,679.050963634726,611.591551068428,-0.154316251403176,-0.294968421943048,39.967853646415,28.1054519915235,0.139485589510036,0.146658257015512,56,51,0,1,55,49,55,50,0,1,1,0.98,56,51,0,1,53,48,55,50,0,1,0.963636363636364,0.96,55,49,-67.4594125662978,-0.140652170539872,el,wall,fence,τείχος,φράκτης,τείχοςφράκτης
φράουλα,574.937829816214,594.824250055033,-0.639277614109346,-0.421970883406797,30.3498392647559,22.0071720179184,0.100483077231977,0.0868921145854815,51,54,0,0,47,52,47,52,0,0,1,1,51,54,0,0,47,51,47,52,0,0,1,0.980769230769231,47,52,19.8864202388191,0.217306730702549,el,banana,strawberry,μπανάνα,φράουλα,μπανάναφράουλα
φράση,541.482749988984,593.404914896635,-0.674277535029769,-0.523215713570547,17.2540264698196,37.9937044139226,0.0507650596438369,0.117306526494996,53,53,1,0,48,47,49,47,1,0,0.979591836734694,1,53,52,1,1,48,46,49,46,1,1,0.979591836734694,1,48,47,51.9221649076505,0.151061821459221,el,dictionary,phrase,λεξικό,φράση,λεξικόφράση
φρεσκάρω,699.383288907609,727.962125024834,-0.263184457981788,0.0251329718769931,30.1781402221583,36.1758257478157,0.100298014786452,0.111373572948056,51,52,0,1,45,48,45,50,0,0,1,0.96,51,52,0,1,42,48,45,50,0,0,0.933333333333333,0.96,45,48,28.5788361172247,0.288317429858782,el,fresh,refresh,φρέσκο,φρεσκάρω,φρέσκοφρεσκάρω
φρικτός,636.483124979056,665.748333328097,-0.305309565308033,-0.184479022438804,27.6315763204636,30.3747627267559,0.0864307862713483,0.0953376258430186,53,51,0,1,48,48,49,49,0,0,0.979591836734694,0.979591836734694,53,51,0,1,49,44,49,49,0,0,1,0.897959183673469,48,48,29.2652083490409,0.120830542869228,el,terrible,horrible,τρομερός,φρικτός,τρομερόςφρικτός
φρούτο,565.167081646446,576.297804360157,-0.611706009171488,-0.53245953825216,23.3263192942869,36.1026230663449,0.0739663378298736,0.0960617711290832,51,50,0,0,49,46,49,47,0,0,1,0.978723404255319,51,50,0,0,47,43,49,47,0,0,0.959183673469388,0.914893617021277,49,46,11.1307227137107,0.079246470919328,el,apple,fruit,μήλο,φρούτο,μήλοφρούτο
φτηνός,662.761851049282,731.97164585755,-0.241997185667426,-0.194659909193797,53.2298807890643,61.9312422394115,0.154139713712905,0.142343200402035,51,54,1,0,47,48,48,50,1,0,0.979166666666667,0.96,51,54,1,0,47,50,48,50,1,0,0.979166666666667,1,47,48,69.2097948082682,0.0473372764736286,el,expensive,cheap,ακριβός,φτηνός,ακριβόςφτηνός
φυγάς,633.757962251348,768.149413050143,-0.334494788414441,0.0407484375298346,27.6412972754103,48.2133184125786,0.0853151820835088,0.134363423248039,53,52,1,0,53,46,53,47,1,0,1,0.978723404255319,53,51,1,1,53,42,53,46,1,1,1,0.91304347826087,53,46,134.391450798794,0.375243225944276,el,refugee,fugitive,πρόσφυγας,φυγάς,πρόσφυγαςφυγάς
φυλάκιση,675.039702136385,649.580063850642,-0.184659638687003,-0.335112481662627,41.7524501656651,31.1020564902881,0.157909409450238,0.0931460814326931,53,51,1,0,47,47,49,48,0,0,0.959183673469388,0.979166666666667,53,51,1,0,48,44,49,48,0,0,0.979591836734694,0.916666666666667,47,47,-25.4596382857425,-0.150452842975624,el,penalty,imprisonment,ποινή,φυλάκιση,ποινήφυλάκιση
φυλακή,595.624617025299,576.724062510066,-0.43650405242835,-0.604840224844571,31.26101174478,21.9714626750844,0.100785524839892,0.067451352358835,51,52,0,0,47,48,48,49,0,0,0.979166666666667,0.979591836734694,51,52,0,0,47,49,48,49,0,0,0.979166666666667,1,47,48,-18.9005545152329,-0.168336172416221,el,cell,prison,κύτταρο,φυλακή,κύτταροφυλακή
φυλακισμένος,748.393911072532,670.638826095047,0.034214123795004,-0.0775507474712459,49.2154146233701,22.9835685143203,0.111917202454515,0.07849118315207,51,53,0,1,45,46,47,47,0,1,0.957446808510638,0.978723404255319,51,54,0,0,47,44,47,48,0,0,1,0.916666666666667,45,46,-77.7550849774851,-0.11176487126625,el,hostage,prisoner,όμηρος,φυλακισμένος,όμηροςφυλακισμένος
φυσικός,576.189958336625,558.563288447835,-0.527924195851133,-0.647670491983429,18.4326666113984,18.7568774832108,0.0687570517014762,0.0667481311481351,52,54,1,0,48,52,48,53,0,0,1,0.981132075471698,51,54,2,0,48,51,48,53,0,0,1,0.962264150943396,48,52,-17.6266698887894,-0.119746296132296,el,sexual,physical,σεξουαλικός,φυσικός,σεξουαλικόςφυσικός
φως,595.650510199601,600.134489393336,-0.381803872603944,-0.463587618298572,33.292430784173,27.0939245313637,0.168008327880881,0.0949098237774409,53,53,0,1,49,47,50,49,0,1,0.98,0.959183673469388,52,52,1,2,48,47,49,49,1,1,0.979591836734694,0.959183673469388,49,47,4.48397919373542,-0.0817837456946275,el,darkness,light,σκοτάδι,φως,σκοτάδιφως
