target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sl_cue,sl_target,sl_word_combo,unrelated_sl_cue
položaj,500.700000143057,653,-0.853846417440558,-0.369167761815605,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,152.299999856943,0.484678655624953,sl,status,position,status,položaj,statuspoložaj,samski
pomemben,567.01999999998,680.700000000012,-0.765456751395807,-0.275657221169429,98.8858817021011,183.700000000012,0.0950747792395008,0.512853585713452,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,113.680000000032,0.489799530226377,sl,valuable,important,dragocen,pomemben,dragocenpomemben,trpinčenje
pomembnost,702.549999999988,587.350000035774,-0.410852168682531,-0.616593541840336,35.5499999999885,31.3500000357745,0.271151413702257,0.245384119193407,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,-115.199999964214,-0.205741373157805,sl,meaning,importance,pomen,pomembnost,pomenpomembnost,varuška
pomota,879,1112.5,0.741798928582136,1.13737792926122,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,233.5,0.395579000679086,sl,error,mistake,napaka,pomota,napakapomota,ugrabiti
pomoč,1814.79999997607,568.449999987002,5.05971086834447,-0.72064534945943,,19.7499999891445,,0.219849675361583,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,-1246.34999998907,-5.7803562178039,sl,support,assistance,podpora,pomoč,podporapomoč,ravno
pomočnik,593.500000023593,656.596249965725,-0.555118087905374,-0.626622976697575,55.1881328061997,69.98413876873,0.275428128094182,0.0940789841588754,3,4,0,0,3,4,3,4,0,0,1,1,3,4,0,0,3,4,3,4,0,0,1,1,3,4,63.096249942132,-0.0715048887922007,sl,secretary,assistant,tajnik,pomočnik,tajnikpomočnik,škorenj
popolen,428.051000047708,,-1.31872445221983,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,ideal,perfect,idealen,popolen,idealenpopolen,tisoč
popoln,566.706000000006,859.731499982866,-0.467021441662122,0.404896104567853,,272.768499981364,,0.805047851546034,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,293.02549998286,0.871917546229974,sl,total,complete,skupen,popoln,skupenpopoln,duša
popolnoma,595,718.75499990466,-0.43907800600147,0.309188700055636,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,123.75499990466,0.748266706057107,sl,absolutely,completely,absolutno,popolnoma,absolutnopopolnoma,dober
popravilo,673.911250000005,627.819500000041,-0.043209126563583,-0.417155748526529,78.546464231237,172.180499999958,0.234800201354102,0.409460042595334,4,2,0,0,4,2,4,2,0,0,1,1,4,2,0,0,4,2,4,2,0,0,1,1,4,2,-46.0917499999633,-0.373946621962946,sl,fix,repair,popraviti,popravilo,popravitipopravilo,lisica
poraz,,626.899999912595,,-0.58225940029929,,22.8803408570306,,0.0506671948195244,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,sl,victory,defeat,zmaga,poraz,zmagaporaz,zvezdnik
poroka,523.878333365137,,-0.62296193575677,,93.5191431818372,,0.334916097381068,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,engagement,wedding,zaroka,poroka,zarokaporoka,črv
poročen,480.816000000015,691.049999999988,-0.679543799812352,-0.439894222765025,24.6331836350829,15.750000047672,0.166907359808059,0.424854183911055,5,2,0,0,5,2,5,2,0,0,1,1,5,2,0,0,5,2,5,2,0,0,1,1,5,2,210.233999999973,0.239649577047327,sl,single,married,samski,poročen,samskiporočen,filozofija
poročnik,638.267333333807,597.051000047708,-0.225364346194608,-0.534739337799643,131.61791580332,,0.309893954136261,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,2,1,3,1,0,0,0.666666666666667,1,3,1,-41.2163332860993,-0.309374991605035,sl,sergeant,lieutenant,narednik,poročnik,narednikporočnik,zadovoljen
posameznik,689.895666650768,489.699999999953,-0.0923138642017563,-0.467488464871667,166.920026625186,,0.430971076427141,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,-200.195666650815,-0.375174600669911,sl,person,individual,oseba,posameznik,osebaposameznik,rog
posel,,1332.05100004771,,2.87490006515207,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,sl,industry,business,industrija,posel,industrijaposel,bog
poslati,554.299999904644,673.899999999208,-0.011090189753418,-0.539215016487128,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,119.600000094564,-0.52812482673371,sl,bring,send,prinesti,poslati,prinestiposlati,polnoč
posnetek,481.686666666646,476.999999999534,-0.880682010683814,-0.511654894338002,33.013076870303,,0.268114998645921,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,-4.68666666711232,0.369027116345812,sl,record,recording,snemati,posnetek,snematiposnetek,situacija
postaja,566.873499999987,,-0.649825870791595,,17.873499999987,,0.23665987911804,,2,,0,,2,,2,,0,,1,,2,,0,,1,,2,,0,,0.5,,2,,,,sl,platform,station,peron,postaja,peronpostaja,uspeh
postaviti,704.899999904635,,-0.351006078943987,,79.8999999046355,,0.121638140948519,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,insert,put,vstaviti,postaviti,vstavitipostaviti,umetnost
postelja,488.849999999976,550.640999976138,-0.750381183231793,-0.245102892886162,1.86999999999551,,0.0696050316984152,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,61.7909999761615,0.505278290345631,sl,sofa,bed,kavč,postelja,kavčpostelja,novinarstvo
postopek,445.674999988056,726.699999928475,-1.25856714966687,0.28660352179476,,137.100000023842,,1.12241774844247,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,281.024999940419,1.54517067146163,sl,process,procedure,proces,postopek,procespostopek,vedno
potni list,508.835999985109,676.16533336509,-0.736625811323679,0.0373884562354384,19.163999991026,42.9336821987918,0.24780574352299,0.242609644137087,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,3,2,3,0,0,1,1,2,3,167.329333379981,0.774014267559118,sl,ticket,passport,vozovnica,potni list,vozovnicapotni list,pojem
potrditi,433.354000094346,525.393333333389,-1.06746885690327,-0.625690451620941,52.8459999035115,38.8760103119983,0.0733456608937625,0.303002880163639,2,4,0,0,2,3,2,3,0,0,1,1,2,4,0,0,2,3,2,3,0,0,1,1,2,3,92.0393332390429,0.441778405282327,sl,confirmation,confirm,potrditev,potrditi,potrditevpotrditi,pokojnina
potrditi,433.354000094346,525.393333333389,-1.06746885690327,-0.625690451620941,52.8459999035115,38.8760103119983,0.0733456608937625,0.303002880163639,2,4,0,0,2,3,2,3,0,0,1,1,2,4,0,0,2,3,2,3,0,0,1,1,2,3,92.0393332390429,0.441778405282327,sl,confirmation,confirm,potrditev,potrditi,potrditevpotrditi,okrogel
potrditi.1,964.04999999999,,1.24261200983086,,351.54999999999,,0.905734993894883,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,check,verify,preveriti,potrditi,preveritipotrditi,pokojnina
potrditi.1,964.04999999999,,1.24261200983086,,351.54999999999,,0.905734993894883,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,check,verify,preveriti,potrditi,preveritipotrditi,okrogel
potreba,487.873999976087,,-0.609769200295114,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,necessary,need,potrebno,potreba,potrebnopotreba,razburljivo
poučevati,975.999999904656,1259.23100004764,1.02387136176339,1.31824483206956,,552.43755133315,,1.62872265462184,1,3,0,0,1,3,1,3,0,0,1,1,1,3,0,0,1,3,1,3,0,0,1,1,1,3,283.231000142987,0.294373470306177,sl,learn,teach,učiti,poučevati,učitipoučevati,arena
poved,472.960000023828,697.228000000061,-0.622458555474368,-0.278765149435499,,66.127999999968,,0.357315764332859,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,1,1,2,0,0,1,0.5,1,2,224.267999976233,0.343693406038869,sl,word,sentence,beseda,poved,besedapoved,ženin
povedati,539.042857163353,523.099999999977,-0.573413260947862,-0.795911421513883,54.8684915049966,,0.220378878360889,,7,1,0,0,7,1,7,1,0,0,1,1,7,1,0,0,4,1,7,1,0,0,0.571428571428571,1,7,1,-15.9428571633759,-0.222498160566022,sl,say,tell,reči,povedati,rečipovedati,dinastija
povezava,469.717499952356,783.491999990446,-0.709202671211554,0.245674993395748,66.017500000016,261.799420226251,0.289930930908821,0.84489903614026,2,5,0,0,2,5,2,5,0,0,1,1,2,5,0,0,2,5,2,5,0,0,1,1,2,5,313.77450003809,0.954877664607303,sl,contact,connection,stik,povezava,stikpovezava,stranišče
površina,539.5,,-0.721565826131373,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,0,,1,,0,,0,,1,,,,sl,layer,surface,sloj,površina,slojpovršina,živ
pozdraviti,514.300000095391,1256,-0.371911580187491,1.58883122655553,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,741.699999904609,1.96074280674302,sl,congratulate,greet,čestitati,pozdraviti,čestitatipozdraviti,pepel
poznati,758.799999975774,501.849999928497,-0.447843449678842,-0.941232388088891,23.099999976519,125.74999988079,0.106704347846551,0.171611425894572,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,-256.950000047276,-0.493388938410048,sl,recognize,knew,prepoznati,poznati,prepoznatipoznati,značka
poškodba,523.860000003963,514.900000000023,-0.47201839078961,-0.367066996383604,30.3160837362396,,0.222739034878531,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,-8.96000000394031,0.104951394406007,sl,wound,injury,rana,poškodba,ranapoškodba,utrujen
pošten,541.666999999987,1028.893,-0.603965944443658,0.837018863513832,30.7330000000365,639.996010537723,0.045575562664368,1.78723151244109,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,2,2,3,0,0,1,0.666666666666667,2,3,487.226000000014,1.44098480795749,sl,decent,honest,spodoben,pošten,spodobenpošten,oprema
poštenost,660.094666682572,600,-0.296873544731919,-0.430239165298014,92.5188018390686,34,0.224170937702766,0.153323836933025,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,-60.094666682572,-0.133365620566096,sl,loyalty,honesty,zvestoba,poštenost,zvestobapoštenost,bančnik
požirek,,585.419999999984,,0.253144091416868,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,0,,1,,0,,0,,1,,,sl,drop,sip,kaplja,požirek,kapljapožirek,naiven
prah,528.53566660311,,-0.574832900470525,,57.8236942768796,,0.166412931795025,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,ash,dust,pepel,prah,pepelprah,genij
prati,621.299999976152,976.051000047708,-0.350744502929675,1.22342846317818,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,354.751000071556,1.57417296610785,sl,clean,wash,čist,prati,čistprati,opozorilo
pravica,464.900000011912,594.600000095321,-0.953107001286585,-0.883032855604204,67.2687520441588,,0.0554276982758877,,4,1,0,0,4,1,4,1,0,0,1,1,4,1,0,0,4,1,4,1,0,0,1,1,4,1,129.700000083409,0.0700741456823812,sl,revenge,justice,maščevanje,pravica,maščevanjepravica,živec
pravilno,615.5,602.099999950733,-0.0299973761564178,-0.818870010917403,,48.100000046194,,0.203693842686459,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,-13.400000049267,-0.788872634760986,sl,wrong,correct,narobe,pravilno,narobepravilno,veličasten
praznik,534.602800028445,580.499999952328,-0.891580893597547,-0.356526557512295,60.7721736546199,,0.260880373262739,,5,1,0,0,5,1,5,1,0,0,1,1,5,1,0,0,5,1,5,1,0,0,1,1,5,1,45.897199923883,0.535054336085252,sl,christmas,holiday,božič,praznik,božičpraznik,ponudba
prašen,756.349999821192,951.068999952287,-0.167305849408092,1.70008027085575,18.750000107306,,0.224275465137761,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,194.719000131095,1.86738612026384,sl,rusty,dusty,zarjavel,prašen,zarjavelprašen,nižji
prašič,499.640000000014,526.37550000001,-0.308768552131485,-0.712641477185849,,82.3244999523305,,0.531859532248774,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,26.7354999999955,-0.403872925054364,sl,cow,pig,krava,prašič,kravaprašič,kapaciteta
predanost,656.175000000003,,-0.221284159669779,,68.8761155440148,,0.272441184474736,,6,,0,,6,,6,,0,,1,,6,,0,,6,,6,,0,,1,,6,,,,sl,fidelity,devotion,zvestoba,predanost,zvestobapredanost,tat
predavanje,714.462000095285,549.34500000297,-0.190001454617599,-0.699697064965318,,60.1438666096988,,0.147407542109138,1,4,0,0,1,4,1,4,0,0,1,1,1,4,0,0,1,4,1,4,0,0,1,1,1,4,-165.117000092315,-0.50969561034772,sl,seminar,lecture,seminar,predavanje,seminarpredavanje,nadnaraven
predpostavka,785.399999999994,684.780000000028,1.7386634456318,0.552410054237613,,21.2279940958492,,0.365320473767298,1,4,0,0,1,3,1,3,0,0,1,1,1,4,0,0,1,3,1,3,0,0,1,1,1,3,-100.619999999966,-1.18625339139419,sl,conclusion,assumption,zaključek,predpostavka,zaključekpredpostavka,zadeti
predsednik,,665.249999988082,,0.005900220717385,,116.397290207493,,0.588410234471749,,4,,0,,4,,4,,0,,1,,4,,0,,4,,4,,0,,1,,4,,,sl,chancellor,president,kancler,predsednik,kanclerpredsednik,vsebovati
preiskovalec,545.45000000007,680.496666662613,-0.44046141614922,0.246532842222253,55.54999999993,54.1686490908954,0.0263315143995155,0.449215093341336,2,7,0,0,2,6,2,7,0,0,1,0.857142857142857,2,7,0,0,2,7,2,7,0,0,1,1,2,6,135.046666662543,0.686994258371473,sl,analyst,investigator,analitik,preiskovalec,analitikpreiskovalec,krilo
preiskovati,935.312999964226,565.334200023836,0.366477818876234,-0.483084311847396,308.386999988113,29.3836503455007,0.42278902999455,0.239140120035195,2,5,0,0,2,5,2,5,0,0,1,1,2,5,0,0,2,4,2,5,0,0,1,0.8,2,5,-369.97879994039,-0.84956213072363,sl,examine,investigate,pregledati,preiskovati,pregledatipreiskovati,popularen
prenesti,662.037000026786,1122.55499999719,-0.200784251373075,1.43777608147042,124.136999979149,303.6490273605,1.06379120659517,1.26801896304045,2,5,0,0,2,5,2,5,0,0,1,1,2,5,0,0,2,5,2,5,0,0,1,1,2,5,460.5179999704,1.6385603328435,sl,move,transfer,premakniti,prenesti,premaknitiprenesti,večen
preplašiti,814.699999904639,576.871000190731,-0.251724015473669,-0.44394806740502,153.399999999995,,0.239008801523192,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,-237.828999713907,-0.192224051931351,sl,scare,frighten,prestrašiti,preplašiti,prestrašitipreplašiti,kost
prepovedati,718.100000022736,734.251999999979,-0.375720464302855,-0.134078906254108,5.99999997502903,,0.0025979354305608,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,16.151999977243,0.241641558048747,sl,forbidden,prohibit,prepovedano,prepovedati,prepovedanoprepovedati,fokus
prepričljiv,,729.599999952363,,-0.162015100182128,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,sl,explanation,plausible,pojasnilo,prepričljiv,pojasniloprepričljiv,sijaj
preproga,550.593333325446,,-0.218537101088309,,89.4922196417958,,0.289075619612105,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,floor,carpet,tla,preproga,tlapreproga,zaslišanje
prestol,481.395999976201,,-0.581478491448724,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,crown,throne,krona,prestol,kronaprestol,opazovanje
preteklost,595.900000047637,613.350000047696,-0.260552548632604,-0.482284495973856,,113.40677891638,,0.363396425797302,1,4,0,0,1,4,1,4,0,0,1,1,1,4,0,0,1,4,1,4,0,0,1,1,1,4,17.4500000000589,-0.221731947341253,sl,future,past,prihodnost,preteklost,prihodnostpreteklost,ključ
pretiravati,477.051000047708,578.649999976158,-1.09141515868972,-0.129720587201761,,96.8499999761115,,0.3652414833997,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,101.59899992845,0.961694571487957,sl,underestimate,exaggerate,podcenjevati,pretiravati,podcenjevatipretiravati,skala
prevzetnost,,677.650999968212,,0.0274433823202317,,168.899172340581,,0.727280306440593,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,sl,ignorance,arrogance,nevednost,prevzetnost,nevednostprevzetnost,prstan
prezračevanje,1006,716.433333261831,1.26986713524452,-0.207159065076099,,48.3688719676144,,0.125820380488298,1,3,1,0,1,3,1,3,1,0,1,1,1,3,1,0,1,3,1,3,1,0,1,1,1,3,-289.566666738169,-1.47702620032062,sl,valve,ventilation,ventil,prezračevanje,ventilprezračevanje,uraden
preživeti,,599.506666682583,,-0.34599789468292,,77.8490182585005,,0.234806238601699,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,sl,live,survive,živeti,preživeti,živetipreživeti,protest
pridiga,550.800000190735,898.182,-0.756117676702265,0.385388989312473,,210.317999999999,,0.468337620560971,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,347.381999809265,1.14150666601474,sl,speech,sermon,govor,pridiga,govorpridiga,ljubosumen
priimek,548.08000003521,,-0.601085143024521,,40.9087610608156,,0.130260468702255,,4,,0,,4,,4,,0,,1,,4,,0,,4,,4,,0,,1,,4,,,,sl,nickname,surname,vzdevek,priimek,vzdevekpriimek,učiti
prijatelj,457.581799991662,419.099999999977,-0.945974287865959,-1.07771100534836,37.4509563667308,,0.12877617430028,,5,1,0,0,5,1,5,1,0,0,1,1,5,1,0,0,5,1,5,1,0,0,1,1,5,1,-38.4817999916846,-0.131736717482399,sl,colleague,friend,kolega,prijatelj,kolegaprijatelj,kredit
prijateljski,706.849999999802,,0.0443587915567226,,77.250000000291,,0.511979265970517,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,polite,friendly,vljuden,prijateljski,vljudenprijateljski,načrt
prijateljstvo,541.693333333222,474.539999999998,-0.574009046557466,-0.532596224160077,17.1506281063566,63.0531246912727,0.204519988864637,0.389141946337979,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,-67.153333333224,0.0414128223973893,sl,relationship,friendship,odnos,prijateljstvo,odnosprijateljstvo,soba
prijeten,513.27399985696,617.799999976181,-0.809414740887118,-0.366610940968471,60.7022504800228,,0.281008012089423,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,104.526000119221,0.442803799918646,sl,nice,lovely,lep,prijeten,lepprijeten,krog
prijeten,513.27399985696,617.799999976181,-0.809414740887118,-0.366610940968471,60.7022504800228,,0.281008012089423,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,104.526000119221,0.442803799918646,sl,nice,lovely,lep,prijeten,lepprijeten,plezati
prijeten,513.27399985696,617.799999976181,-0.809414740887118,-0.366610940968471,60.7022504800228,,0.281008012089423,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,104.526000119221,0.442803799918646,sl,comfortable,pleasant,udoben,prijeten,udobenprijeten,krog
prijeten,513.27399985696,617.799999976181,-0.809414740887118,-0.366610940968471,60.7022504800228,,0.281008012089423,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,104.526000119221,0.442803799918646,sl,comfortable,pleasant,udoben,prijeten,udobenprijeten,plezati
princ,485.536000095366,609.200666690498,-0.889013759799631,-0.234485069424836,66.563999904611,61.4266265910076,0.13598283833333,0.0868006769732129,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,3,2,3,0,0,1,1,2,3,123.664666595132,0.654528690374795,sl,princess,prince,princesa,princ,princesaprinc,koledar
pripraviti,542.785999999993,569.733000000007,-0.283260598405508,-0.485589137056412,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,26.947000000014,-0.202328538650904,sl,ready,prepare,pripravljen,pripraviti,pripravljenpripraviti,verjetnost
prisega,527.399999928428,,-1.13517355261798,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,swear,oath,priseči,prisega,prisečiprisega,tekmovanje
pristanišče,581.625000008906,698.933333341304,-0.495493090697304,-0.259291593404569,37.9659798347238,109.407028001886,0.0329747970129977,0.206710446935683,4,3,0,0,4,3,4,3,0,0,1,1,4,3,0,0,4,3,4,3,0,0,1,1,4,3,117.308333332398,0.236201497292735,sl,bay,harbor,zaliv,pristanišče,zalivpristanišče,sladkor
priti,576.617000015841,599.549999999988,-0.43630536324809,-0.566314656969996,48.9508367974771,75.5499999999885,0.0356805402263535,0.141999182875208,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,22.9329999841478,-0.130009293721906,sl,arrive,come,prispeti,priti,prispetipriti,magija
pritisk,502.793333333374,573.45000000004,-0.555286809664383,-0.562080034148354,9.87917225500397,37.506780277815,0.137455686986387,0.111011102689446,3,4,0,0,3,4,3,4,0,0,1,1,3,4,0,0,3,4,3,4,0,0,1,1,3,4,70.6566666666669,-0.00679322448397135,sl,pulse,pressure,utrip,pritisk,utrippritisk,nagnusen
pritisniti,553.760999990476,775.749999988067,-0.69153373989232,0.302197608015226,25.583377834319,153.250000011933,0.106689263289009,0.64750218933163,5,2,0,0,5,2,5,2,0,0,1,1,5,2,0,0,5,2,5,2,0,0,1,1,5,2,221.988999997591,0.993731347907546,sl,button,press,gumb,pritisniti,gumbpritisniti,razdalja
privlačiti,617.933999928413,482.262999904575,-0.0921013778550536,-0.709023304208678,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-135.671000023838,-0.616921926353624,sl,attention,attract,pozornost,privlačiti,pozornostprivlačiti,groza
prizadeti,,650.276000111247,,-0.203534505797231,,87.0214450557366,,0.219960039610183,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,sl,insult,offend,žaliti,prizadeti,žalitiprizadeti,prvi
pričakovati,785.599999976187,,0.379914910643827,,143.12852033517,,0.654158743422345,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,wait,expect,počakati,pričakovati,počakatipričakovati,polmer
pričanje,519.750000023836,527.472999928461,-0.75051440666445,-0.357647479261235,8.24999997616399,,0.0540815989729753,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,7.722999904625,0.392866927403215,sl,witness,testimony,priča,pričanje,pričapričanje,strokovnjak
problem,793.80000004766,546.727000035782,-0.51991939904062,-0.0844177680781696,,77.373000059597,,0.599065164917647,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,1,1,2,0,0,1,0.5,1,2,-247.073000011878,0.43550163096245,sl,trouble,problem,težava,problem,težavaproblem,smrt
prodaja,486.045999999973,402,-0.558889906838807,-0.993870136505632,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-84.045999999973,-0.434980229666825,sl,auction,sale,dražba,prodaja,dražbaprodaja,česen
prodajalna,626.993600014271,852.101250029838,-0.18056883086781,0.364543384315211,56.1387729119926,360.79841707894,0.292224790133609,0.983001193641509,5,5,0,0,5,4,5,5,0,0,1,0.8,5,5,0,0,5,4,5,5,0,0,1,0.8,5,4,225.107650015567,0.545112215183021,sl,shop,store,trgovina,prodajalna,trgovinaprodajalna,norec
prodati,635.30599997018,534.180500047922,-0.0459992434724406,-0.560484476597638,6.90600001788698,56.7872581803881,0.0120107558007298,0.261160444670643,2,4,0,0,2,4,2,4,0,0,1,1,2,4,0,0,2,4,2,4,0,0,1,1,2,4,-101.125499922258,-0.514485233125198,sl,buy,sell,kupiti,prodati,kupitiprodati,vzdevek
profesor,442.799999999814,544.8020000119,-0.63059126344717,-0.640928694532286,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,102.002000012086,-0.0103374310851159,sl,dean,professor,dekan,profesor,dekanprofesor,spoštovanje
program,568.727999976173,424.099999809259,-0.190547750993927,-0.860468254139883,36.8576367082632,,0.326798973948614,,5,1,0,0,5,1,5,1,0,0,1,1,5,1,0,0,5,1,5,1,0,0,1,1,5,1,-144.628000166914,-0.669920503145956,sl,project,program,projekt,program,projektprogram,urediti
proizvajati,473.300000023795,648.479999999981,-0.708075930811183,0.666226526741768,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,175.179999976186,1.37430245755295,sl,create,produce,ustvariti,proizvajati,ustvaritiproizvajati,talec
proizvodnja,1055.79800000001,,0.508938432162332,,10.10199990467,,0.237060591938717,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,factory,production,tovarna,proizvodnja,tovarnaproizvodnja,očka
prost,504.612800025055,540.573000166914,-0.701183299242639,-0.577067591555114,62.9741897868322,38.92699997616,0.328364499717652,0.214308956771451,5,2,0,0,5,2,5,2,0,0,1,1,5,2,0,0,5,2,5,2,0,0,1,1,5,2,35.9602001418588,0.124115707687525,sl,freely,free,prosto,prost,prostoprost,inženir
