target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,zh_cue,zh_target,zh_word_combo,unrelated_zh_cue
残忍.1,580.941019234966,720.891135605363,-0.339749596454398,0.18482129468497,25.5206855934323,41.4317083251647,0.108506081737145,0.155648329258766,58,82,2,1,52,59,54,65,0,0,0.962962962962963,0.907692307692308,59,80,1,3,53,14,54,63,0,2,0.981481481481482,0.222222222222222,52,59,139.950116370397,0.524570891139368,zh,brutal,cruel,野蛮,残忍,野蛮残忍,季夏
残忍.1,580.941019234966,720.891135605363,-0.339749596454398,0.18482129468497,25.5206855934323,41.4317083251647,0.108506081737145,0.155648329258766,58,82,2,1,52,59,54,65,0,0,0.962962962962963,0.907692307692308,59,80,1,3,53,14,54,63,0,2,0.981481481481482,0.222222222222222,52,59,139.950116370397,0.524570891139368,zh,brutal,cruel,野蛮,残忍,野蛮残忍,复仇
段落,616.806820532982,686.688999999142,-0.263303611913512,-0.0927951229148266,61.6562544186275,33.4593266078212,0.168914895959366,0.106601593320093,54,53,2,0,40,41,40,45,0,0,1,0.911111111111111,55,53,1,0,39,40,40,45,0,0,0.975,0.888888888888889,39,41,69.8821794661604,0.170508488998685,zh,section,paragraph,部分,段落,部分段落,艾滋
殿下,599.629983056879,613.135779224992,-0.328122448307101,-0.279835223600832,32.5196620810425,18.5174204897041,0.0981360449628183,0.0695684865298256,72,85,0,0,59,77,59,77,0,0,1,1,72,85,0,0,56,68,59,77,0,0,0.949152542372881,0.883116883116883,59,77,13.5057961681134,0.0482872247062695,zh,majesty,highness,威严,殿下,威严殿下,应答
毁灭,721.947720007085,576.358829779194,0.210538074203752,-0.517484825874626,58.7658108958539,46.8273726308909,0.249841657774588,0.121440297578618,61,68,3,0,51,47,51,48,1,0,1,0.979166666666667,61,68,3,0,48,48,51,48,1,0,0.941176470588235,1,50,47,-145.58889022789,-0.728022900078379,zh,creation,destruction,创作,毁灭,创作毁灭,必要
每周,669.457909094597,644.322978718003,-0.0185805737401073,-0.1017013163543,41.0747607231915,29.906983315187,0.154282419598352,0.100234128017706,54,53,1,2,45,47,45,47,0,2,1,1,54,53,1,2,45,45,45,47,0,2,1,0.957446808510638,44,47,-25.1349303765944,-0.0831207426141928,zh,daily,weekly,日常,每周,日常每周,理想
毒品,558.5717291819,547.441760871718,-0.535817106152789,-0.511227402185637,25.5250624699938,17.5068969738523,0.0731912067779992,0.0748289877430537,59,55,4,1,48,46,48,49,0,0,1,0.938775510204082,59,55,4,1,47,40,48,49,0,0,0.979166666666667,0.816326530612245,48,46,-11.1299683101817,0.0245897039671521,zh,alcohol,drug,酒精,毒品,酒精毒品,南部
比赛,500.196069756048,533.032986306494,-0.686432219119222,-0.635535098829093,18.0791193194712,12.6613695188814,0.063281526858458,0.0510169634018611,59,79,1,0,43,73,43,73,0,0,1,1,59,79,1,0,40,72,43,73,0,0,0.930232558139535,0.986301369863014,43,73,32.8369165504467,0.0508971202901294,zh,marathon,race,长跑,比赛,长跑比赛,惩治
毕业,515.19898113467,528.0747826054,-0.760584408161863,-0.567867943634517,26.6419129432086,21.8792277666458,0.0990967570567799,0.0675639084387039,55,59,1,1,53,46,53,46,0,0,1,1,55,59,1,1,48,45,53,46,0,0,0.905660377358491,0.978260869565217,53,46,12.87580147073,0.192716464527346,zh,diploma,graduate,文凭,毕业,文凭毕业,白色
毛巾,588.927999990156,552.362767442948,-0.471057084081662,-0.52307214328044,29.1675214402218,20.7755245811794,0.106547732681343,0.0740983511592755,71,56,0,1,67,43,68,43,0,0,0.985294117647059,1,69,56,2,1,65,43,66,43,2,0,0.984848484848485,1,67,43,-36.5652325472086,-0.0520150591987776,zh,blanket,towel,毯子,毛巾,毯子毛巾,地位
毛毯,588.138644440609,643.705339623544,-0.379548961510528,-0.176350095394464,24.335203829514,27.8949500447752,0.0823522828784833,0.0947634676184039,57,64,0,1,45,53,45,55,0,0,1,0.963636363636364,57,64,0,1,44,52,45,55,0,0,0.977777777777778,0.945454545454545,45,53,55.5666951829346,0.203198866116064,zh,floor,carpet,地面,毛毯,地面毛毯,桥梁
民主,564.310509801059,593.828680859625,-0.464088285161046,-0.4376595174223,17.8967873637718,28.5682044787394,0.0686881310811877,0.0869533743665388,54,57,0,0,51,48,51,48,0,0,1,1,54,56,0,1,51,47,51,47,0,1,1,1,51,47,29.5181710585663,0.026428767738746,zh,freedom,democracy,自由,民主,自由民主,压力
气氛,543.196745757498,575.81660526848,-0.522741518700386,-0.409541838000576,20.5691436600733,25.5540843113706,0.0762381224457842,0.0842395885929292,70,54,0,0,59,40,59,40,0,0,1,1,70,54,0,0,58,39,59,40,0,0,0.983050847457627,0.975,59,38,32.619859510982,0.11319968069981,zh,environment,atmosphere,环境,气氛,环境气氛,神奇
氢气,736.900775489337,772.910769208326,0.0287301647893166,0.403756688755099,47.8598647934458,26.2362633379268,0.110729861238093,0.108471762741699,61,81,3,0,49,65,55,76,0,0,0.890909090909091,0.855263157894737,59,81,5,0,28,76,53,76,2,0,0.528301886792453,1,49,65,36.0099937189894,0.375026523965782,zh,carbon,hydrogen,碳素,氢气,碳素氢气,网络
氧气,535.044075458686,561.67182926744,-0.598821348888656,-0.489155266984534,18.059788338044,20.5609616667082,0.0564929210637851,0.0665596633448402,64,53,0,1,53,41,53,41,0,1,1,1,64,53,0,1,53,39,53,41,0,1,1,0.951219512195122,53,41,26.6277538087545,0.109666081904122,zh,air,oxygen,空气,氧气,空气氧气,大蒜
水手,639.894203714424,591.855039996914,-0.288089666405866,-0.341563034542306,43.8570367303714,20.8114570480276,0.144207851078038,0.0768063174885821,62,60,1,1,54,50,56,51,0,0,0.964285714285714,0.980392156862745,62,60,1,1,55,50,56,51,0,0,0.982142857142857,0.980392156862745,54,50,-48.0391637175105,-0.0534733681364392,zh,pirate,sailor,海盗,水手,海盗水手,过错
水果,576.841630440462,532.830566037783,-0.567256619948265,-0.55595027230681,27.7650680121218,23.6996651794035,0.0871508503601306,0.103054179540397,53,58,0,0,46,53,46,53,0,0,1,1,53,58,0,0,45,51,46,53,0,0,0.978260869565217,0.962264150943396,46,53,-44.0110644026795,0.0113063476414551,zh,apple,fruit,苹果,水果,苹果水果,柠檬
水槽,726.150414630241,703.543391289669,0.0981750071797486,0.0920694292199234,26.6220182810765,21.7845767609951,0.0886102869009297,0.0958543115880263,57,79,1,1,41,69,48,74,0,0,0.854166666666667,0.932432432432432,57,79,1,1,47,74,48,74,0,0,0.979166666666667,1,41,69,-22.6070233405726,-0.00610557795982519,zh,toilet,sink,厕所,水槽,厕所水槽,继续
永远,588.102295456081,631.158232559493,-0.335908842071692,-0.336529575794161,45.4482630993835,48.9866443530909,0.152781979868096,0.127471957636826,59,57,1,2,44,43,46,44,0,0,0.956521739130435,0.977272727272727,59,56,1,3,42,38,46,43,0,1,0.91304347826087,0.883720930232558,44,43,43.055937103412,-0.00062073372246968,zh,eternal,forever,无穷,永远,无穷永远,腰子
汉堡包,523.829431369979,577.350079987039,-0.62895070150328,-0.408712915943354,18.0863100301769,20.1575783776168,0.0653572129943426,0.0600152200899459,57,60,2,0,51,50,51,50,0,0,1,1,57,59,2,1,51,50,51,50,0,0,1,1,51,50,53.5206486170598,0.220237785559926,zh,sandwich,hamburger,三明治,汉堡包,三明治汉堡包,收藏
污秽,617.849238096832,766.21568888167,-0.224534788942198,0.211422377563853,25.3792984947557,50.0932812993602,0.103082429838181,0.177123690837878,56,60,0,1,42,45,42,46,0,0,1,0.978260869565217,54,60,2,1,41,45,42,46,0,0,0.976190476190476,0.978260869565217,42,45,148.366450784839,0.435957166506051,zh,nasty,filthy,肮脏,污秽,肮脏污秽,恢复
沃森,1062.92020690035,1190.77639999844,1.319485977728,0.987536756408052,91.4333610799747,243.735957169727,0.311915928939646,0.454289675632083,62,54,3,3,29,10,49,42,2,2,0.591836734693878,0.238095238095238,63,56,2,1,46,44,51,44,0,0,0.901960784313726,1,29,10,127.856193098087,-0.331949221319946,zh,sherlock,watson,夏洛克,沃森,夏洛克沃森,主人
沉醉,547.734125000018,632.84764582516,-0.516008261194381,-0.255463902872362,20.3398300034976,56.2177502753555,0.0654130361972919,0.17546845370933,53,55,0,2,48,48,50,48,0,0,0.96,1,53,55,0,2,48,47,50,48,0,0,0.96,0.979166666666667,48,48,85.1135208251413,0.26054435832202,zh,sober,drunk,清醒,沉醉,清醒沉醉,生病
沙子,592.127857149699,625.758511128862,-0.408257928177243,-0.188472413817659,30.2575720942261,43.9274975558724,0.123882334400421,0.16330595408206,58,54,1,4,50,45,50,48,0,1,1,0.9375,58,55,1,3,48,46,50,49,0,0,0.96,0.938775510204082,49,45,33.6306539791634,0.219785514359584,zh,mud,sand,泥泞,沙子,泥泞沙子,懦夫
沙拉,612.293710530656,695.176142854713,-0.253125813013465,0.0582368527158029,21.4505400078995,33.2231227333218,0.076278546212135,0.112395445619471,53,56,2,1,38,42,41,44,0,1,0.926829268292683,0.954545454545455,53,56,2,1,26,44,40,44,1,1,0.65,1,38,42,82.8824323240568,0.311362665729268,zh,soup,salad,汤羹,沙拉,汤羹沙拉,省长
法官,549.004270813595,570.836288457524,-0.481196808815381,-0.479464507590973,18.5816227708487,30.1061501610116,0.068846959643433,0.0831094810292144,61,61,1,2,48,52,48,52,0,0,1,1,62,61,0,2,46,51,48,52,0,0,0.958333333333333,0.980769230769231,48,52,21.8320176439297,0.00173230122440721,zh,court,judge,法庭,法官,法庭法官,蜘蛛
法语,558.48209434557,635.977561404993,-0.605621722915469,-0.177798629045029,24.6833873478879,41.8157993721194,0.0737427875690638,0.142321822316752,63,68,0,0,53,57,53,59,0,0,1,0.966101694915254,63,68,0,0,53,56,53,59,0,0,1,0.949152542372881,53,57,77.4954670594226,0.427823093870439,zh,english,french,英语,法语,英语法语,频率
波士顿,557.632562509095,669.849918403946,-0.601985055023436,-0.0700572548570967,20.5338440894065,25.3841922884604,0.0616436703633378,0.0832363282871609,57,62,1,0,48,49,48,51,0,0,1,0.96078431372549,57,62,1,0,46,48,48,51,0,0,0.958333333333333,0.941176470588235,48,49,112.217355894852,0.531927800166339,zh,washington,boston,华盛顿,波士顿,华盛顿波士顿,指甲
注射,592.546886074325,536.960488903102,-0.419064938337902,-0.474680499259638,21.4494168711703,14.4429404525905,0.0847065780127804,0.0542838101226081,92,60,2,2,79,46,80,46,1,0,0.9875,1,92,60,2,2,73,46,80,46,1,0,0.9125,1,79,45,-55.5863971712222,-0.0556155609217356,zh,dose,injection,剂量,注射,剂量注射,忘却
注射,592.546886074325,536.960488903102,-0.419064938337902,-0.474680499259638,21.4494168711703,14.4429404525905,0.0847065780127804,0.0542838101226081,92,60,2,2,79,46,80,46,1,0,0.9875,1,92,60,2,2,73,46,80,46,1,0,0.9125,1,79,45,-55.5863971712222,-0.0556155609217356,zh,dose,injection,剂量,注射,剂量注射,单身
注射.1,559.433038950375,595.412416662832,-0.519697856263687,-0.272232827102778,17.4375081579689,36.0316973192422,0.0749992290670354,0.125772739478746,82,57,3,0,77,48,77,49,1,0,1,0.979591836734694,83,55,2,2,77,36,78,48,0,1,0.987179487179487,0.75,77,48,35.9793777124567,0.247465029160908,zh,needle,syringe,打针,注射,打针注射,忘却
注射.1,559.433038950375,595.412416662832,-0.519697856263687,-0.272232827102778,17.4375081579689,36.0316973192422,0.0749992290670354,0.125772739478746,82,57,3,0,77,48,77,49,1,0,1,0.979591836734694,83,55,2,2,77,36,78,48,0,1,0.987179487179487,0.75,77,48,35.9793777124567,0.247465029160908,zh,needle,syringe,打针,注射,打针注射,单身
洋葱,520.593580012122,546.503470582072,-0.602080465368005,-0.487002362648626,13.00533141512,16.1468800391193,0.050951161818695,0.0623556436944733,59,59,0,1,50,52,51,52,0,1,0.980392156862745,1,59,60,0,0,43,51,51,53,0,0,0.843137254901961,0.962264150943396,50,51,25.9098905699503,0.115078102719379,zh,garlic,onion,大蒜,洋葱,大蒜洋葱,影响
洞穴,599.283490203976,597.457073177749,-0.384420144619294,-0.312766667353564,23.4420002032739,21.0455729829581,0.0732849584107473,0.0872878563595695,65,58,1,1,51,41,52,43,0,1,0.980769230769231,0.953488372093023,65,58,1,1,50,40,52,43,0,1,0.961538461538462,0.930232558139535,51,41,-1.82641702622652,0.0716534772657302,zh,crack,hole,裂缝,洞穴,裂缝洞穴,飞碟
活力,505.945568188996,525.681145479867,-0.66323254094854,-0.551500696683416,18.0260557986308,21.1247766110648,0.0660236710087438,0.0894792908430031,60,73,2,2,44,55,47,56,0,0,0.936170212765957,0.982142857142857,60,74,2,1,45,50,47,56,0,0,0.957446808510638,0.892857142857143,44,55,19.7355772908714,0.111731844265124,zh,power,energy,能量,活力,能量活力,帮派
活跃,511.559918918287,550.414041668865,-0.738399126850161,-0.514507935556277,10.4544428916232,25.0591209302991,0.0320377328758861,0.0742285928845015,79,61,1,1,74,48,74,48,0,0,1,1,79,61,1,1,74,48,74,48,0,0,1,1,74,48,38.8541227505789,0.223891191293884,zh,active,activity,积极,活跃,积极活跃,高潮
流行,560.839025641043,585.795790704221,-0.528700084102981,-0.413992879775116,42.5587549514645,29.6246187558802,0.108799698642189,0.086190207633946,52,57,2,0,39,43,39,44,0,0,1,0.977272727272727,52,57,2,0,35,43,39,44,0,0,0.897435897435897,0.977272727272727,39,43,24.9567650631777,0.114707204327865,zh,plague,epidemic,瘟疫,流行,瘟疫流行,成员
流质,672.078763155165,719.541333329767,0.0131092175481443,0.209511202042867,56.4025542181555,58.6319209492059,0.221066715941911,0.232274659523792,66,51,1,1,38,21,56,43,1,0,0.678571428571429,0.488372093023256,67,51,0,1,54,42,57,43,0,0,0.947368421052632,0.976744186046512,38,21,47.4625701746027,0.196401984494722,zh,liquid,fluid,液体,流质,液体流质,孤独
测试,547.146326098985,590.667074088054,-0.600551615676342,-0.393510595558263,39.4725506935957,41.0045820976638,0.119165398705523,0.111722015477599,55,62,2,0,46,54,47,54,2,0,0.978723404255319,1,56,62,1,0,47,54,48,54,1,0,0.979166666666667,1,46,54,43.5207479890689,0.207041020118079,zh,experiment,test,实验,测试,实验测试,公平
浣熊,639.615018511218,724.2986304406,-0.159877109863419,0.107743273187871,16.5947829400933,31.6497217164913,0.0709572571539247,0.122595724159302,60,63,2,2,54,46,56,50,0,0,0.964285714285714,0.92,61,64,1,1,54,47,56,50,0,0,0.964285714285714,0.94,54,46,84.6836119293818,0.26762038305129,zh,squirrel,raccoon,松鼠,浣熊,松鼠浣熊,保养
浪漫,555.272434794262,601.132600003209,-0.549134479091704,-0.336233490388424,24.7024451806229,30.1098539552458,0.0849484592743798,0.0917904405316742,54,67,0,1,46,55,46,56,0,0,1,0.982142857142857,54,67,0,1,45,18,46,56,0,0,0.978260869565217,0.321428571428571,46,55,45.860165208947,0.21290098870328,zh,dramatic,romantic,戏剧,浪漫,戏剧浪漫,片剂
浴室,500.106137260108,579.871968248708,-0.708300458615013,-0.426908681444255,18.6493206434397,35.4467487215064,0.0598894464572124,0.102839990020404,55,80,2,0,51,64,51,64,0,0,1,1,56,80,1,0,51,59,51,64,0,0,1,0.921875,51,63,79.7658309885995,0.281391777170758,zh,shower,bathroom,洗澡,浴室,洗澡浴室,咒语
海军,624.775340443108,568.111117645746,-0.0964978677052591,-0.481031770411909,31.5316072652812,16.8663593991114,0.121932820575752,0.062648268866833,55,55,2,0,47,51,48,51,0,0,0.979166666666667,1,55,55,2,0,24,50,47,51,1,0,0.51063829787234,0.980392156862745,47,51,-56.6642227973618,-0.38453390270665,zh,marine,navy,水兵,海军,水兵海军,周一
海岸,529.089860006334,603.696260871066,-0.554252614769183,-0.197172156883255,22.6657069190138,29.412258989513,0.0765990419222478,0.135320815608711,63,53,2,1,50,46,50,46,0,0,1,1,63,53,2,1,49,45,50,46,0,0,0.98,0.978260869565217,50,46,74.6064008647317,0.357080457885928,zh,beach,coast,沙滩,海岸,沙滩海岸,能量
海洋,525.573591838563,526.366924536054,-0.646424340685435,-0.540127480147526,18.7215475537966,21.0435901083875,0.0725653208738409,0.0853644746369823,61,57,2,0,49,53,50,53,0,0,0.98,1,61,56,2,1,47,49,50,52,0,1,0.94,0.942307692307692,49,53,0.79333269749111,0.106296860537908,zh,sea,ocean,海水,海洋,海水海洋,联邦
海洛因,576.407292690141,715.764216210987,-0.398531443508525,0.142243664907888,24.3392311349065,27.2902105150788,0.0770323647150575,0.123644121240779,53,81,1,2,41,74,42,75,0,1,0.976190476190476,0.986666666666667,53,81,1,2,34,66,42,75,0,1,0.80952380952381,0.88,41,74,139.356923520846,0.540775108416413,zh,cocaine,heroin,可卡因,海洛因,可卡因海洛因,炸毁
海龟,596.925108124258,678.334883723759,-0.436685221920719,-0.046703375776492,27.7638676452047,27.2954536517694,0.0971167507241852,0.08417695739449,51,54,1,1,37,43,38,43,0,0,0.973684210526316,1,51,54,1,1,37,39,38,43,0,0,0.973684210526316,0.906976744186046,37,43,81.4097755995012,0.389981846144227,zh,snail,turtle,蜗牛,海龟,蜗牛海龟,审讯
消失,495.39254545077,545.578339995103,-0.624880514820283,-0.527698417708405,17.0776873845418,41.7787374486811,0.062340645627434,0.0936107471460398,58,60,2,3,44,50,44,50,1,0,1,1,59,62,1,1,43,50,45,50,0,0,0.955555555555556,1,44,50,50.1857945443336,0.0971820971118776,zh,death,disappearance,死亡,消失,死亡消失,九月
消息,505.550977271801,549.479061230834,-0.758717086599672,-0.505678951626476,21.3611982469978,21.8669711913296,0.0601678500863124,0.0825991864514973,55,55,3,0,44,49,44,50,0,0,1,0.98,55,55,3,0,44,49,44,50,0,0,1,0.98,44,49,43.9280839590332,0.253038134973196,zh,warning,message,提示,消息,提示消息,国际
消极,551.860938771074,645.453413041841,-0.559781458030457,-0.189768854910894,28.7349583749373,50.4191256587583,0.0943705530770519,0.138089842962436,58,57,0,3,49,47,49,48,0,1,1,0.979166666666667,58,57,0,3,49,47,49,48,0,1,1,0.979166666666667,49,46,93.5924742707667,0.370012603119563,zh,positive,negative,积极,消极,积极消极,原谅
消耗,562.976023246838,618.140302342815,-0.515955455065954,-0.200569482937784,21.4412544838645,35.9934856906927,0.0693806224804777,0.14427812166471,54,53,1,1,43,43,44,43,0,0,0.977272727272727,1,54,53,1,1,42,40,44,43,0,0,0.954545454545455,0.930232558139535,43,43,55.1642790959771,0.31538597212817,zh,waste,spend,浪费,消耗,浪费消耗,殷勤
混合,599.761185183571,642.312914892336,-0.349492837300338,-0.204709153870213,36.954754054766,35.9181173660801,0.143541792137423,0.108221495706184,60,58,1,0,54,47,54,47,0,0,1,1,61,58,0,0,51,45,54,47,0,0,0.944444444444444,0.957446808510638,54,47,42.5517297087655,0.144783683430125,zh,combination,mixture,组成,混合,组成混合,盲人
清洗,595.369136373659,578.839581423941,-0.332745986938601,-0.491432507180594,47.5013815619857,20.9188364346171,0.157777724623864,0.066703217548299,52,56,2,2,44,43,44,45,0,1,1,0.955555555555556,52,57,2,1,44,42,44,46,0,0,1,0.91304347826087,44,43,-16.5295549497177,-0.158686520241993,zh,clean,wash,打扫,清洗,打扫清洗,戏弄
温和,538.741365854454,621.533586202655,-0.590837665465981,-0.242785351115799,28.0924818342382,24.9135737331564,0.0941387291940166,0.0915250621024818,54,71,2,1,41,58,42,61,1,1,0.976190476190476,0.950819672131147,55,71,1,1,43,59,43,61,0,1,1,0.967213114754098,41,58,82.7922203482009,0.348052314350182,zh,soft,gentle,柔软,温和,柔软温和,钢琴
温度,564.591452375792,537.594574463844,-0.470038831476746,-0.548330994075255,36.6633477692629,21.9962844783215,0.16221120143207,0.100818508813482,54,55,2,1,43,47,43,47,1,0,1,1,53,55,3,1,43,46,43,47,1,0,1,0.978723404255319,42,47,-26.9968779119487,-0.078292162598509,zh,heat,temperature,热量,温度,热量温度,角落
港口,561.325209311072,599.949133333875,-0.468393676661385,-0.289302130952762,21.2053248756006,25.829600364829,0.078097378784084,0.0989892399440131,60,58,5,0,43,45,45,48,1,0,0.955555555555556,0.9375,62,57,3,1,38,41,46,47,0,1,0.826086956521739,0.872340425531915,43,45,38.6239240228036,0.179091545708623,zh,bay,harbor,海湾,港口,海湾港口,淹没
港币,653.762888902148,643.320870385774,-0.192232856547176,-0.301463665770444,33.2013828152376,35.8449588172514,0.0817402269046073,0.0996052201592026,76,62,1,1,63,54,64,54,0,0,0.984375,1,76,62,1,1,58,45,64,54,0,0,0.90625,0.833333333333333,63,54,-10.4420185163735,-0.109230809223268,zh,paper,pen,纸张,港币,纸张港币,口径
