target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,fr_cue,fr_target,fr_word_combo
légende,572.852044808635,567.912245612575,-0.485259508432673,-0.474071369167666,18.5881861154994,23.9592447243236,0.0675657538019453,0.0962653537598261,72,59,1,2,68,57,68,58,0,0,1,0.982758620689655,72,59,1,2,65,57,68,58,0,0,0.955882352941177,0.982758620689655,67,57,-4.93979919605999,0.0111881392650069,fr,myth,legend,mythe,légende,mythelégende
lézard,585.178267308176,658.656031252991,-0.353186395195932,-0.0210595063898447,17.7254295367574,40.5970916311728,0.0770574287780022,0.160130096304962,54,67,1,2,52,64,52,65,0,0,1,0.984615384615385,54,67,1,2,52,60,52,65,0,0,1,0.923076923076923,52,64,73.4777639448147,0.332126888806088,fr,frog,lizard,grenouille,lézard,grenouillelézard
machine,556.999806452353,545.901553645994,-0.587051052067217,-0.502149809896283,25.8910079234145,21.9992877401357,0.0853047120599122,0.120197170952568,68,72,3,0,63,69,64,69,2,0,0.984375,1,68,72,3,0,62,66,64,69,2,0,0.96875,0.956521739130435,62,69,-11.0982528063591,0.0849012421709334,fr,robot,machine,robot,machine,robotmachine
magazine,639.237419351578,571.012470002956,-0.239618771007834,-0.459025090307256,31.9542813166378,15.952311757971,0.098026569643871,0.0621196462114047,65,61,2,1,62,60,65,61,0,0,0.953846153846154,0.983606557377049,65,61,2,1,63,61,65,61,0,0,0.969230769230769,1,62,60,-68.2249493486222,-0.219406319299422,fr,playboy,magazine,playboy,magazine,playboymagazine
magnifique,501.079447759631,552.02988254406,-0.701331502545485,-0.533302409126646,11.3507457834927,22.7082712966965,0.0524890431073461,0.0850939219711913,67,67,4,0,67,64,67,66,0,0,1,0.96969696969697,67,67,4,0,64,61,67,66,0,0,0.955223880597015,0.924242424242424,67,63,50.9504347844287,0.168029093418839,fr,pretty,beautiful,jolie,magnifique,joliemagnifique
maintenance,627.676936516003,637.52424311245,-0.330892096995103,-0.199694189369461,29.898820968903,30.0852994127509,0.0907020375901141,0.128707301743408,66,60,3,4,63,58,63,59,0,1,1,0.983050847457627,66,60,3,4,63,50,63,59,0,1,1,0.847457627118644,63,58,9.84730659644674,0.131197907625642,fr,service,maintenance,service,maintenance,servicemaintenance
maintenir,572.815971432467,593.662769238812,-0.539129852743202,-0.381467586872083,22.2215772468541,23.6895817162908,0.0691133594609356,0.0829705276891517,71,67,0,0,70,65,70,66,0,0,1,0.984848484848485,70,67,1,0,68,61,69,66,1,0,0.985507246376812,0.924242424242424,70,65,20.8467978063458,0.157662265871119,fr,preserve,maintain,préserver,maintenir,préservermaintenir
maire,571.454259244564,675.129218218032,-0.365064226847867,-0.0880578523429215,21.703373060667,32.9543524339057,0.0856220134037937,0.102284035800345,57,64,2,0,54,55,57,58,1,0,0.947368421052632,0.948275862068966,57,64,2,0,49,55,57,58,1,0,0.859649122807018,0.948275862068966,54,55,103.674958973468,0.277006374504945,fr,sheriff,mayor,shérif,maire,shérifmaire
mal,537.890218187857,533.685547183649,-0.525753147749374,-0.55949545006161,34.3411481296494,15.8787527884423,0.109814711255444,0.0578011878599081,57,57,1,2,55,54,55,55,0,1,1,0.981818181818182,56,58,2,1,52,55,54,56,1,0,0.962962962962963,0.982142857142857,55,53,-4.2046710042074,-0.0337423023122359,fr,good,bad,bien,mal,bienmal
malade,532.524470587828,544.117272119684,-0.672618689502589,-0.564571554853977,14.4689766095633,20.4529818137323,0.053166955822267,0.0739549001124686,70,63,1,1,68,61,69,61,0,1,0.985507246376812,1,70,63,1,1,67,60,69,61,0,1,0.971014492753623,0.983606557377049,68,61,11.5928015318559,0.108047134648612,fr,ill,sick,souffrant,malade,souffrantmalade
maladie,550.944120687886,585.034270602087,-0.453159658659315,-0.423669862916905,30.6644183786323,23.7252584125638,0.145011134475187,0.0981036204496556,59,70,1,1,58,68,58,68,0,1,1,1,59,71,1,0,55,68,58,69,0,0,0.948275862068966,0.985507246376812,58,68,34.0901499142005,0.0294897957424096,fr,flu,disease,grippe,maladie,grippemaladie
malheur,546.012360009625,575.364315802543,-0.54783407868176,-0.452018079935471,23.1190354132597,27.8615003940034,0.0859415345022908,0.0937261086416109,70,60,0,4,65,57,66,58,0,0,0.984848484848485,0.982758620689655,70,59,0,5,65,55,66,57,0,1,0.984848484848485,0.964912280701754,65,57,29.351955792918,0.095815998746289,fr,unfortunate,misfortune,malheureux,malheur,malheureuxmalheur
maman,470.43361538881,554.39925344562,-0.880349013978243,-0.533927418675572,11.6484694298023,19.3733228794649,0.0528785715189435,0.067044628061733,66,62,3,3,65,59,66,60,0,0,0.984848484848485,0.983333333333333,65,61,4,4,62,60,65,60,1,0,0.953846153846154,1,65,58,83.9656380568094,0.346421595302672,fr,daddy,mum,papa,maman,papamaman
manger,538.331196434379,559.936804842646,-0.658471292654489,-0.517733470546197,26.4883640595044,28.2692351599137,0.0834844536861447,0.147455834470179,60,65,0,4,56,62,57,63,0,0,0.982456140350877,0.984126984126984,60,65,0,4,56,62,57,63,0,0,0.982456140350877,0.984126984126984,56,62,21.6056084082675,0.140737822108291,fr,feed,eat,alimentation,manger,alimentationmanger
manifestation,625.033832800251,648.957982759048,-0.299353161737065,-0.154850985788302,25.4756273681389,32.6530107843738,0.0916499779831355,0.0911236629082661,63,59,0,1,61,58,61,58,0,0,1,1,63,59,0,1,57,58,61,58,0,0,0.934426229508197,1,61,58,23.9241499587977,0.144502175948763,fr,protest,demonstration,protestation,manifestation,protestationmanifestation
manipuler,511.37305357061,599.142351873249,-0.686744280658834,-0.291572184037685,17.4800496214285,22.2108765733625,0.0577947089887189,0.078265298413789,59,58,4,4,56,54,56,56,0,1,1,0.964285714285714,59,59,4,3,55,52,56,57,0,0,0.982142857142857,0.912280701754386,56,54,87.7692983026385,0.395172096621149,fr,control,manipulate,contrôler,manipuler,contrôlermanipuler
marchand,658.505277780223,659.68290475938,-0.0268640567354546,-0.0658854345612604,33.9739833438363,31.1502419765212,0.156846100213721,0.1162316633723,60,67,2,3,54,63,57,65,0,0,0.947368421052632,0.969230769230769,60,67,2,3,57,63,57,65,0,0,1,0.969230769230769,54,63,1.17762697915703,-0.0390213778258058,fr,commercial,merchant,publicité,marchand,publicitémarchand
marcher,503.632590156562,529.522070177138,-0.658084240837693,-0.573850685258089,23.9190827499003,16.0484693716453,0.102098802303618,0.055714947535589,65,62,0,2,61,57,61,58,0,1,1,0.982758620689655,65,62,0,2,59,58,61,58,0,1,0.967213114754098,1,61,57,25.8894800205767,0.0842335555796037,fr,run,walk,courir,marcher,courirmarcher
mardi,456.73543939362,596.095061548341,-0.926679565493853,-0.292922543746486,12.0854104853412,21.883072679059,0.0513409775272827,0.108081248541036,69,70,0,2,66,66,66,67,0,1,1,0.985074626865672,69,70,0,2,65,64,66,67,0,1,0.984848484848485,0.955223880597015,66,65,139.359622154721,0.633757021747367,fr,monday,tuesday,lundi,mardi,lundimardi
mariage,514.999316664742,514.523485711159,-0.74963995081173,-0.753457779194879,15.7984350353891,17.0217067762791,0.0564866743324296,0.0606666406003369,62,71,2,1,60,70,60,70,0,0,1,1,61,71,3,1,59,69,59,70,1,0,1,0.985714285714286,60,70,-0.475830953583113,-0.00381782838314959,fr,divorce,marriage,divorce,mariage,divorcemariage
mariage.1,537.12384746018,643.428721534693,-0.588626327222827,-0.204933502793249,21.8665088112304,27.7695367804069,0.0899347778249971,0.119776067100866,61,68,4,1,59,65,59,67,1,0,1,0.970149253731343,60,66,5,3,55,41,58,65,2,2,0.948275862068966,0.630769230769231,59,65,106.304874074513,0.383692824429577,fr,engagement,wedding,fiançailles,mariage,fiançaillesmariage
marin,562.999322221185,581.47094827425,-0.492358484901703,-0.402019922112239,25.3352295571008,20.779829712413,0.111959677946194,0.0838061578399404,56,65,2,2,54,58,54,59,0,0,1,0.983050847457627,56,65,2,2,54,59,54,59,0,0,1,1,54,58,18.4716260530656,0.0903385627894646,fr,pirate,sailor,pirate,marin,piratemarin
marine,549.408187088446,644.255540322276,-0.516867640603632,-0.0658685416126448,21.8129366238448,28.2254609781623,0.0744263149971837,0.118858765548188,65,66,0,1,62,62,62,63,0,0,1,0.984126984126984,65,66,0,1,60,60,62,63,0,0,0.967741935483871,0.952380952380952,62,62,94.8473532338301,0.450999098990987,fr,marine,navy,marin,marine,marinmarine
marié,512.265751613154,570.57588703723,-0.67166005925016,-0.447548794948983,18.0833520016064,18.8097887081894,0.0701407334510373,0.0847725879851595,63,63,1,1,62,62,62,62,1,1,1,1,64,64,0,0,63,63,63,63,0,0,1,1,62,62,58.3101354240763,0.224111264301176,fr,single,married,célibataire,marié,célibatairemarié
mariée,557.467675915768,593.856015878128,-0.508861405730681,-0.279720733031823,35.8213830580366,18.9145931182221,0.104987205483629,0.0894200885239631,53,64,0,1,50,63,50,63,0,0,1,1,53,64,0,1,47,40,50,63,0,0,0.94,0.634920634920635,50,63,36.3883399623603,0.229140672698858,fr,groom,bride,fiancé,mariée,fiancémariée
marketing,621.593349205218,613.086614039402,-0.136722053327547,-0.113737110537276,21.4231720906008,21.0187681066311,0.0781830765789874,0.0920290585391405,65,63,3,2,63,57,65,61,0,0,0.969230769230769,0.934426229508197,65,63,3,2,65,60,65,61,0,0,1,0.983606557377049,63,57,-8.50673516581628,0.0229849427902706,fr,advertising,marketing,publicité,marketing,publicitémarketing
marteau,557.790416676363,590.281060535026,-0.554444885909606,-0.370283250567291,17.2090155135777,26.517967843919,0.0580674488092184,0.0796396667266673,62,72,1,1,60,66,60,67,0,0,1,0.985074626865672,62,72,1,1,59,66,60,67,0,0,0.983333333333333,0.985074626865672,60,66,32.4906438586634,0.184161635342315,fr,stick,hammer,planter,marteau,plantermarteau
massage,538.525262062528,549.58694546101,-0.503537237289313,-0.453965033614212,14.5495915028938,20.0888266330417,0.0535729536884704,0.081930413736751,61,56,1,5,58,55,59,55,0,1,0.983050847457627,1,61,56,1,5,54,55,59,55,0,1,0.915254237288136,1,58,55,11.0616833984817,0.0495722036751016,fr,yoga,massage,yoga,massage,yogamassage
match,550.727496970484,592.453803598428,-0.490091488161841,-0.337706554514415,21.440791618024,26.6685704554484,0.0886135666265735,0.0925544578445794,69,59,2,3,66,56,67,57,0,0,0.985074626865672,0.982456140350877,68,58,3,4,63,56,66,56,1,1,0.954545454545455,1,66,56,41.7263066279446,0.152384933647426,fr,tournament,match,tournoi,match,tournoimatch
mathématiques,606.076360661983,647.351227282093,-0.344269495035963,-0.024176200027361,19.0932388001177,22.240803610617,0.0681170907416259,0.0986166792808771,64,67,0,5,61,66,61,66,0,0,1,1,64,67,0,5,58,66,61,66,0,0,0.950819672131147,1,61,66,41.2748666201099,0.320093295008602,fr,physics,mathematics,physique,mathématiques,physiquemathématiques
matin,510.380482144054,521.315330791087,-0.750752295557611,-0.725190685048329,15.6812999377459,15.0973773640462,0.0646281881818094,0.0512786122971008,60,66,2,2,56,66,56,66,1,0,1,1,61,66,1,2,56,62,57,66,0,0,0.982456140350877,0.93939393939394,56,65,10.9348486470334,0.0255616105092822,fr,tomorrow,morning,demain,matin,demainmatin
maximum,578.041690229774,540.530491225229,-0.43760363957556,-0.595214041698789,56.7753491153104,14.2850237877711,0.166173103643229,0.0481581153809813,52,57,0,2,51,57,51,57,0,0,1,1,52,57,0,2,49,57,51,57,0,0,0.96078431372549,1,51,57,-37.5111990045449,-0.157610402123229,fr,minimum,maximum,minimum,maximum,minimummaximum
mayonnaise,542.402470590448,626.507559041652,-0.560851525804073,-0.144755018271585,15.0317365777415,22.5040061748878,0.047122398435749,0.0807309939456653,69,61,3,0,68,61,68,61,0,0,1,1,69,61,3,0,63,60,68,61,0,0,0.926470588235294,0.983606557377049,68,61,84.1050884512046,0.416096507532487,fr,ketchup,mayonnaise,ketchup,mayonnaise,ketchupmayonnaise
menteur,564.503464066209,568.249508059796,-0.594433497702822,-0.506552643839251,25.8186098231158,17.8857570443965,0.0893086230523075,0.0793049810347797,67,64,2,1,64,62,64,62,0,1,1,1,66,64,3,1,63,58,63,62,1,1,1,0.935483870967742,64,62,3.74604399358702,0.0878808538635706,fr,lie,liar,mensonge,menteur,mensongementeur
message,511.389043521333,599.118911958683,-0.648438565721425,-0.490147070064536,16.8816404512762,23.2554578630476,0.0592889122658643,0.0944242152672602,71,67,0,2,69,67,70,67,0,0,0.985714285714286,1,71,67,0,2,66,66,70,67,0,0,0.942857142857143,0.985074626865672,69,67,87.72986843735,0.158291495656889,fr,warning,message,alerte,message,alertemessage
mettre,515.525491556279,584.526280309246,-0.661424651062622,-0.486972622888656,14.2416830588015,27.4465162396713,0.0519091482835895,0.0868027679144794,63,66,1,1,59,66,61,66,0,0,0.967213114754098,1,63,66,1,1,60,62,61,66,0,0,0.983606557377049,0.93939393939394,59,66,69.0007887529666,0.174452028173966,fr,insert,put,insérer,mettre,insérermettre
meurtre,547.409959613237,592.190670310267,-0.640666000909491,-0.408421530158092,33.5933768808559,26.4944848970378,0.0853943644427859,0.0814077106758972,55,66,1,2,52,64,52,64,0,0,1,1,55,66,1,2,52,64,52,64,0,0,1,1,52,64,44.7807106970299,0.232244470751399,fr,suicide,murder,suicide,meurtre,suicidemeurtre
meurtrier,613.685749997646,651.354276067864,-0.323672363125866,-0.0384296639991006,30.8114325174393,26.6913794211341,0.0977196715774658,0.110705369934794,57,74,1,2,56,71,56,72,0,0,1,0.986111111111111,57,74,1,2,56,67,56,72,0,0,1,0.930555555555556,56,71,37.6685260702177,0.285242699126765,fr,killer,murderer,tueur,meurtrier,tueurmeurtrier
microphone,580.668812509665,663.516331346,-0.437845379140854,-0.0531957564811846,25.6983905553407,24.7250737423061,0.0648387635722633,0.132958064922571,54,67,2,1,49,67,50,67,0,0,0.98,1,54,67,2,1,50,66,50,67,0,0,1,0.985074626865672,48,67,82.847518836335,0.384649622659669,fr,camera,microphone,caméra,microphone,caméramicrophone
microscope,607.194734370933,705.374859997943,-0.287841794170682,0.195997648861583,30.1830128291139,49.5766566649128,0.12991174768639,0.150092982264179,65,54,5,2,64,50,64,53,0,0,1,0.943396226415094,65,54,5,2,61,52,64,53,0,0,0.953125,0.981132075471698,64,50,98.1801256270094,0.483839443032265,fr,telescope,microscope,télescope,microscope,télescopemicroscope
midi,586.25678476069,552.800594116868,-0.556677358405902,-0.590707222195803,45.3902011421796,20.8601556538656,0.114258604957083,0.073444648847785,62,69,4,1,59,68,59,68,0,0,1,1,62,69,4,1,59,67,59,68,0,0,1,0.985294117647059,59,68,-33.4561906438216,-0.0340298637899017,fr,midnight,noon,minuit,midi,minuitmidi
militaire,571.411947272093,569.783405830695,-0.477935062925271,-0.391467882528029,16.2053683839365,19.1023553122341,0.0722216153614993,0.106726313685557,59,69,3,1,55,69,56,69,0,0,0.982142857142857,1,59,69,3,1,52,68,56,69,0,0,0.928571428571429,0.985507246376812,55,69,-1.62854144139828,0.0864671803972418,fr,civil,military,civil,militaire,civilmilitaire
milliard,525.801877617413,584.894053971066,-0.698203925953765,-0.289009557530342,17.1452301062764,25.160511359737,0.0602144116677682,0.0835733407634427,61,67,1,5,58,63,58,65,0,0,1,0.969230769230769,61,67,1,5,57,53,58,65,0,0,0.982758620689655,0.815384615384615,58,63,59.092176353653,0.409194368423423,fr,million,billion,million,milliard,millionmilliard
ministre,560.788358180653,549.154392858103,-0.415504866802368,-0.624267265965682,30.2915189308891,15.9231399753106,0.133871276761375,0.0570671675419399,55,60,1,3,55,56,55,57,0,0,1,0.982456140350877,55,59,1,4,53,55,55,56,0,1,0.963636363636364,0.982142857142857,55,56,-11.6339653225498,-0.208762399163315,fr,ambassador,minister,ambassadeur,ministre,ambassadeurministre
ministère,575.759678572362,664.224803236474,-0.319361439928379,-0.184527255221396,20.0566342350895,25.0576856745294,0.0848125086313313,0.0812018265373109,59,65,0,0,56,62,56,64,0,0,1,0.96875,59,65,0,0,48,64,56,64,0,0,0.857142857142857,1,56,62,88.4651246641118,0.134834184706983,fr,embassy,ministry,ambassade,ministère,ambassadeministère
minute,509.575886841466,525.212606556266,-0.67325807078934,-0.629399260125929,13.5519450081274,14.5373067680367,0.0641935204221981,0.0540553174003276,80,63,1,0,76,61,76,61,0,0,1,1,80,63,1,0,76,57,76,61,0,0,1,0.934426229508197,76,61,15.6367197148003,0.0438588106634105,fr,second,minute,seconde,minute,secondeminute
minuteur,607.565943749596,650.74102032836,-0.371763906382087,-0.199864207474459,20.0491732855511,25.4109049301674,0.0900745019510555,0.0891793142682388,66,63,2,3,64,59,65,61,0,0,0.984615384615385,0.967213114754098,66,63,2,3,58,60,65,61,0,0,0.892307692307692,0.983606557377049,64,59,43.1750765787641,0.171899698907628,fr,detonator,timer,détonateur,minuteur,détonateurminuteur
miroiter,786.189116279274,827.104674364721,0.376518896632035,0.714801484524217,43.1151165065671,55.9118042043104,0.163649500260396,0.213360790377017,56,60,1,2,43,43,52,59,0,0,0.826923076923077,0.728813559322034,56,60,1,2,51,58,52,59,0,0,0.980769230769231,0.983050847457627,43,43,40.9155580854474,0.338282587892182,fr,reflection,mirror,réflexion,miroiter,réflexionmiroiter
missile,667.067146667511,617.48751667566,-0.097097925938101,-0.255320223587092,31.3645776811076,18.1278174900072,0.148615577461486,0.06880661370381,64,62,2,2,60,60,63,62,0,0,0.952380952380952,0.967741935483871,64,63,2,1,61,62,63,62,0,0,0.968253968253968,1,60,60,-49.5796299918508,-0.158222297648991,fr,rocket,missile,fusée,missile,fuséemissile
mission,599.911338891537,527.46906666998,-0.186118210546498,-0.538295884584533,48.8244643720917,20.4160507109235,0.279822872053267,0.0790381466798651,58,63,0,0,55,60,58,60,0,0,0.948275862068966,1,57,63,1,0,53,56,57,60,1,0,0.929824561403509,0.933333333333333,54,60,-72.4422722215564,-0.352177674038036,fr,task,mission,tâche,mission,tâchemission
misère,548.101620694798,582.321213116693,-0.499917207980684,-0.376048627480883,20.3028110160392,22.4325391592657,0.0876419189442431,0.0856904108326826,61,61,3,1,58,61,59,61,0,0,0.983050847457627,1,61,60,3,2,58,60,59,60,0,1,0.983050847457627,1,58,61,34.2195924218947,0.123868580499802,fr,poverty,misery,pauvreté,misère,pauvretémisère
misérable,711.135910901075,611.473280712279,-0.0948405326085247,-0.285443174562509,52.4047066702747,22.537783359763,0.147075804575267,0.0759113016349363,55,58,3,0,55,57,55,58,1,0,1,0.982758620689655,55,58,3,0,53,51,55,58,1,0,0.963636363636364,0.879310344827586,55,57,-99.662630188796,-0.190602641953985,fr,useless,worthless,inutile,misérable,inutilemisérable
modeste,572.136698115924,638.085338723475,-0.481584145231586,-0.164027988560788,24.2131554493518,39.658991462713,0.0706957223403666,0.141917008743218,55,65,2,3,53,63,53,63,0,0,1,1,55,65,2,3,47,59,53,62,0,1,0.886792452830189,0.951612903225806,53,62,65.9486406075509,0.317556156670798,fr,humble,modest,humble,modeste,humblemodeste
moins,517.646119411035,610.739418194379,-0.683984308198347,-0.329693556311997,18.5355041838832,35.1750462789923,0.0762417060245466,0.117730763507198,67,60,2,1,67,55,67,58,0,0,1,0.948275862068966,67,60,2,1,65,58,67,58,0,0,0.970149253731343,1,67,55,93.0932987833442,0.35429075188635,fr,plus,minus,plus,moins,plusmoins
monastère,713.493898322207,799.89320409296,0.120209445970959,0.567522333001862,25.5590142562796,33.7787787651807,0.102036940503781,0.147932000653573,69,67,2,1,59,49,63,63,0,0,0.936507936507937,0.777777777777778,68,67,3,1,62,60,62,63,1,0,1,0.952380952380952,59,49,86.3993057707529,0.447312887030903,fr,temple,monastery,temple,monastère,templemonastère
monde,589.092945291293,550.121811322203,-0.42056042718462,-0.486143330099506,26.0786197358874,22.2152108910049,0.13049603012497,0.0816642447174524,55,57,1,3,53,53,53,54,0,0,1,0.981481481481482,55,57,1,3,50,37,53,54,0,0,0.943396226415094,0.685185185185185,53,53,-38.9711339690899,-0.0655829029148866,fr,international,world,international,monde,internationalmonde
