target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pt_cue,pt_target,pt_word_combo
literatura,618.396620260305,585.232159993613,-0.315580974583293,-0.356611976185081,21.2621696423809,26.8658841638628,0.100004937906649,0.0869911058933072,86,53,2,1,79,50,79,51,0,1,1,0.980392156862745,86,53,2,1,77,49,79,51,0,1,0.974683544303797,0.96078431372549,79,50,-33.1644602666922,-0.0410310016017885,pt,art,literature,arte,literatura,arteliteratura
livre,494.297740740416,561.55712245454,-0.778011583805803,-0.515862226493898,15.9545775306285,52.6461159542637,0.0513346740523349,0.211720793834601,57,55,1,1,54,49,54,49,1,0,1,1,57,55,1,1,49,44,54,49,1,0,0.907407407407407,0.897959183673469,54,49,67.2593817141247,0.262149357311905,pt,freely,free,livremente,livre,livrementelivre
livro,539.376342857881,544.29390741313,-0.612578233596997,-0.613857042371913,15.282875141264,26.4561140114388,0.0571262103706907,0.0807809378267361,79,57,1,1,71,54,71,54,1,0,1,1,79,57,1,1,71,47,71,54,1,0,1,0.87037037037037,70,54,4.91756455524956,-0.00127880877491648,pt,bible,book,bíblia,livro,bíblialivro
lixo,481.113378379655,493.418749998962,-0.816340031801512,-0.727982531505471,18.5126845896148,19.5908741087763,0.0688240275969019,0.0788579309267479,78,52,1,0,74,44,75,44,0,0,0.986666666666667,1,77,51,2,1,72,42,74,44,1,0,0.972972972972973,0.954545454545455,74,44,12.3053716193066,0.0883575002960408,pt,trash,garbage,lixeira,lixo,lixeiralixo
lobo,498.406813559191,566.238098600276,-0.69453382569624,-0.581662906238518,15.6187902320382,15.0929719140802,0.0570589373545239,0.0446834102720104,63,78,0,0,59,72,60,73,0,0,0.983333333333333,0.986301369863014,63,78,0,0,58,72,60,73,0,0,0.966666666666667,0.986301369863014,59,71,67.831285041085,0.112870919457722,pt,bear,wolf,urso,lobo,ursolobo
local,550.507833337947,543.583202896817,-0.501975514671762,-0.682066280675989,18.8733563834795,22.6739521686588,0.0615780343117801,0.072938465184375,61,78,0,0,54,69,54,69,0,0,1,1,61,78,0,0,50,66,54,69,0,0,0.925925925925926,0.956521739130435,54,69,-6.92463044112969,-0.180090766004227,pt,regional,local,regional,local,regionallocal
localização,572.71671428184,652.810532252085,-0.386360467704198,-0.303273031305207,20.5794717014913,29.2850129223525,0.0720615890033681,0.0812483271234697,62,67,1,0,56,62,59,62,0,0,0.949152542372881,1,62,67,1,0,59,62,59,62,0,0,1,1,56,62,80.0938179702453,0.0830874363989913,pt,place,location,local,localização,locallocalização
longo,531.103519995092,574.686359379929,-0.703003527244042,-0.37996771224711,23.163126983097,20.4686916445705,0.0784413846322395,0.0708388257755584,56,67,0,0,50,64,50,65,0,0,1,0.984615384615385,56,67,0,0,49,64,50,65,0,0,0.98,0.984615384615385,50,64,43.5828393848374,0.323035814996932,pt,short,long,curto,longo,curtolongo
louco,514.946826934868,578.178328557797,-0.653513646236938,-0.570099346390481,25.6741844174697,19.26913417412,0.0857113907610038,0.0639211110548449,59,80,1,1,52,71,52,72,0,0,1,0.986111111111111,59,80,1,1,48,70,52,72,0,0,0.923076923076923,0.972222222222222,52,70,63.2315016229285,0.0834142998464569,pt,paranoid,crazy,paranóico,louco,paranóicolouco
lutador,601.152610177572,562.714340428847,-0.395133770755864,-0.50264162516188,33.0164652985682,21.3911798901312,0.107252499862578,0.0755072340704773,64,52,0,0,59,48,59,48,0,0,1,1,64,52,0,0,59,46,59,48,0,0,1,0.958333333333333,59,47,-38.4382697487254,-0.107507854406016,pt,champion,fighter,campeão,lutador,campeãolutador
lutar,507.896238098106,505.560000306517,-0.651576841675193,-0.77414156443483,16.6934007698536,17.444004792384,0.0598053820088608,0.0526222390507093,66,63,0,1,63,60,63,60,0,0,1,1,66,63,0,1,63,59,63,60,0,0,1,0.983333333333333,63,60,-2.33623779158859,-0.122564722759637,pt,combat,fight,combater,lutar,combaterlutar
luz,498.341811317478,554.811451612536,-0.729633465087271,-0.545389053759535,15.3691005259469,17.9288907374033,0.0431738730937658,0.0635811936150798,60,67,0,1,53,62,55,62,0,0,0.963636363636364,1,60,67,0,1,52,61,55,62,0,0,0.945454545454545,0.983870967741935,53,62,56.4696402950581,0.184244411327736,pt,darkness,light,escuridão,luz,escuridãoluz
lá,552.998942527809,601.303468046914,-0.64957422261896,-0.379739034862147,19.4420509190581,26.5915244768722,0.0675344015584861,0.0976037003942487,90,52,3,2,87,47,87,48,0,1,1,0.979166666666667,90,52,3,2,82,46,87,48,0,1,0.942528735632184,0.958333333333333,87,47,48.3045255191049,0.269835187756813,pt,here,there,aqui,lá,aquilá
líder,574.934816095374,588.313783127875,-0.531742706300588,-0.570996471324044,17.2985743385906,25.3934508418474,0.0566717900164947,0.0675330671423344,98,87,1,1,87,83,88,84,1,0,0.988636363636364,0.988095238095238,98,87,1,1,86,81,88,84,1,0,0.977272727272727,0.964285714285714,87,83,13.3789670325008,-0.0392537650234568,pt,member,leader,membro,líder,membrolíder
maionese,553.797166675556,616.237618165675,-0.577186095147063,-0.368433677314955,12.7403379148207,22.3572657829656,0.0450164532865831,0.0639874289675381,96,57,1,2,90,55,90,56,0,0,1,0.982142857142857,96,57,1,2,81,56,90,56,0,0,0.9,1,90,55,62.4404514901195,0.208752417832108,pt,ketchup,mayonnaise,ketchup,maionese,ketchupmaionese
mala,568.484499994603,513.676040010371,-0.4359631637613,-0.551299162926508,38.9182401118503,22.5331284655038,0.134456282668492,0.106401388973774,53,56,1,1,43,50,44,50,0,1,0.977272727272727,1,52,57,2,0,43,50,43,51,1,0,1,0.980392156862745,42,50,-54.8084599842313,-0.115335999165208,pt,briefcase,suitcase,pasta,mala,pastamala
mamã,482.74124074138,631.5116666679,-0.814928046569858,-0.203347685286139,17.4119362911867,45.861178262596,0.0583660359484805,0.160212274489472,58,53,1,0,54,48,55,50,0,0,0.981818181818182,0.96,58,53,1,0,54,49,55,50,0,0,0.981818181818182,0.98,54,48,148.77042592652,0.611580361283719,pt,daddy,mum,papá,mamã,papámamã
mandar,585.972671069385,629.895377025358,-0.555322415748187,-0.326992907876054,31.1202785805334,30.7681822321084,0.0729680581171213,0.0926835288231888,82,62,1,1,76,61,76,61,0,0,1,1,82,62,1,1,74,60,76,61,0,0,0.973684210526316,0.983606557377049,76,61,43.9227059559737,0.228329507872133,pt,bring,send,trazer,mandar,trazermandar
mangueira,672.590813331703,649.637939986829,-0.175062023961704,-0.0736565002431026,22.8864921200271,29.3024444532159,0.0740808354647782,0.0982247230327921,80,59,2,0,75,50,75,55,0,0,1,0.909090909090909,80,59,2,0,68,53,75,55,0,0,0.906666666666667,0.963636363636364,75,50,-22.9528733448741,0.101405523718602,pt,pump,hose,bombear,mangueira,bombearmangueira
manhã,510.469219777407,516.986898557697,-0.77386292578394,-0.695970552411864,16.4048127754696,20.9288612771457,0.0487371766433833,0.0629596993059355,98,72,0,0,91,69,91,69,0,0,1,1,98,71,0,1,91,66,91,68,0,1,1,0.970588235294118,91,69,6.51767878029023,0.0778923733720754,pt,tomorrow,morning,amanhã,manhã,amanhãmanhã
manifestação,702.154353654274,707.174788234805,-0.145321971668471,-0.0704481143545669,37.3936379157658,31.2130988540641,0.0941305427295223,0.113919624065623,88,91,0,0,82,85,83,85,0,0,0.987951807228916,1,88,91,0,0,82,80,83,85,0,0,0.987951807228916,0.941176470588235,82,85,5.0204345805306,0.0748738573139044,pt,protest,demonstration,protesto,manifestação,protestomanifestação
manipular,622.096988637798,659.627648639617,-0.245999645259628,-0.19158202306695,27.8972634733723,25.3761131078121,0.18175184983799,0.0737461918047996,95,84,1,1,88,74,90,76,0,0,0.977777777777778,0.973684210526316,95,84,1,1,87,72,90,76,0,0,0.966666666666667,0.947368421052632,88,74,37.5306600018187,0.054417622192678,pt,control,manipulate,controlar,manipular,controlarmanipular
mano,583.415684938934,653.511630131786,-0.357422183363008,-0.290495185583185,14.9367385801592,43.9145450510369,0.0546390554104049,0.129943909934204,74,83,0,1,73,74,73,76,0,0,1,0.973684210526316,74,83,0,1,70,65,73,76,0,0,0.958904109589041,0.855263157894737,73,73,70.0959451928521,0.0669269977798226,pt,dude,bro,gajo,mano,gajomano
manteiga,595.732586945877,639.396866667511,-0.486214884996408,-0.404649958696546,21.2878262961053,33.2510982711459,0.0523686578983145,0.0863661041661706,101,68,0,1,92,60,92,62,0,0,1,0.967741935483871,101,68,0,1,84,62,92,62,0,0,0.91304347826087,1,92,60,43.6642797216342,0.0815649262998618,pt,honey,butter,mel,manteiga,melmanteiga
manter,524.212333343871,587.587816327471,-0.640450601632939,-0.443316225471711,19.7369968804561,24.5189298005184,0.0771423099866756,0.0620754896445614,60,53,0,0,54,49,54,49,0,0,1,1,60,53,0,0,53,48,54,49,0,0,0.981481481481482,0.979591836734694,54,49,63.3754829836,0.197134376161228,pt,hold,keep,esperar,manter,esperarmanter
manter.1,628.310920633332,643.911813187507,-0.223993674459702,-0.264599891429069,32.5867745033573,27.7382040442407,0.108333681981941,0.0829855715438201,73,96,1,2,63,91,65,93,1,0,0.969230769230769,0.978494623655914,73,96,1,2,59,91,65,93,1,0,0.907692307692308,0.978494623655914,63,91,15.6008925541746,-0.0406062169693677,pt,preserve,maintain,preservar,manter,preservarmanter
manutenção,742.96758729964,606.30013333725,-0.135106308210557,-0.320105893149103,49.8739669255174,16.9043335781549,0.12064920774068,0.0562146584305114,75,99,1,2,64,90,64,90,0,1,1,1,75,100,1,1,64,85,64,91,0,0,1,0.934065934065934,63,90,-136.66745396239,-0.184999584938546,pt,service,maintenance,serviço,manutenção,serviçomanutenção
mapa,603.956661773486,516.412293113836,-0.511561534066968,-0.706327590620704,40.5609014911804,15.6176379730155,0.116062047344594,0.0560551578433317,75,65,2,0,68,59,68,60,1,0,1,0.983333333333333,74,65,3,0,66,60,67,60,2,0,0.985074626865672,1,68,58,-87.5443686596495,-0.194766056553736,pt,compass,map,bússola,mapa,bússolamapa
marinha,577.687348316152,576.668078441425,-0.469115810546953,-0.316813810834428,18.2479437078044,24.081299627293,0.0593139140086493,0.108808149354025,97,54,0,0,89,51,90,51,0,0,0.988888888888889,1,97,54,0,0,83,49,90,51,0,0,0.922222222222222,0.96078431372549,89,51,-1.01926987472734,0.152301999712524,pt,marine,navy,marinho,marinha,marinhomarinha
marinheiro,648.823999981064,638.206370379197,-0.308153939822181,-0.278983187803507,25.1585358722518,31.7341088424965,0.0714646415237115,0.080949571774445,65,57,1,0,61,54,61,54,0,0,1,1,65,57,1,0,60,54,61,54,0,0,0.983606557377049,1,61,54,-10.617629601867,0.0291707520186743,pt,pirate,sailor,pirata,marinheiro,piratamarinheiro
marketing,683.040414308737,676.539784315098,-0.163628022508086,-0.20239986991834,37.9968193085208,22.6061928569222,0.0954739191657424,0.0702512875280885,78,57,1,0,70,51,75,55,0,0,0.933333333333333,0.927272727272727,78,56,1,1,73,52,75,54,0,1,0.973333333333333,0.962962962962963,70,51,-6.50062999363854,-0.0387718474102535,pt,advertising,marketing,anúncio,marketing,anúnciomarketing
martelo,613.5118974208,607.188060009263,-0.442205128914478,-0.326804180365217,33.8427203247408,44.554849797598,0.0763122470337039,0.125473929680109,87,53,3,0,78,50,78,51,1,0,1,0.980392156862745,88,53,2,0,77,49,79,51,0,0,0.974683544303797,0.96078431372549,78,50,-6.32383741153672,0.115400948549261,pt,stick,hammer,bastão,martelo,bastãomartelo
massagem,590.252505620771,576.582909092175,-0.403839990458329,-0.450147723596696,20.3612853727273,17.5572938301416,0.0627737850576407,0.0483604583341076,92,76,0,1,89,66,90,66,0,0,0.988888888888889,1,92,76,0,1,84,63,90,66,0,0,0.933333333333333,0.954545454545455,89,66,-13.6695965285953,-0.046307733138367,pt,yoga,massage,ioga,massagem,iogamassagem
mastigar,583.54549275869,647.493850000836,-0.397176304441166,-0.199832446939689,38.0423259579293,26.2713123677547,0.124848142621966,0.0990639801632172,75,64,0,0,69,60,70,60,0,0,0.985714285714286,1,75,64,0,0,65,59,70,60,0,0,0.928571428571429,0.983333333333333,69,60,63.948357242146,0.197343857501478,pt,swallow,chew,engolir,mastigar,engolirmastigar
matar,549.978964921042,533.578533325879,-0.561707472850534,-0.61328816730498,24.7248774561864,16.6272426413697,0.0895614499135936,0.0581481402339634,60,82,1,2,57,75,57,75,1,1,1,1,60,81,1,3,54,70,57,74,1,2,0.947368421052632,0.945945945945946,57,75,-16.4004315951623,-0.051580694454446,pt,poison,kill,veneno,matar,venenomatar
matemática,603.114706881849,579.358062506161,-0.426578808835945,-0.344405065116995,21.4253766617943,26.44882822527,0.0770530870351446,0.121714941481806,61,52,0,0,58,48,58,49,0,0,1,0.979591836734694,61,52,0,0,57,47,58,49,0,0,0.982758620689655,0.959183673469388,58,48,-23.7566443756875,0.0821737437189499,pt,physics,mathematics,física,matemática,físicamatemática
mau,535.314963638837,564.699129406614,-0.665401837939266,-0.516188354391629,27.4112079186141,21.2497869091494,0.105234092330228,0.0749881833824927,62,92,0,2,55,85,55,88,0,0,1,0.965909090909091,62,92,0,2,53,86,55,87,0,1,0.963636363636364,0.988505747126437,55,85,29.3841657677767,0.149213483547637,pt,good,bad,bom,mau,bommau
mecânico,597.944333346119,600.830490211924,-0.461687593473894,-0.446270339715621,35.8070521724948,45.3509287593688,0.100406162666308,0.113271326729928,61,55,0,0,54,51,54,53,0,0,1,0.962264150943396,60,54,1,1,53,50,53,52,1,1,1,0.961538461538462,54,51,2.88615686580556,0.0154172537582724,pt,technical,mechanical,técnico,mecânico,técnicomecânico
medalha,625.699953845338,591.610836056396,-0.242974988405951,-0.495518214217841,31.6132489005747,19.7589645340509,0.124890972087199,0.0540798196950539,71,67,2,2,65,61,65,63,2,1,1,0.968253968253968,71,67,2,2,63,57,65,63,2,1,0.969230769230769,0.904761904761905,65,61,-34.0891177889417,-0.252543225811891,pt,trophy,medal,troféu,medalha,troféumedalha
medalhão,667.362089872701,684.453462502454,-0.170355385102762,-0.0990862624234707,22.8120546411673,32.4372110538847,0.0688683076975155,0.106149072716368,98,85,0,0,89,80,92,83,0,0,0.967391304347826,0.963855421686747,98,85,0,0,75,81,92,83,0,0,0.815217391304348,0.975903614457831,89,80,17.0913726297532,0.0712691226792915,pt,artifact,medallion,artefato,medalhão,artefatomedalhão
medo,513.118783334873,474.341015869976,-0.688759030678308,-0.743605804826453,22.5545645204339,14.3042041556386,0.0704751507319116,0.059480523708279,67,65,4,1,60,63,60,63,0,0,1,1,67,65,4,1,59,62,60,63,0,0,0.983333333333333,0.984126984126984,60,63,-38.7777674648979,-0.0548467741481459,pt,horror,fear,horror,medo,horrormedo
meio-dia,596.873615397675,683.330236108241,-0.475234336005972,-0.210449350328145,35.6484619294929,31.8753438169742,0.0891757945086146,0.0737621900706777,80,78,0,2,78,72,79,74,0,0,0.987341772151899,0.972972972972973,80,78,0,2,73,73,79,74,0,0,0.924050632911392,0.986486486486487,78,72,86.4566207105655,0.264784985677827,pt,midnight,noon,meia-noite,meio-dia,meia-noitemeio-dia
melhoria,623.478973346596,654.898343751207,-0.45995834580281,-0.33794668198939,28.3019838373484,27.8656877002323,0.0654654984371016,0.0703540762709689,84,68,0,0,76,64,77,64,0,0,0.987012987012987,1,82,68,2,0,71,64,75,64,2,0,0.946666666666667,1,75,64,31.4193704046106,0.12201166381342,pt,change,improvement,mudança,melhoria,mudançamelhoria
menos,518.611531250159,572.768804345419,-0.711105581646763,-0.324764109733184,27.1782560607465,28.753400223829,0.0741535546045155,0.142363802968966,68,53,2,1,64,46,64,48,1,0,1,0.958333333333333,68,53,2,1,61,47,64,48,1,0,0.953125,0.979166666666667,64,46,54.1572730952599,0.38634147191358,pt,plus,minus,mais,menos,maismenos
mensagem,583.439111108119,569.997567911783,-0.437506810892351,-0.546832199314703,17.3553003502264,16.9543152536274,0.0589053311549404,0.0643799187630064,88,86,2,2,81,81,81,81,1,1,1,1,88,87,2,1,78,77,81,82,1,0,0.962962962962963,0.939024390243902,81,81,-13.4415431963362,-0.109325388422352,pt,warning,message,aviso,mensagem,avisomensagem
mentiroso,615.975595733132,561.755380015794,-0.422139893969224,-0.488827728826183,19.3015633849628,19.4372400745886,0.0735229888423665,0.0796230043074584,100,56,5,0,95,50,95,51,3,0,1,0.980392156862745,101,56,4,0,94,50,96,51,2,0,0.979166666666667,0.980392156862745,94,50,-54.2202157173382,-0.0666878348569586,pt,lie,liar,mentira,mentiroso,mentiramentiroso
metal,570.394000005062,552.273458329118,-0.510096351388378,-0.518971856236959,32.7729358113044,20.7784958375523,0.098421017310663,0.0623868686310497,72,56,0,1,67,48,67,49,0,1,1,0.979591836734694,72,56,0,1,67,49,67,49,0,1,1,1,67,48,-18.1205416759441,-0.00887550484858046,pt,iron,metal,ferro,metal,ferrometal
metro,539.03314546836,584.534186057994,-0.62247691257972,-0.535066252244148,17.5407667755394,29.5663072017491,0.0626489339069303,0.0774049866755612,62,95,0,0,55,86,58,87,0,0,0.948275862068966,0.988505747126437,62,95,0,0,56,87,58,87,0,0,0.96551724137931,1,55,86,45.5010405896344,0.0874106603355717,pt,kilometer,meter,quilómetro,metro,quilómetrometro
microfone,652.705701493554,618.807303369934,-0.356402724264306,-0.319641959489106,35.8484115521565,17.6652570953579,0.0849600708223577,0.0666461481729884,75,97,2,0,67,89,69,91,0,0,0.971014492753623,0.978021978021978,74,97,3,0,65,89,68,91,1,0,0.955882352941177,0.978021978021978,67,89,-33.89839812362,0.0367607647752002,pt,camera,microphone,câmera,microfone,câmeramicrofone
microscópio,615.574050633853,702.192470597736,-0.291989232196215,-0.00273144141586796,27.3069738216606,37.6382129352908,0.075379119173473,0.111631068658062,89,58,1,0,79,51,79,52,0,0,1,0.980769230769231,89,58,1,0,72,48,79,52,0,0,0.911392405063291,0.923076923076923,79,51,86.618419963883,0.289257790780347,pt,telescope,microscope,telescópio,microscópio,telescópiomicroscópio
militares,664.87830768363,618.838980011696,-0.31824747046118,-0.374408497835379,29.060246799913,26.5556680116999,0.0860566679159587,0.0773181247320994,69,54,1,2,65,50,65,50,0,2,1,1,69,55,1,1,64,51,65,51,0,1,0.984615384615385,1,65,50,-46.0393276719342,-0.0561610273741994,pt,civil,military,civil,militares,civilmilitares
ministro,589.497430778177,559.813640004526,-0.423776470701798,-0.458631482535349,23.0152533144297,21.1985381822146,0.0667568867358278,0.0681721233024149,72,57,0,3,65,50,66,51,0,3,0.984848484848485,0.980392156862745,72,57,0,3,66,50,66,51,0,3,1,0.980392156862745,65,50,-29.6837907736513,-0.0348550118335501,pt,ambassador,minister,embaixador,ministro,embaixadorministro
ministério,608.30469412351,691.720145465127,-0.380429539232087,-0.300404046240858,20.6758093399665,34.3902376183762,0.0625845672589824,0.0724873840606442,91,58,1,2,85,55,85,55,1,1,1,1,92,59,0,1,84,54,86,56,0,0,0.976744186046512,0.964285714285714,85,55,83.4154513416164,0.0800254929912296,pt,embassy,ministry,embaixada,ministério,embaixadaministério
minuto,574.106329269945,545.760649126074,-0.464813376279374,-0.585816041547897,32.3821401862964,23.392536259522,0.106574809690565,0.0768400183441433,87,58,1,2,82,57,82,57,0,0,1,1,87,58,1,2,81,55,82,57,0,0,0.98780487804878,0.964912280701754,82,57,-28.3456801438717,-0.121002665268522,pt,second,minute,segundo,minuto,segundominuto
misericórdia,666.981797751841,688.16355103301,-0.17244662988873,-0.00891210487363967,23.8224975408222,46.3857232504948,0.0767961291243536,0.132701322347494,94,51,2,1,90,49,90,49,0,1,1,1,94,51,2,1,88,48,90,49,0,1,0.977777777777778,0.979591836734694,89,49,21.1817532811684,0.163534525015091,pt,forgiveness,mercy,perdão,misericórdia,perdãomisericórdia
missão,565.196309862211,552.768939995457,-0.576803937778339,-0.515584365020629,23.4708562281703,20.0602177726866,0.0850438015228383,0.078068899788179,75,55,0,2,71,50,71,50,0,1,1,1,75,54,0,3,69,49,71,50,0,1,0.971830985915493,0.98,71,50,-12.4273698667538,0.0612195727577103,pt,task,mission,tarefa,missão,tarefamissão
