target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ur_cue,ur_target,ur_word_combo
پیغام,514.150916704394,630.951481500094,-1.00595559915018,-0.817315888712074,18.9723380628983,25.4981699836247,0.0766412294492019,0.0554067833632337,24,52,0,2,12,27,12,28,0,0,1,0.964285714285714,24,51,0,3,12,27,12,28,0,0,1,0.964285714285714,12,27,116.8005647957,0.188639710438103,ur,warning,message,انتباہ,پیغام,انتباہپیغام
پیلا,573.690333304859,737.938722160877,-0.89823582950742,-0.263211298703319,42.5804644804254,67.5413089413498,0.0652652287573734,0.218450585386225,18,28,1,1,9,18,9,18,0,0,1,1,19,29,0,0,9,14,9,18,0,0,1,0.777777777777778,9,18,164.248388856019,0.635024530804101,ur,red,yellow,سرخ,پیلا,سرخپیلا
پینٹر,852.495703681824,949.160266638474,-0.0763705306895946,0.0334604904600727,59.1704390359122,141.207547639714,0.135547265463519,0.356165846641527,45,34,0,1,27,15,28,22,0,0,0.964285714285714,0.681818181818182,45,35,0,0,27,22,28,22,0,0,0.964285714285714,1,27,15,96.6645629566499,0.109831021149667,ur,artist,painter,آرٹسٹ,پینٹر,آرٹسٹپینٹر
پیٹ,708.554434787523,831.629750052558,-0.660280448562448,-0.383157778198809,84.2266174574318,88.7692969062286,0.160219306056591,0.152057618238119,37,37,0,0,23,16,23,17,0,0,1,0.941176470588235,36,36,1,1,19,14,23,17,0,0,0.826086956521739,0.823529411764706,23,16,123.075315265035,0.277122670363638,ur,spinal,abdominal,ریڑھ,پیٹ,ریڑھپیٹ
پیچھا کرنا,802.641655180398,998.383999991747,-0.331718133521767,0.0856658874955397,53.153971126223,118.016467261793,0.135674805676335,0.218448312556809,49,44,4,0,29,23,29,23,1,0,1,1,50,43,3,1,29,20,30,22,0,1,0.966666666666667,0.909090909090909,29,23,195.742344811349,0.417384021017307,ur,follow,chase,پیروی کرنا,پیچھا کرنا,پیروی کرناپیچھا کرنا
پیکیج,693.761699948145,900.472363605423,-0.576658937032885,-0.0795548840500049,31.6623621340595,55.1962868851126,0.104327262282912,0.127243156415349,28,49,0,2,20,33,20,34,0,0,1,0.970588235294118,28,49,0,2,20,33,20,34,0,0,1,0.970588235294118,20,33,206.710663657278,0.49710405298288,ur,envelope,package,لفافے,پیکیج,لفافےپیکیج
چار,546.110799954898,540.883727007254,-1.11356415295306,-1.00544423712188,30.6248470633901,43.2891531224207,0.100307103374019,0.0475833618128932,32,23,1,0,15,11,15,11,0,0,1,1,33,22,0,1,14,11,15,11,0,0,0.933333333333333,1,15,11,-5.22707294764314,0.108119915831185,ur,two,four,دو,چار,دوچار
چارہ,541.040099908702,861.014666726555,-1.04818746499519,-0.266657677088971,32.262437807595,75.6306367269573,0.0654767099503457,0.14917844817293,24,41,3,0,10,21,10,21,0,0,1,1,25,41,2,0,7,16,10,21,0,0,0.7,0.761904761904762,10,21,319.974566817852,0.781529787906218,ur,trap,bait,پھندہ,چارہ,پھندہچارہ
چاقو,662.322333289782,710.882714261985,-0.58175605965135,-0.518818918220612,56.455772240051,45.0990514299123,0.139260412561631,0.110668406243514,34,45,1,2,21,21,21,21,0,0,1,1,33,44,2,3,21,21,21,21,0,0,1,1,21,21,48.5603809722036,0.0629371414307377,ur,sword,knife,تلوار,چاقو,تلوارچاقو
چاٹنا,764.104124973804,979.292499966485,-0.453964207985363,-0.152591008208376,51.9338473598398,68.6173048957389,0.0943271038858521,0.127484413083312,52,47,2,1,32,22,32,22,0,0,1,1,51,47,3,1,30,21,31,22,1,0,0.967741935483871,0.954545454545455,32,22,215.188374992682,0.301373199776987,ur,suck,lick,چوسنا,چاٹنا,چوسناچاٹنا
چاکلیٹ,712.82174998605,775.597666665737,-0.677835501099879,-0.738212226305579,59.4901253557488,162.123050198061,0.112845724809917,0.144833810944967,55,12,0,0,28,6,29,7,0,0,0.96551724137931,0.857142857142857,54,12,1,0,29,7,29,7,0,0,1,1,28,6,62.7759166796874,-0.0603767252057003,ur,sugar,chocolate,چینی,چاکلیٹ,چینیچاکلیٹ
چبانا,886.847312503323,1082.27890000834,-0.3140728077543,0.232085665322164,104.226725724169,111.98556848596,0.203217474075188,0.273033833533816,25,47,0,2,16,20,16,25,0,1,1,0.8,25,47,0,2,15,25,16,25,0,1,0.9375,1,16,20,195.431587505017,0.546158473076464,ur,swallow,chew,نگلنا,چبانا,نگلناچبانا
چستی سے,854.177733311854,905.085894745108,-0.259074107539249,-0.152822880205999,79.176520184995,74.8659398594575,0.144991678970071,0.155740440072432,25,38,0,1,15,19,15,20,0,0,1,0.95,25,38,0,1,15,20,15,20,0,0,1,1,15,19,50.908161433254,0.10625122733325,ur,active,activity,چست,چستی سے,چستچستی سے
چلنا,647.820000037171,791.674499949073,-0.774684399890172,-0.335470272923147,34.8428835813998,69.4560288202714,0.08431164830774,0.182120220968555,47,34,0,0,27,20,28,20,0,0,0.964285714285714,1,47,33,0,1,25,11,28,20,0,0,0.892857142857143,0.55,27,20,143.854499911902,0.439214126967025,ur,run,walk,دوڑنا,چلنا,دوڑناچلنا
چوتڑ,1445.32099996822,1007.81599992805,1.76473399146869,0.296726699929986,364.142719983924,168.675000071175,0.577902357507316,0.120826033079681,50,36,3,2,3,2,26,15,0,0,0.115384615384615,0.133333333333333,51,36,2,2,10,15,26,15,0,0,0.384615384615385,1,3,2,-437.505000040171,-1.4680072915387,ur,ass,butt,سرین,چوتڑ,سرینچوتڑ
چوتھا,687.993782551926,675.898888832893,-0.388100141333935,-0.534055150466747,94.8066449237725,48.3040426473138,0.403235960680462,0.112818933552837,41,28,3,2,23,18,24,19,0,0,0.958333333333333,0.947368421052632,43,26,1,4,23,18,24,19,0,0,0.958333333333333,0.947368421052632,23,18,-12.0948937190329,-0.145955009132812,ur,third,fourth,تیسرا,چوتھا,تیسراچوتھا
چوتھائی,805.083368399943,921.337124938917,-0.342879120270433,0.109528276805291,48.5055058803022,111.027152117603,0.13524337734312,0.26397796660626,36,33,0,2,19,16,19,18,0,1,1,0.888888888888889,36,34,0,1,14,19,19,19,0,0,0.736842105263158,1,19,16,116.253756538974,0.452407397075724,ur,half,quarter,نصف,چوتھائی,نصفچوتھائی
چولہا,629.083250004845,680.270111089371,-0.650710733596164,-0.569335305646578,32.6526323334719,31.0262024769501,0.0764303479753957,0.0702598140154113,31,50,3,2,16,27,17,29,1,0,0.941176470588235,0.931034482758621,32,50,2,2,13,28,17,29,1,0,0.764705882352941,0.96551724137931,16,27,51.1868610845253,0.0813754279495866,ur,oven,stove,اوون,چولہا,اوونچولہا
چوٹ,749.801708319484,834.799695642781,-0.655618269873017,-0.240108948071967,74.4569918507592,94.9014522149145,0.152000843827628,0.246439257578415,45,47,0,0,24,23,25,23,0,0,0.96,1,45,46,0,1,25,17,25,23,0,0,1,0.739130434782609,24,23,84.9979873232967,0.415509321801051,ur,wound,injury,زخم,چوٹ,زخمچوٹ
چوہا,731.443884614459,773.466470601901,-0.546958422788312,-0.553068927941741,38.7899490751668,124.457786188272,0.0691057424472681,0.229333390370667,47,36,2,0,26,17,26,17,0,0,1,1,47,36,2,0,19,16,26,17,0,0,0.730769230769231,0.941176470588235,26,17,42.0225859874427,-0.00611050515342837,ur,mouse,rat,ماؤس,چوہا,ماؤسچوہا
چٹنی,913.387130169656,797.711653793131,0.0306361661767852,-0.216315177403406,104.278723213853,47.5728252070623,0.276401861678889,0.160166512004292,50,43,1,2,23,26,25,26,0,0,0.92,1,51,43,0,2,23,25,25,26,0,0,0.92,0.961538461538462,23,26,-115.675476376525,-0.246951343580191,ur,cream,sauce,کریم,چٹنی,کریمچٹنی
چھاتی,798.785884609091,841.565391271833,-0.529068815521434,-0.149989736476143,63.9563257602474,80.3553917070583,0.0767673869594084,0.205423574763038,50,50,1,1,26,23,27,24,0,0,0.962962962962963,0.958333333333333,49,48,2,3,24,23,27,23,0,1,0.888888888888889,1,26,23,42.7795066627423,0.37907907904529,ur,stomach,chest,معدہ,چھاتی,معدہچھاتی
چھلانگ,920.94726319185,920.547416659712,0.0631435396346487,0.0543086864255635,91.4638144024179,127.504916580474,0.230593039934974,0.338954206274388,44,25,0,1,19,12,20,12,0,0,0.95,1,43,25,1,1,20,4,20,12,0,0,1,0.333333333333333,19,12,-0.399846532137758,-0.00883485320908518,ur,climb,jump,چڑھنا,چھلانگ,چڑھناچھلانگ
چھوٹا,737.550250013524,660.698588229227,-0.455083716898361,-0.661264525158041,66.6310275192952,96.9289150118831,0.14466924346788,0.245116410331865,44,31,0,3,20,17,20,17,0,0,1,1,44,30,0,4,15,17,20,17,0,0,0.75,1,20,17,-76.8516617842976,-0.206180808259679,ur,little,small,ننھا,چھوٹا,ننھاچھوٹا
چھٹی,803.527333337587,821.85835293705,-0.508528440057172,-0.261326686277025,98.816418233512,76.6353769412905,0.230375945324559,0.182865146137438,21,50,2,2,9,34,9,36,0,0,1,0.944444444444444,22,48,1,4,7,35,9,36,0,0,0.777777777777778,0.972222222222222,9,34,18.3310195994632,0.247201753780147,ur,christmas,holiday,کرسمس,چھٹی,کرسمسچھٹی
چھپانا,945.700684219665,868.787034464747,-0.0398967464494714,-0.115896377819899,136.167005480449,92.9825826951676,0.198307099892787,0.239415584352944,41,50,2,4,19,29,20,29,0,0,0.95,1,41,51,2,3,15,27,20,29,0,0,0.75,0.931034482758621,19,29,-76.9136497549181,-0.075999631370428,ur,cover,hide,کور کرنا,چھپانا,کور کرناچھپانا
چھپکلی,828.633999950785,849.166799962601,-0.150569193295707,-0.0448363300979343,116.643122653032,75.0955929988174,0.303808401116922,0.155055751780826,50,48,1,2,21,25,23,26,0,0,0.91304347826087,0.961538461538462,50,48,1,2,22,26,23,26,0,0,0.956521739130435,1,21,25,20.5328000118167,0.105732863197773,ur,frog,lizard,مینڈک,چھپکلی,مینڈکچھپکلی
چہل قدمی کرنا,926.085384536042,1121.45126668217,-0.0771005093266529,0.231727104428997,121.903499882021,160.999563129324,0.271800318216474,0.311528716161408,22,28,0,3,13,15,13,15,0,0,1,1,22,27,0,4,8,13,13,14,0,1,0.615384615384615,0.928571428571429,13,15,195.365882146123,0.30882761375565,ur,nap,stroll,قیلولہ کرنا,چہل قدمی کرنا,قیلولہ کرناچہل قدمی کرنا
چیلنج,878.761240002548,1007.19560000814,-0.168340752612839,-0.0653540186897367,83.683847788392,107.66640325535,0.205589766045357,0.215434874496804,50,31,0,1,25,15,26,15,0,0,0.961538461538462,1,50,30,0,2,25,2,26,15,0,0,0.961538461538462,0.133333333333333,25,15,128.434360005594,0.102986733923102,ur,obstacle,challenge,رکاوٹ,چیلنج,رکاوٹچیلنج
چیمپئن شپ,1053.07053849455,1103.86172222617,0.589708197199392,0.307874689912889,132.683505312015,106.241136652037,0.454581462909229,0.227974445869138,26,42,1,2,13,18,14,22,0,0,0.928571428571429,0.818181818181818,26,44,1,0,14,22,14,22,0,0,1,1,13,18,50.7911837316265,-0.281833507286503,ur,competition,championship,مقابلہ,چیمپئن شپ,مقابلہچیمپئن شپ
چیونٹی,705.433999939508,731.421619025324,-0.50716815353999,-0.426465348285915,34.7771652335289,49.4476508072158,0.0795634096513953,0.10500524079304,50,45,0,0,21,21,21,24,0,0,1,0.875,49,44,1,1,20,16,21,23,0,1,0.952380952380952,0.695652173913043,21,21,25.9876190858154,0.0807028052540748,ur,bee,ant,مکھی,چیونٹی,مکھیچیونٹی
ڈائریکٹر,803.621350013104,1117.49495835033,-0.158122098352151,0.25469863902158,62.3397022500332,100.316491240075,0.171244269695128,0.167356237215925,27,44,1,4,20,24,21,27,0,0,0.952380952380952,0.888888888888889,26,44,2,4,18,27,20,27,1,0,0.9,1,20,24,313.873608337225,0.412820737373731,ur,producer,director,پروڈیوسر,ڈائریکٹر,پروڈیوسرڈائریکٹر
ڈائن,862.85400000767,975.359199943363,-0.211555047841979,0.0477976895290883,113.379875974758,132.362329388736,0.207110950714124,0.276797767288912,14,39,0,1,6,20,7,20,0,1,0.857142857142857,1,14,40,0,0,7,19,7,21,0,0,1,0.904761904761905,6,20,112.505199935693,0.259352737371068,ur,curse,witch,لعنت,ڈائن,لعنتڈائن
ڈالر,590.640625042452,833.352666608761,-0.866349893164573,-0.23735385291873,24.4404556525131,81.972322254154,0.054578613142036,0.230246564845653,30,30,1,1,16,18,16,20,0,1,1,0.9,30,30,1,1,15,19,16,20,0,1,0.9375,0.95,16,18,242.712041566309,0.628996040245843,ur,pound,dollar,پاؤنڈ,ڈالر,پاؤنڈڈالر
ڈاکٹر,550.204851849862,733.008499871725,-0.922909841287062,-0.555585886818005,22.8168439115563,52.8443669689416,0.0638906097138328,0.115587390839701,52,52,3,1,27,26,27,27,0,0,1,0.962962962962963,53,51,2,2,27,22,27,26,0,1,1,0.846153846153846,27,26,182.803648021863,0.367323954469057,ur,surgeon,doctor,سرجن,ڈاکٹر,سرجنڈاکٹر
ڈرائیور,855.626315762382,760.255666676952,-0.292300641507599,-0.461927114323022,106.935236581517,69.4080867205676,0.158373928563923,0.173784676131403,46,37,1,1,19,24,19,24,0,0,1,1,45,38,2,0,18,22,19,24,0,0,0.947368421052632,0.916666666666667,19,24,-95.3706490854299,-0.169626472815423,ur,passenger,driver,مسافر,ڈرائیور,مسافرڈرائیور
ڈکیتی,753.016633305099,860.649249974955,-0.459538590336774,-0.357755185783288,41.8524840910082,71.65502809564,0.0970411144065759,0.116606816238578,58,54,2,3,30,28,30,30,0,1,1,0.933333333333333,58,54,2,3,30,30,30,30,0,1,1,1,30,28,107.632616669855,0.101783404553486,ur,theft,robbery,چوری,ڈکیتی,چوریڈکیتی
ڈھیرہوجانا,1050.21804539395,1041.46468176716,0.378663063883777,0.26663966231472,67.9255269764055,86.2375347573366,0.163628586299635,0.135117897067359,46,40,2,3,22,22,24,23,0,2,0.916666666666667,0.956521739130435,47,42,1,1,22,24,24,25,0,0,0.916666666666667,0.96,22,22,-8.753363626794,-0.112023401569057,ur,fall,collapse,گرنا,ڈھیرہوجانا,گرناڈھیرہوجانا
ڈیپریشن,884.395608731744,862.786965542583,-0.0566489238069805,-0.222235329374237,106.683533983905,66.9509191832884,0.307041839614745,0.108579137312209,41,49,2,1,23,29,23,29,0,0,1,1,42,50,1,0,17,18,23,29,0,0,0.739130434782609,0.620689655172414,23,29,-21.6086431891609,-0.165586405567257,ur,stress,depression,سڑیس,ڈیپریشن,سڑیسڈیپریشن
ڑائنامائیٹ,1771.63885707283,1626.84662497763,2.14313863961702,1.96127006804331,203.659983411559,274.216596451943,0.536271683415678,0.582154289826994,38,25,1,4,14,8,23,15,0,0,0.608695652173913,0.533333333333333,39,28,0,1,15,15,23,15,0,0,0.652173913043478,1,14,8,-144.792232095201,-0.181868571573719,ur,gunpowder,dynamite,گن پا ؤڈ ر,ڑائنامائیٹ,گن پا ؤڈ رڑائنامائیٹ
کار,660.40388887063,615.319500001601,-0.658879802130664,-0.916515490285526,62.3098569979436,63.3956278526454,0.166825710716505,0.106106223162024,46,39,0,0,27,20,27,21,0,0,1,0.952380952380952,46,39,0,0,27,20,27,21,0,0,1,0.952380952380952,27,20,-45.0843888690283,-0.257635688154862,ur,vehicle,car,سواری,کار,سواریکار
کاروبار کرنے والا,811.51275008192,794.625999995516,-0.0639665436545145,-0.295740383182645,36.9684511279297,56.1095205213403,0.133294103434333,0.125660334509484,36,45,1,0,20,25,20,25,0,0,1,1,36,45,1,0,18,24,20,25,0,0,0.9,0.96,20,25,-16.8867500864036,-0.231773839528131,ur,millionaire,entrepreneur,ارب پتی,کاروبار کرنے والا,ارب پتیکاروبار کرنے والا
کارٹیل,1048.83499992053,1016.78633330202,0.396670439914125,0.0982284700668864,154.306389284448,132.490166704435,0.265054557290289,0.212732573766644,30,45,1,5,6,6,17,22,0,2,0.352941176470588,0.272727272727273,31,46,0,4,16,12,17,22,0,2,0.941176470588235,0.545454545454545,6,6,-32.0486666185129,-0.298441969847239,ur,mafia,cartel,مافیا,کارٹیل,مافیاکارٹیل
کارپوریشن,766.597480000636,935.332705911784,-0.441487133911319,-0.191702320585305,35.6512754760794,99.2050151941761,0.0837456974539184,0.235543892466954,41,34,0,2,25,17,26,17,0,0,0.961538461538462,1,41,34,0,2,26,17,26,17,0,0,1,1,25,17,168.735225911148,0.249784813326014,ur,company,corporation,کمپنی,کارپوریشن,کمپنیکارپوریشن
کارڈنل,1560.18850000274,1857.39300001197,1.33421587367873,1.65466940742809,174.245021964581,255.271796087381,0.287644622410209,0.378146981702393,42,31,0,3,10,4,25,15,0,0,0.4,0.266666666666667,42,32,0,2,5,15,25,15,0,0,0.2,1,10,4,297.204500009233,0.320453533749355,ur,bishop,cardinal,بشپ,کارڈنل,بشپکارڈنل
کارکردگی,796.08988889767,717.320956524588,-0.280714483181944,-0.428058843872896,73.4233134789345,53.2152935508511,0.136370566010592,0.0987783223035255,30,45,3,1,18,23,18,25,1,0,1,0.92,29,45,4,1,18,22,18,25,1,0,1,0.88,18,23,-78.7689323730813,-0.147344360690952,ur,show,performance,نمائش,کارکردگی,نمائشکارکردگی
کارکن,829.648192301738,819.90574999694,-0.374239117602919,-0.413108332200824,70.6571427787061,68.893719733479,0.11487676966231,0.148858087870579,45,51,2,1,26,20,27,21,0,0,0.962962962962963,0.952380952380952,43,51,4,1,25,20,26,21,1,0,0.961538461538462,0.952380952380952,26,20,-9.74244230479871,-0.0388692145979049,ur,farmer,worker,کسان,کارکن,کسانکارکن
کافی,648.984555471944,701.97425003233,-0.850198040665638,-0.55037818834098,65.2729895703473,56.5136835922511,0.122312522012342,0.129942076758784,30,42,0,2,18,16,18,16,0,0,1,1,30,41,0,3,16,16,18,16,0,0,0.888888888888889,1,18,16,52.9896945603857,0.299819852324658,ur,cup,coffee,کپ,کافی,کپکافی
کام,525.257851838734,563.566913013904,-1.04178403829443,-0.902606475688068,21.0444156769711,32.6248995768588,0.0523416076811659,0.0736474330474254,52,50,0,2,27,23,27,23,0,1,1,1,52,50,0,2,27,23,27,23,0,1,1,1,27,23,38.3090611751703,0.139177562606363,ur,job,work,نوکری,کام,نوکریکام
کامل,685.56405882222,745.005037022724,-0.569021450509956,-0.513405263988764,72.7397739654667,78.3743287511708,0.231052624335903,0.14932511606612,30,40,3,2,17,27,17,28,0,1,1,0.964285714285714,31,41,2,1,17,19,17,29,0,0,1,0.655172413793103,17,27,59.440978200504,0.0556161865211926,ur,ideal,perfect,مثالی,کامل,مثالیکامل
کامیاب ہونا,649.361047629758,667.714857111869,-0.71867549538307,-0.622529358788176,37.0028563124843,26.3111856537602,0.106142401896065,0.062612872648666,40,51,1,0,21,35,21,35,1,0,1,1,40,50,1,1,20,33,21,34,1,1,0.952380952380952,0.970588235294118,21,35,18.3538094821114,0.0961461365948947,ur,manage,succeed,انتظام کرنا,کامیاب ہونا,انتظام کرناکامیاب ہونا
کان,536.584050005351,854.027571432404,-1.07028971057369,-0.251405011323137,26.3326344143064,151.967908798844,0.0666384365419913,0.346131329187,36,27,1,1,20,14,20,14,0,0,1,1,36,27,1,1,20,12,20,14,0,0,1,0.857142857142857,20,14,317.443521427053,0.818884699250553,ur,eye,ear,آنکھ,کان,آنکھکان
کانٹا,634.972925935218,729.92537495707,-0.719545447869715,-0.497169729892574,38.2512126051519,70.5362976075321,0.138201126789794,0.144392443444441,42,40,1,0,27,16,28,17,0,0,0.964285714285714,0.941176470588235,42,40,1,0,28,14,28,17,0,0,1,0.823529411764706,27,16,94.9524490218521,0.222375717977141,ur,spoon,fork,چمچ,کانٹا,چمچکانٹا
کاٹنا,648.908399936522,722.830799857826,-0.767721737477262,-0.560451957788994,56.2660792189566,40.3391347559478,0.12222967441815,0.0968269892646957,19,43,0,1,10,25,10,25,0,0,1,1,19,43,0,1,10,24,10,25,0,0,1,0.96,10,25,73.922399921304,0.207269779688268,ur,tear,cut,پھاڑنا,کاٹنا,پھاڑناکاٹنا
کتاب,634.702249978578,629.794620687915,-0.700660458867675,-0.814259126216307,67.5733274283412,45.9738800884772,0.206132357538192,0.0834209629842762,33,48,0,2,17,29,17,29,0,1,1,1,33,49,0,1,15,29,17,30,0,0,0.88235294117647,0.966666666666667,16,29,-4.90762929066295,-0.113598667348632,ur,bible,book,بائبل,کتاب,بائبلکتاب
کرایہ پردینا,940.170230672202,1133.95411110653,-0.0255773959009987,0.932669882391395,68.2317132295744,147.34205388785,0.201018644479505,0.3988758510946,27,22,1,0,13,9,13,12,0,0,1,0.75,26,22,2,0,12,12,13,12,0,0,0.923076923076923,1,13,9,193.783880434324,0.958247278292394,ur,hire,rent,کرایہ پر لینا,کرایہ پردینا,کرایہ پر لیناکرایہ پردینا
کرسی,622.995068970194,735.809464230566,-0.842263437416126,-0.593934725471282,53.4570240439855,61.7797704571048,0.0924969447443643,0.139452152910578,48,48,2,0,29,28,29,28,0,0,1,1,48,48,2,0,27,18,29,28,0,0,0.931034482758621,0.642857142857143,29,28,112.814395260371,0.248328711944844,ur,table,chair,میز,کرسی,میزکرسی
