target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,nl_cue,nl_target,nl_word_combo
uitrusten,600.691000024708,544.386124996963,-0.138928740403382,-0.369174545282369,49.0782691524047,41.7552026068313,0.200638177716165,0.148818550783629,25,9,0,0,23,8,24,9,0,0,0.958333333333333,0.888888888888889,25,9,0,0,24,8,24,9,0,0,1,0.888888888888889,23,8,-56.3048750277447,-0.230245804878987,nl,equipment,equip,apparatuur,uitrusten,apparatuuruitrusten
uitspraak,524.477899996049,561.568416666653,-0.493043671134268,-0.328782109232738,42.5017224282187,30.7340405100941,0.095187588054126,0.157354074215054,10,15,0,0,10,12,10,12,0,0,1,1,10,15,0,0,10,12,10,12,0,0,1,1,10,12,37.0905166706043,0.164261561901531,nl,comment,statement,opmerking,uitspraak,opmerkinguitspraak
uitverkoop,553.255230775591,604.067538462226,-0.330397392769434,-0.358353257896787,38.3582688065049,48.9361904249561,0.14959490594082,0.131691139959341,15,13,0,0,13,13,14,13,0,0,0.928571428571429,1,15,13,0,0,12,12,14,13,0,0,0.857142857142857,0.923076923076923,13,13,50.8123076866347,-0.0279558651273535,nl,auction,sale,veiling,uitverkoop,veilinguitverkoop
uitvoering,713.731499993999,574.446181840978,-0.0288551956132668,-0.374678136719402,77.8988321829793,52.6710904151234,0.347951285510052,0.188125164242569,9,11,0,0,8,11,8,11,0,0,1,1,9,11,0,0,8,11,8,11,0,0,1,1,8,11,-139.285318153022,-0.345822941106135,nl,show,performance,voorstelling,uitvoering,voorstellinguitvoering
ultiem,672.19105263859,766.488699986151,0.190633566308313,0.266843775802204,33.5530078815262,152.969172487353,0.169484517016633,0.42489197125851,20,14,1,0,19,10,20,13,1,0,0.95,0.769230769230769,20,14,1,0,17,11,20,13,1,0,0.85,0.846153846153846,19,10,94.2976473475612,0.0762102094938909,nl,final,ultimate,finaal,ultiem,finaalultiem
uniek,471.210636395099,510.715636387983,-0.645596799629337,-0.525539095255076,39.0597789193248,51.3698293032776,0.157506152187839,0.187753489639854,12,15,0,0,11,11,12,12,0,0,0.916666666666667,0.916666666666667,12,15,0,0,12,11,12,12,0,0,1,0.916666666666667,11,11,39.5049999928848,0.120057704374261,nl,special,unique,speciaal,uniek,speciaaluniek
uniform,612.591882339942,531.374705894638,-0.16556696595461,-0.334271048647923,29.5833589777824,41.5920856823832,0.099854461760609,0.242359931481297,21,17,0,0,17,17,18,17,0,0,0.944444444444444,1,21,17,0,0,1,16,18,17,0,0,0.0555555555555556,0.941176470588235,17,17,-81.2171764453045,-0.168704082693313,nl,badge,uniform,insigne,uniform,insigneuniform
universiteit,542.930176466039,496.658846151043,-0.347138711082874,-0.630138829374132,25.5341412830611,14.1362452642115,0.107716651727109,0.059682483719434,17,14,0,0,17,13,17,13,0,0,1,1,17,14,0,0,16,13,17,13,0,0,0.941176470588235,1,17,13,-46.2713303149959,-0.283000118291257,nl,college,university,college,universiteit,collegeuniversiteit
urine,535.612615396481,536.634272763543,-0.509175831205115,-0.264262863522302,47.9810401621622,42.4417041086453,0.135047231641824,0.14691255330748,28,11,0,0,26,11,27,11,0,0,0.962962962962963,1,28,11,0,0,27,10,27,11,0,0,1,0.909090909090909,26,11,1.02165736706115,0.244912967682813,nl,blood,urine,bloed,urine,bloedurine
vaak,443.730299974058,470.37422220028,-0.917260491763604,-0.703742159914264,21.2511026476706,35.1703711820365,0.106510304660951,0.226799591119323,11,9,0,0,10,9,10,9,0,0,1,1,11,9,0,0,10,8,10,9,0,0,1,0.888888888888889,10,9,26.6439222262214,0.21351833184934,nl,sometimes,often,soms,vaak,somsvaak
vaccin,548.819250030307,617.578705893817,-0.358662071328293,0.0774651901044792,14.9719047546038,23.2968951009371,0.0751994441621004,0.130200126036757,14,17,1,0,12,17,13,17,0,0,0.923076923076923,1,14,17,1,0,13,14,13,17,0,0,1,0.823529411764706,12,17,68.7594558635091,0.436127261432772,nl,antidote,vaccine,tegengif,vaccin,tegengifvaccin
vader,503.836500003595,495.394100014795,-0.4988499756483,-0.672810295602181,51.5365537882138,48.2735785658267,0.263556156268507,0.164089224095082,14,11,0,0,14,10,14,10,0,0,1,1,14,11,0,0,13,10,14,10,0,0,0.928571428571429,1,14,10,-8.44239998879954,-0.173960319953881,nl,mother,father,moeder,vader,moedervader
vakantie,567.230374985152,595.578333294989,-0.343296155466914,-0.545580168454435,54.1127535403884,125.111806095337,0.266782534565864,0.360421724478619,9,13,0,0,8,12,8,12,0,0,1,1,9,13,0,0,7,12,8,12,0,0,0.875,1,8,12,28.3479583098363,-0.202284012987521,nl,christmas,holiday,kerstmis,vakantie,kerstmisvakantie
vallei,736.987749993423,683.364000046942,0.418874802075463,0.423239633447108,54.6822232098909,75.2390490517572,0.377651984496527,0.3368028294054,16,11,0,0,12,8,16,10,0,0,0.75,0.8,16,11,0,0,14,6,16,10,0,0,0.875,0.6,12,8,-53.6237499464802,0.00436483137164456,nl,desert,valley,woestijn,vallei,woestijnvallei
vals,547.696352956686,573.61011111756,-0.368182051690291,-0.459976689463706,70.62066882574,54.943499680969,0.399423663575818,0.206987817881977,18,10,0,0,17,10,17,10,0,0,1,1,18,10,0,0,17,9,17,10,0,0,1,0.9,17,9,25.9137581608737,-0.0917946377734151,nl,fake,false,nep,vals,nepvals
vampier,521.796769265099,541.270769239891,-0.478103669164461,-0.254517526554467,31.1012148001587,35.7090773491825,0.108751593496706,0.168720201127683,14,15,0,0,13,13,13,14,0,0,1,0.928571428571429,14,15,0,0,12,14,13,14,0,0,0.923076923076923,1,13,13,19.4739999747924,0.223586142609994,nl,zombie,vampire,zombie,vampier,zombievampier
vangen,489.161933337628,537.183500005777,-0.660738184359545,-0.515796761813035,27.2173561786086,25.554370666326,0.129405908680709,0.0655349997920523,16,4,0,1,15,4,15,4,0,1,1,1,16,5,0,0,15,5,15,5,0,0,1,1,15,4,48.0215666681482,0.144941422546509,nl,grab,catch,grijpen,vangen,grijpenvangen
vanille,496.364666693574,546.179842102,-0.587083988720869,-0.44964369363935,16.6051789105674,34.5219982978507,0.1146909706825,0.135136299027023,9,19,0,0,9,19,9,19,0,0,1,1,9,19,0,0,9,19,9,19,0,0,1,1,9,19,49.8151754084259,0.137440295081519,nl,cinnamon,vanilla,kaneel,vanille,kaneelvanille
varken,627.168857145961,538.552181826314,-0.263487031096911,-0.489541313889481,84.7074498978101,44.3721315687193,0.282830783306811,0.193790975384842,16,11,0,0,14,11,16,11,0,0,0.875,1,16,11,0,0,16,11,16,11,0,0,1,1,14,11,-88.6166753196467,-0.22605428279257,nl,cow,pig,koe,varken,koevarken
vastberadenheid,1089.77476924168,970.093111084076,1.85474790617879,0.907347939839742,176.960431422081,181.381898964842,0.658059967185296,0.546777455044964,16,11,0,1,13,9,15,10,0,1,0.866666666666667,0.9,16,12,0,0,14,7,15,11,0,0,0.933333333333333,0.636363636363636,13,9,-119.681658157603,-0.947399966339051,nl,courage,determination,moed,vastberadenheid,moedvastberadenheid
vechter,538.044250026171,561.102125057409,-0.423399093389668,-0.376894900067088,62.324545987905,75.506661154501,0.298054534030825,0.322798098429171,13,8,0,0,12,8,12,8,0,0,1,1,13,8,0,0,12,8,12,8,0,0,1,1,12,8,23.0578750312378,0.04650419332258,nl,champion,fighter,kampioen,vechter,kampioenvechter
veiligheid,447.432916651133,525.573230751947,-0.713040916702976,-0.47831418299307,24.902187978153,35.7176826341166,0.150325458748486,0.155941738827252,13,17,0,0,12,13,12,14,0,0,1,0.928571428571429,13,17,0,0,12,12,12,14,0,0,1,0.857142857142857,12,13,78.1403141008139,0.234726733709906,nl,security,safety,beveiliging,veiligheid,beveiligingveiligheid
vennootschap,689.317399998195,758.00674998192,0.186386577456656,0.62219794974946,54.666880807235,30.0341643193625,0.196258979257418,0.192417870469304,13,10,0,0,10,8,12,10,0,0,0.833333333333333,0.8,13,10,0,0,12,10,12,10,0,0,1,1,10,8,68.6893499837242,0.435811372292804,nl,company,corporation,bedrijf,vennootschap,bedrijfvennootschap
ventilatie,685.816285687395,678.295916666944,-0.00353567248210711,0.114561401784442,49.578223982386,81.4158046873885,0.172521850630914,0.170459838077313,15,16,1,1,14,12,14,15,0,1,1,0.8,15,16,1,1,11,15,14,15,0,1,0.785714285714286,1,14,12,-7.52036902045097,0.118097074266549,nl,valve,ventilation,ventiel,ventilatie,ventielventilatie
venus,547.190611116249,742.404294117921,-0.522276613464803,0.306358439026435,39.5300691935146,78.7728544975423,0.13041049095731,0.271200408279849,21,19,1,0,18,17,19,18,1,0,0.947368421052632,0.944444444444444,21,19,1,0,18,18,19,18,1,0,0.947368421052632,1,18,17,195.213683001672,0.828635052491238,nl,mars,venus,mars,venus,marsvenus
ver,622.808799982341,630.223888932902,-0.235942728404248,-0.0113472701481719,78.3518175960193,66.0515098925502,0.186344474282817,0.346928595364563,16,10,0,0,15,9,16,10,0,0,0.9375,0.9,16,10,0,0,16,9,16,10,0,0,1,0.9,15,9,7.41508895056188,0.224595458256076,nl,near,far,dichtbij,ver,dichtbijver
verbergen,507.19799998055,658.725222229612,-0.586573142592316,0.0210377776266352,23.3259725309873,78.4123820903372,0.124582834722167,0.336525767896067,15,19,0,0,14,18,14,18,0,0,1,1,15,19,0,0,14,16,14,18,0,0,1,0.888888888888889,14,18,151.527222249061,0.607610920218951,nl,cover,hide,bedekken,verbergen,bedekkenverbergen
verbetering,496.298333338415,567.194733340879,-0.647759071212427,-0.294980286640152,14.6219075541243,25.6354502589535,0.073126119581383,0.170873482119453,16,16,0,0,15,15,15,15,0,0,1,1,16,16,0,0,15,7,15,15,0,0,1,0.466666666666667,15,15,70.8964000024638,0.352778784572275,nl,change,improvement,verandering,verbetering,veranderingverbetering
verbieden,477.778333325049,548.78860000576,-0.727288437210302,-0.436946130788464,32.2540605879142,39.3621679978105,0.14369407529001,0.128048969788498,10,30,0,1,9,30,9,30,0,1,1,1,10,30,0,1,9,29,9,30,0,1,1,0.966666666666667,9,30,71.0102666807115,0.290342306421837,nl,forbidden,prohibit,verboden,verbieden,verbodenverbieden
verbinding,536.938919992405,565.794357187634,-0.463955507911683,-0.373271775052479,24.9271124877399,40.502632602937,0.0733299920614379,0.127138265329848,28,14,0,0,25,14,25,14,0,0,1,1,28,13,0,1,25,13,25,13,0,1,1,1,25,14,28.8554371952292,0.0906837328592042,nl,contact,connection,contact,verbinding,contactverbinding
verdedigen,692.951714304806,744.376300003767,0.248385625557554,0.112646835447807,94.3944061537566,163.791893778024,0.463590145295933,0.486693610531537,14,12,0,0,14,10,14,11,0,0,1,0.909090909090909,14,12,0,0,13,8,14,11,0,0,0.928571428571429,0.727272727272727,14,10,51.4245856989608,-0.135738790109747,nl,protect,defend,beschermen,verdedigen,beschermenverdedigen
verdenken,563.408826086519,635.096277774244,-0.318740200280839,0.0552345145139429,38.7995525120738,48.4877791936773,0.179148151500644,0.273606928595336,25,21,1,1,23,18,23,19,0,0,1,0.947368421052632,26,21,0,1,22,18,23,19,0,0,0.956521739130435,0.947368421052632,23,18,71.6874516877249,0.373974714794782,nl,doubt,suspect,twijfelen,verdenken,twijfelenverdenken
verdrievoudigen,708.482874998495,949.335076925363,0.221271285504132,1.94199128987409,44.440522792562,92.3276706391733,0.14359669236862,0.50142579056658,17,14,1,0,16,13,17,13,1,0,0.941176470588235,1,17,14,1,0,15,13,17,13,1,0,0.88235294117647,1,16,13,240.852201926868,1.72072000436996,nl,double,triple,verdubbelen,verdrievoudigen,verdubbelenverdrievoudigen
verdwijning,615.960499999772,587.370076907324,-0.171841360589364,-0.20167930780678,37.1842921523529,47.6814346733007,0.13004141222564,0.132808606534119,27,14,0,0,26,13,26,13,0,0,1,1,27,14,0,0,25,13,26,13,0,0,0.961538461538462,1,26,13,-28.5904230924474,-0.0298379472174153,nl,death,disappearance,dood,verdwijning,doodverdwijning
vergezellen,655.965222217246,736.774000015988,0.0246151954875789,0.402571712978265,74.3113301565658,66.2358985633951,0.325429180643031,0.28357990498839,10,14,0,0,9,13,10,14,0,0,0.9,0.928571428571429,10,14,0,0,10,14,10,14,0,0,1,1,9,13,80.808777798742,0.377956517490686,nl,escort,accompany,begeleiden,vergezellen,begeleidenvergezellen
vergissing,645.393833352204,540.505874990999,-0.0841710657516303,-0.373712969006094,108.486263010076,35.0200116225034,0.342046423911949,0.115812803951356,12,16,0,0,12,16,12,16,0,0,1,1,12,16,0,0,12,15,12,16,0,0,1,0.9375,12,16,-104.887958361206,-0.289541903254463,nl,error,mistake,fout,vergissing,foutvergissing
verifiëren,570.308466680584,617.74400001123,-0.357199415531701,-0.230884749943001,38.4492137827154,36.8589373103781,0.122600990601526,0.13785439895913,16,20,1,0,15,18,15,19,0,0,1,0.947368421052632,16,20,1,0,15,19,15,19,0,0,1,1,15,18,47.435533330646,0.1263146655887,nl,check,verify,controleren,verifiëren,controlerenverifiëren
verjaardag,484.179307682207,541.734833323639,-0.701555501512159,-0.412135361464801,24.6964026388582,57.7771077499796,0.124436043400993,0.176793652501589,15,16,0,2,13,12,13,12,0,2,1,1,15,16,0,2,11,11,13,12,0,2,0.846153846153846,0.916666666666667,13,12,57.5555256414322,0.289420140047358,nl,anniversary,birthday,jubileum,verjaardag,jubileumverjaardag
verkiezing,575.563250059542,753.92399998275,-0.335815228860872,0.0236010179344007,47.0718773000676,122.917352620048,0.202875455320553,0.303375951977205,8,7,1,0,8,6,8,6,0,0,1,1,8,7,1,0,8,6,8,6,0,0,1,1,8,6,178.360749923208,0.359416246795273,nl,campaign,election,campagne,verkiezing,campagneverkiezing
verkopen,722.477777765339,496.040624985832,0.304293302338591,-0.63320849820554,228.314482160618,32.5888753765183,1.09730620726472,0.147798328042735,10,8,0,0,9,8,9,8,0,0,1,1,10,8,0,0,9,8,9,8,0,0,1,1,9,8,-226.437152779508,-0.937501800544131,nl,buy,sell,kopen,verkopen,kopenverkopen
verlaten,511.25312499535,549.197555629072,-0.643332981088569,-0.410346411891986,33.272601291107,28.2289448935641,0.169354408232869,0.122333772305967,16,10,1,0,16,9,16,9,1,0,1,1,16,10,1,0,16,9,16,9,1,0,1,1,16,9,37.9444306337224,0.232986569196583,nl,leave,abandon,vertrekken,verlaten,vertrekkenverlaten
verleden,655.065100019678,511.832454548837,-0.175848160973165,-0.496413320488642,136.172128321456,35.4854854436857,0.510870718906051,0.185623948505426,11,22,0,0,10,22,10,22,0,0,1,1,11,22,0,0,10,22,10,22,0,0,1,1,10,22,-143.232645470841,-0.320565159515477,nl,future,past,toekomst,verleden,toekomstverleden
verlies,604.754210521623,532.357900019674,-0.221663279562308,-0.472050003282986,39.295514520081,44.3810880524363,0.141262188545273,0.158741712756103,20,11,0,0,19,10,20,11,0,0,0.95,0.909090909090909,20,11,0,0,7,11,20,11,0,0,0.35,1,19,10,-72.3963105019492,-0.250386723720678,nl,victory,defeat,zege,verlies,zegeverlies
verminderen,544.794636367458,604.550749989411,-0.417305101895592,-0.183916284326706,24.0617339486946,61.6853605104903,0.137351973855973,0.206357554863637,12,13,0,0,11,12,11,12,0,0,1,1,12,13,0,0,11,11,11,12,0,0,1,0.916666666666667,11,12,59.7561136219531,0.233388817568886,nl,increase,reduce,toenemen,verminderen,toenemenverminderen
vermogen,491.01172220652,499.308750055891,-0.662679160193806,-0.521678915319638,27.6470793715456,43.6794513202361,0.0903778063638968,0.161900453978836,18,9,0,0,18,8,18,8,0,0,1,1,18,9,0,0,17,3,18,8,0,0,0.944444444444444,0.375,18,8,8.29702784937166,0.141000244874168,nl,capacity,ability,capaciteit,vermogen,capaciteitvermogen
vernieuwen,504.529933311682,448.962000000058,-0.633852487874206,-1.03837940623404,22.616588054822,,0.0842330139583194,,16,1,1,0,15,1,15,1,0,0,1,1,16,1,1,0,15,1,15,1,0,0,1,1,15,1,-55.5679333116236,-0.404526918359833,nl,fresh,refresh,vers,vernieuwen,versvernieuwen
verrader,472.985100011894,548.212250008946,-0.706634541806782,-0.408994683733001,35.5365454267166,33.8896836379696,0.142930117696462,0.138042620591409,10,8,1,0,10,8,10,8,1,0,1,1,10,8,1,0,9,7,10,8,1,0,0.9,0.875,10,8,75.227149997052,0.29763985807378,nl,spy,traitor,spion,verrader,spionverrader
verrukkelijk,581.122818175447,577.473538464323,-0.219581010634803,-0.100286228862954,25.3216784655992,22.9652931179041,0.113165748753691,0.11887972691024,23,14,1,0,22,13,23,13,1,0,0.956521739130435,1,23,14,1,0,23,12,23,13,1,0,1,0.923076923076923,22,13,-3.649279711124,0.119294781771849,nl,tasty,delicious,smakelijk,verrukkelijk,smakelijkverrukkelijk
verschillend,599.121200018164,522.524176499224,-0.232599838774635,-0.534655453100086,65.947561815492,26.6323466432247,0.250363954787013,0.0960167382612502,15,19,0,0,15,17,15,17,0,0,1,1,15,19,0,0,15,15,15,17,0,0,1,0.88235294117647,15,17,-76.5970235189394,-0.302055614325451,nl,similar,different,vergelijkbaar,verschillend,vergelijkbaarverschillend
versturen,548.687000009651,562.092999992266,-0.514616443258244,-0.3434150522972,38.6778927192074,39.1725047214605,0.108345721235482,0.132097828369847,6,17,0,1,5,17,5,17,0,1,1,1,6,18,0,0,5,16,5,18,0,0,1,0.888888888888889,5,17,13.4059999826153,0.171201390961043,nl,bring,send,brengen,versturen,brengenversturen
vertellen,470.635133364918,558.541999967958,-0.705361389019282,-0.389267485640097,18.4905804471625,89.2771381733451,0.0726024651830381,0.339484786674942,15,9,0,0,15,8,15,8,0,0,1,1,15,9,0,0,14,7,15,8,0,0,0.933333333333333,0.875,15,8,87.9068666030399,0.316093903379185,nl,say,tell,zeggen,vertellen,zeggenvertellen
vertrek,623.966833355468,508.430703700007,-0.280064292959357,-0.545267306934892,62.0231698672911,15.9400765527646,0.237962298903588,0.0532945209619395,13,27,0,0,12,27,13,27,0,0,0.923076923076923,1,13,27,0,0,13,27,13,27,0,0,1,1,12,27,-115.536129655461,-0.265203013975535,nl,arrival,departure,aankomst,vertrek,aankomstvertrek
vertrouwen,559.542714283596,480.992999984484,-0.488393354154079,-0.647792239516435,31.0085420997439,12.9922885592871,0.10670420941251,0.0644627274466423,16,22,0,0,14,22,15,22,0,0,0.933333333333333,1,16,22,0,0,15,22,15,22,0,0,1,1,14,22,-78.5497142991114,-0.159398885362356,nl,hope,faith,hoop,vertrouwen,hoopvertrouwen
vertrouwen.1,580.03933332955,551.718705889548,-0.35230581534826,-0.390308411899692,53.6319916262588,29.52348930023,0.21620939857997,0.133056649229662,18,17,0,0,18,17,18,17,0,0,1,1,18,17,0,0,18,16,18,17,0,0,1,0.941176470588235,18,17,-28.320627440002,-0.0380025965514318,nl,respect,confidence,respect,vertrouwen,respectvertrouwen
vervanging,540.487269233167,596.509444435807,-0.375482001895941,-0.306207691166534,28.8673668718316,61.2719979527111,0.176004952338154,0.157457075808636,27,9,1,0,26,9,26,9,1,0,1,1,27,9,1,0,25,9,26,9,1,0,0.961538461538462,1,26,9,56.0221752026392,0.0692743107294071,nl,replace,substitute,vervangen,vervanging,vervangenvervanging
verwachten,516.150333337731,531.421125016383,-0.705266470607215,-0.480246312472601,31.4860279600804,43.1758823892145,0.110466739646716,0.145103025195323,9,9,1,0,9,8,9,8,1,0,1,1,9,9,1,0,9,8,9,8,1,0,1,1,9,8,15.2707916786512,0.225020158134614,nl,wait,expect,wachten,verwachten,wachtenverwachten
verwardheid,732.63781819917,700.387967748266,0.445467970711296,0.23705079290396,47.6213840412193,41.1037037741835,0.268088103284271,0.141141475381705,12,34,0,1,11,31,11,33,0,1,1,0.93939393939394,12,34,0,1,11,30,11,33,0,1,1,0.909090909090909,11,31,-32.2498504509038,-0.208417177807336,nl,chaos,confusion,chaos,verwardheid,chaosverwardheid
verwijderen,621.37527272723,575.680185198284,-0.193004881477242,-0.308036508032299,60.7745770096669,24.8360619629859,0.193285548815082,0.105271198282241,11,30,0,0,11,27,11,29,0,0,1,0.931034482758621,11,30,0,0,10,28,11,29,0,0,0.909090909090909,0.96551724137931,11,27,-45.6950875289465,-0.115031626555058,nl,eliminate,remove,elimineren,verwijderen,eliminerenverwijderen
verwoesting,499.624374974097,735.518312523137,-0.57809974171979,0.243458492109527,17.7607340453759,119.656051050091,0.0751727516867668,0.429725405202288,17,17,0,0,16,16,16,16,0,0,1,1,17,17,0,0,15,15,16,16,0,0,0.9375,0.9375,16,16,235.89393754904,0.821558233829316,nl,creation,destruction,schepping,verwoesting,scheppingverwoesting
verzetten,535.824454547401,546.457411770654,-0.535583663704722,-0.3701690374949,15.4525499039546,28.4288811478996,0.0567252044854624,0.131411169611509,22,17,0,0,22,17,22,17,0,0,1,1,22,17,0,0,21,17,22,17,0,0,0.954545454545455,1,22,17,10.6329572232532,0.165414626209822,nl,resistance,resist,weerstand,verzetten,weerstandverzetten
verzoek,469.246363649732,536.375187511861,-0.630634595074057,-0.480898603357738,29.4940910323847,58.8786175499498,0.0965112376440856,0.22299434371972,13,16,0,0,11,16,11,16,0,0,1,1,13,16,0,0,6,16,11,16,0,0,0.545454545454545,1,11,16,67.1288238621293,0.149735991716319,nl,demand,request,eis,verzoek,eisverzoek
video,521.02509092798,587.507157881631,-0.504106351183609,-0.284961554979662,36.1227918434736,68.6244413733738,0.137338711632241,0.238246386733083,22,19,0,1,22,19,22,19,0,1,1,1,22,19,0,1,20,15,22,19,0,1,0.909090909090909,0.789473684210526,22,19,66.4820669536505,0.219144796203947,nl,dvd,video,dvd,video,dvdvideo
videospel,549.986249949321,550.071444476984,-0.369761039695666,-0.343414177989509,54.5239052105605,37.3356233697379,0.260344127702919,0.175274756920613,5,19,0,0,4,18,4,18,0,0,1,1,5,19,0,0,3,18,4,18,0,0,0.75,1,4,18,0.085194527662452,0.0263468617061571,nl,play,game,spelen,videospel,spelenvideospel
vier,625.802500019385,469.887684208017,-0.187707499241567,-0.791251548802291,144.193396283276,20.7022125115089,0.49740379956634,0.0610478472352053,9,20,0,1,8,19,8,20,0,0,1,0.95,9,20,0,1,7,19,8,20,0,0,0.875,0.95,8,19,-155.914815811368,-0.603544049560724,nl,two,four,twee,vier,tweevier
