target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ro_cue,ro_target,ro_word_combo,unrelated_ro_cue
muşchi,573.28141993306,603.672264181889,-0.562120522793976,-0.515710513728479,41.0602126897903,22.7670588389244,0.135045361357034,0.0619674832311907,57,57,1,0,50,53,50,54,1,0,1,0.981481481481482,57,57,1,0,47,53,50,54,1,0,0.94,0.981481481481482,50,53,30.390844248829,0.0464100090654972,ro,nerve,muscle,nerv,muşchi,nervmuşchi,loc de muncă
mânca,614.416939984357,592.144647075498,-0.448083403675839,-0.586964349161251,40.366612899696,24.7358289199269,0.148691809736961,0.0714871724300729,52,54,2,0,50,51,50,51,1,0,1,1,52,54,2,0,44,50,50,51,1,0,0.88,0.980392156862745,50,51,-22.2722929088588,-0.138880945485413,ro,feed,eat,hrăni,mânca,hrănimânca,agent
mămică,572.447818178369,649.356983304416,-0.692212864012308,-0.260900841833214,20.6790740793698,21.2937823973006,0.0638588893731982,0.0857238883988927,60,65,1,0,55,60,55,61,0,0,1,0.983606557377049,60,65,1,0,53,58,55,61,0,0,0.963636363636364,0.950819672131147,55,60,76.9091651260468,0.431312022179094,ro,daddy,mum,tătic,mămică,tăticmămică,ritual
mănăstire,676.424480778441,734.26484787162,-0.321430863008533,-0.140076808528751,32.6347749880736,42.3784350577459,0.105149248280152,0.122874496967638,59,50,4,0,52,46,52,47,1,0,1,0.978723404255319,59,50,4,0,49,47,52,47,1,0,0.942307692307692,1,52,46,57.8403670931789,0.181354054479781,ro,orphanage,convent,orfelinat,mănăstire,orfelinatmănăstire,rezolvare
mănăstire,676.424480778441,734.26484787162,-0.321430863008533,-0.140076808528751,32.6347749880736,42.3784350577459,0.105149248280152,0.122874496967638,59,50,4,0,52,46,52,47,1,0,1,0.978723404255319,59,50,4,0,49,47,52,47,1,0,0.942307692307692,1,52,46,57.8403670931789,0.181354054479781,ro,orphanage,convent,orfelinat,mănăstire,orfelinatmănăstire,popular
mănăstire.1,727.50999998163,683.314000010336,-0.203089028072088,-0.376887078874239,50.6289039531058,40.4574242125843,0.135339668605135,0.0938369323185405,53,63,2,7,51,57,51,57,0,0,1,1,53,63,2,7,50,56,51,57,0,0,0.980392156862745,0.982456140350877,51,57,-44.1959999712943,-0.17379805080215,ro,temple,monastery,templu,mănăstire,templumănăstire,rezolvare
mănăstire.1,727.50999998163,683.314000010336,-0.203089028072088,-0.376887078874239,50.6289039531058,40.4574242125843,0.135339668605135,0.0938369323185405,53,63,2,7,51,57,51,57,0,0,1,1,53,63,2,7,50,56,51,57,0,0,0.980392156862745,0.982456140350877,51,57,-44.1959999712943,-0.17379805080215,ro,temple,monastery,templu,mănăstire,templumănăstire,popular
mărturie,625.006790681764,649.59629410059,-0.535716889214082,-0.326044371233993,26.1583391519978,30.1442414151977,0.0795486719406907,0.0939256344182757,52,52,3,1,43,51,44,51,0,0,0.977272727272727,1,52,52,3,1,43,49,44,51,0,0,0.977272727272727,0.96078431372549,43,51,24.5895034188266,0.20967251798009,ro,witness,testimony,martor,mărturie,martormărturie,lapte
mărturisi,730.465939991532,887.517291656614,-0.0747544516335788,0.395124369997727,33.23325504247,56.7088781793792,0.0939428199454196,0.160678752036745,53,55,0,0,50,48,51,50,0,0,0.980392156862745,0.96,53,55,0,0,51,49,51,50,0,0,1,0.98,50,48,157.051351665082,0.469878821631305,ro,admit,confess,admite,mărturisi,admitemărturisi,scăzut
nas,539.841599966591,586.053097970074,-0.786711485130197,-0.545935545327739,17.9749944869903,27.9253260959749,0.0505599783442623,0.0769270103958832,54,55,0,1,50,51,50,52,0,0,1,0.980769230769231,54,56,0,0,50,48,50,52,0,0,1,0.923076923076923,50,51,46.2114980034828,0.240775939802458,ro,mouth,nose,gură,nas,gurănas,fiară
naviga,683.251840024771,646.81561363324,-0.234647795672541,-0.461992621833281,34.4570424382339,24.9024782206452,0.102872156698519,0.0928116282224858,54,52,0,2,50,44,51,46,0,1,0.980392156862745,0.956521739130435,54,52,0,2,43,45,51,46,0,1,0.843137254901961,0.978260869565217,50,44,-36.4362263915309,-0.22734482616074,ro,anchor,sail,ancoră,naviga,ancorănaviga,sprijin
navă,564.428704556282,604.121276557459,-0.678283165543278,-0.516547721380476,18.0371760737613,20.3745678496406,0.058790514513577,0.0752886711246186,51,53,2,0,44,47,45,48,0,0,0.977777777777778,0.979166666666667,51,53,2,0,43,46,45,48,0,0,0.955555555555556,0.958333333333333,44,47,39.692572001177,0.161735444162802,ro,crew,ship,echipaj,navă,echipajnavă,comprimat
naţiune,592.229839299347,606.356541643753,-0.558010384554436,-0.475754188537694,19.2194744296793,27.3894120200817,0.0512017585240714,0.0800770327300546,62,51,1,0,56,48,56,48,0,0,1,1,62,51,1,0,55,47,56,48,0,0,0.982142857142857,0.979166666666667,56,48,14.1267023444061,0.0822561960167416,ro,country,nation,țară,naţiune,țarănaţiune,de ajuns
neasteptat,760.764574464715,898.497396239425,0.0736742628685742,0.470417771103574,41.5063448101623,61.608200483627,0.156898734007254,0.178449892872912,56,61,0,2,47,53,51,59,0,1,0.92156862745098,0.898305084745763,56,62,0,1,51,59,51,60,0,0,1,0.983333333333333,47,53,137.732821774709,0.396743508234999,ro,suddenly,unexpectedly,brusc,neasteptat,bruscneasteptat,fişier
nebun,548.355938746107,606.320847869308,-0.587237456386554,-0.585008101403169,29.5755393956103,30.2651803384028,0.125076656913056,0.0880586104615455,52,51,0,3,49,46,49,46,0,0,1,1,52,49,0,5,44,45,49,45,0,1,0.897959183673469,1,49,46,57.9649091232011,0.00222935498338472,ro,paranoid,crazy,paranoic,nebun,paranoicnebun,acoperire
necunoscut,622.164351913626,717.710249931904,-0.421438789483698,-0.152731925387707,19.8868261021862,32.5564436900396,0.0539391064585751,0.0864663076846052,61,52,1,0,55,48,56,51,1,0,0.982142857142857,0.941176470588235,61,52,1,0,56,51,56,51,1,0,1,1,54,48,95.5458980182781,0.268706864095992,ro,anonymous,unknown,anonim,necunoscut,anonimnecunoscut,mărime
negativ,542.843210508958,587.426163368383,-0.716214624797614,-0.521738251709888,22.3375476904346,39.7710493917192,0.0849674761884816,0.151527568348785,59,51,2,0,57,50,58,50,0,0,0.982758620689655,1,59,51,2,0,58,49,58,50,0,0,1,0.98,57,49,44.5829528594248,0.194476373087726,ro,positive,negative,pozitiv,negativ,pozitivnegativ,soartă
negru,564.974978730547,581.083893600002,-0.642961610491502,-0.526093685026243,28.621636913265,30.2546784772275,0.105334340665987,0.124279495660967,52,50,1,1,47,47,47,47,0,0,1,1,52,50,1,1,46,47,47,47,0,0,0.978723404255319,1,47,47,16.1089148694556,0.116867925465259,ro,white,black,alb,negru,albnegru,spionaj
neplăcut,590.007692309857,701.520919972106,-0.641331538344731,-0.299448950226805,19.4546851936476,36.3969910362092,0.0455654254561346,0.132839308024059,60,55,1,3,52,50,54,50,0,1,0.962962962962963,1,61,55,0,3,50,49,54,50,0,1,0.925925925925926,0.98,52,50,111.51322766225,0.341882588117927,ro,uncomfortable,unpleasant,incomod,neplăcut,incomodneplăcut,magie
nevoie,541.154830204565,599.537258624581,-0.784058217348977,-0.521693914332484,22.1617085146969,24.610160775055,0.0643308938000042,0.0902218746099723,56,64,4,2,53,58,53,58,3,0,1,1,58,65,2,1,54,53,55,58,1,0,0.981818181818182,0.913793103448276,53,58,58.3824284200157,0.262364303016493,ro,necessary,need,necesar,nevoie,necesarnevoie,ospitalitate
nisip,562.62019992917,588.592811307151,-0.636828959527578,-0.513675188563474,27.1226779626439,22.655867526014,0.0737494213850236,0.0950657558986927,50,56,0,1,50,53,50,53,0,1,1,1,50,55,0,2,48,44,50,52,0,2,0.96,0.846153846153846,50,53,25.9726113779814,0.123153770964104,ro,mud,sand,noroi,nisip,noroinisip,mercenar
nord,527.758173130838,608.088784294643,-0.861291071434712,-0.540965779376539,19.5816866875664,36.0682325552117,0.0535797051545837,0.107778751108464,55,56,3,1,52,51,52,52,1,0,1,0.980769230769231,55,56,3,1,50,45,52,52,1,0,0.961538461538462,0.865384615384615,52,51,80.3306111638053,0.320325292058173,ro,south,north,sud,nord,sudnord,nerezonabil
normal,593.191285706392,544.559080628684,-0.675950593230047,-0.736460381629832,29.135295378275,15.6752072043243,0.0748207818993302,0.059763318643257,71,66,2,2,63,62,64,63,0,0,0.984375,0.984126984126984,71,66,2,2,63,61,64,63,0,0,0.984375,0.968253968253968,63,62,-48.6322050777077,-0.0605097883997842,ro,healthy,normal,sănătos,normal,sănătosnormal,băț
nuclear,576.497220000472,603.802229151957,-0.595103724662597,-0.4872384234764,19.1223793036678,14.7746724757745,0.0531170571240465,0.0604983918773953,51,55,0,2,50,48,50,49,0,1,1,0.979591836734694,51,55,0,2,47,47,50,49,0,1,0.94,0.959183673469388,50,48,27.3050091514846,0.107865301186198,ro,atomic,nuclear,atomic,nuclear,atomicnuclear,loial
nume de familie,736.344909096953,707.87210866947,-0.0995008825249228,-0.0728041398179818,25.5410973710559,30.0483613531596,0.0856146404354028,0.0845704936532867,50,51,1,1,44,46,44,46,0,0,1,1,49,51,2,1,40,46,43,46,1,0,0.930232558139535,1,44,46,-28.4728004274832,0.026696742706941,ro,nickname,surname,poreclă,nume de familie,poreclănume de familie,învăța
nuntă,577.158511061186,580.176196079987,-0.59171899702915,-0.631892964391865,22.5817389652169,30.8179051048221,0.08356935831573,0.0627515013761712,51,53,2,0,45,51,45,51,0,0,1,1,50,53,3,0,44,48,44,51,1,0,1,0.941176470588235,45,51,3.01768501880167,-0.0401739673627152,ro,engagement,wedding,logodnă,nuntă,logodnănuntă,vierme
oameni,544.086224466129,611.498571395832,-0.773051562320069,-0.55373105592722,16.9681793927959,39.7404774403238,0.0398518648629865,0.0861809832580423,53,59,2,2,49,56,49,56,0,2,1,1,53,59,2,2,48,54,49,56,0,2,0.979591836734694,0.964285714285714,49,56,67.4123469297025,0.219320506392849,ro,population,people,populație,oameni,populațieoameni,capcană
obișnuit,691.130661023086,603.231909111952,-0.331569712281141,-0.398271580481829,28.9731696883093,30.8694150167373,0.0984961762819302,0.155416357454291,67,50,2,0,59,44,60,45,0,0,0.983333333333333,0.977777777777778,66,49,3,1,58,35,60,44,0,1,0.966666666666667,0.795454545454545,59,44,-87.8987519111341,-0.0667018682006879,ro,ordinary,usual,comun,obișnuit,comunobișnuit,lega
obraz,586.733263179949,566.990416626733,-0.686711520185156,-0.544190922549038,17.2091468728911,32.3410180127315,0.0460979947942823,0.0974344585405093,60,50,0,2,57,48,57,49,0,2,1,0.979591836734694,60,50,0,2,56,49,57,49,0,2,0.982456140350877,1,57,48,-19.7428465532159,0.142520597636118,ro,lip,cheek,buză,obraz,buzăobraz,pâine
ocean,630.138020841209,571.191383012328,-0.55637689646885,-0.701526714773908,46.7163460760288,23.9480690254371,0.144146903205418,0.0803117696407302,54,54,1,1,48,47,48,49,0,0,1,0.959183673469388,54,54,1,1,48,49,48,49,0,0,1,1,48,47,-58.9466378288815,-0.145149818305058,ro,sea,ocean,mare,ocean,mareocean,profil
octombrie,579.009037788201,639.624244904441,-0.579355998335409,-0.418595377402982,35.2757387897693,30.5080247885464,0.109553315234422,0.0912637490246197,55,54,0,1,53,49,54,49,0,0,0.981481481481482,1,55,54,0,1,54,47,54,49,0,0,1,0.959183673469388,53,49,60.6152071162396,0.160760620932427,ro,september,october,septembrie,octombrie,septembrieoctombrie,antidot
oficial,555.033139997032,852.237249988857,-0.648074763430627,0.248579439482699,18.6318706791799,61.0902482624669,0.0738716567180613,0.189273127043577,53,56,1,2,50,52,50,52,0,1,1,1,53,56,1,2,49,46,50,52,0,1,0.98,0.884615384615385,50,52,297.204109991826,0.896654202913327,ro,officially,official,în mod oficial,oficial,în mod oficialoficial,cur
oglindă,564.626207521088,579.913285727478,-0.76449517656808,-0.595735563726996,17.7009239743665,17.9019152391721,0.0468806449957266,0.0514888850400484,58,53,1,2,53,49,54,50,1,0,0.981481481481482,0.98,58,53,1,2,52,50,54,50,1,0,0.962962962962963,1,53,49,15.2870782063898,0.168759612841084,ro,reflection,mirror,reflecţie,oglindă,reflecţieoglindă,idee
om de știință,636.836345455416,660.14722450868,-0.394776225760042,-0.338370286996454,18.2043195462863,29.3612913021268,0.0610485797620018,0.0678123645991977,56,51,0,0,55,49,55,50,0,0,1,0.98,56,51,0,0,54,46,55,50,0,0,0.981818181818182,0.92,55,49,23.3108790532635,0.056405938763588,ro,genius,scientist,geniu,om de știință,geniuom de știință,foame
onestitate,722.903542298186,749.045705878842,-0.186760692676282,0.0559460497682322,34.2917488561354,32.18807607083,0.0793311224031529,0.093615298922698,61,60,0,2,59,51,59,54,0,1,1,0.944444444444444,60,60,1,2,55,54,58,54,1,1,0.948275862068966,1,59,51,26.1421635806561,0.242706742444514,ro,loyalty,honesty,loialitate,onestitate,loialitateonestitate,drăguț
onoare,579.647874960014,620.167090907008,-0.513958898924714,-0.479241565812514,18.9108720819395,30.4625992290155,0.0581270425332632,0.099257045641182,58,51,4,0,56,44,56,46,2,0,1,0.956521739130435,59,51,3,0,54,45,56,46,2,0,0.964285714285714,0.978260869565217,56,44,40.5192159469941,0.0347173331122,ro,privilege,honor,privilegiu,onoare,privilegiuonoare,kilometru
opțiune,588.11246150478,614.573483313906,-0.656559785009922,-0.566559135199949,28.6958572851658,27.3104090784411,0.0640737890460889,0.0846840020873107,58,69,2,2,52,60,52,62,1,1,1,0.967741935483871,59,69,1,2,53,61,53,62,0,1,1,0.983870967741935,52,60,26.4610218091258,0.0900006498099727,ro,choice,option,alegere,opțiune,alegereopțiune,entuziasm
orar,592.516150929032,598.285489788405,-0.644677807433019,-0.547046535895288,30.9276251843545,24.0698035224119,0.0785662900064577,0.0623638496944182,61,55,2,3,54,49,54,51,0,1,1,0.96078431372549,61,55,2,3,53,45,54,51,0,1,0.981481481481482,0.88235294117647,53,49,5.76933885937342,0.0976312715377308,ro,calendar,schedule,calendar,orar,calendarorar,sud
oraș,583.302586930738,567.228040824227,-0.647237998990188,-0.65613216891136,37.2938374733369,19.109084314263,0.0947174385863338,0.0630117760052234,53,51,0,2,46,49,46,49,0,1,1,1,52,51,1,2,46,48,46,49,0,1,1,0.979591836734694,46,49,-16.0745461065115,-0.00889416992117242,ro,capital,city,capitală,oraș,capitalăoraș,deschidere
orbită,607.008696431559,716.112957449004,-0.445203957817686,-0.111840692968369,23.1048622061589,38.0167402547953,0.0805993475670874,0.114573917014005,56,55,1,1,56,47,56,49,0,1,1,0.959183673469388,56,55,1,1,56,49,56,49,0,1,1,1,56,47,109.104261017445,0.333363264849318,ro,planet,orbit,planetă,orbită,planetăorbită,aspirină
ordin,576.925869574403,601.421166666002,-0.686752569976265,-0.482007115953354,21.8595317796341,21.2798609674725,0.0568407257919124,0.070181681266437,53,50,1,0,46,48,47,48,0,0,0.978723404255319,1,53,50,1,0,47,48,47,48,0,0,1,1,46,48,24.495297091599,0.204745454022911,ro,command,order,comandă,ordin,comandăordin,magnetic
organiza,605.09362746232,687.173488859454,-0.55462909348842,-0.14426474148383,26.0992629120848,36.9401341682609,0.07268394567902,0.0994891529380796,56,51,1,0,51,45,52,48,0,0,0.980769230769231,0.9375,56,51,1,0,46,27,52,48,0,0,0.884615384615385,0.5625,51,45,82.0798613971333,0.410364352004589,ro,arrange,organize,aranja,organiza,aranjaorganiza,supapă
oribil,629.779807000737,634.870166637072,-0.34893953698656,-0.460039996695524,53.2069124389788,42.567069629334,0.231951900013184,0.130481938407504,62,51,1,1,57,48,57,48,0,0,1,1,61,50,2,2,55,42,56,47,1,1,0.982142857142857,0.893617021276596,57,48,5.09035963633562,-0.111100459708963,ro,terrible,horrible,teribil,oribil,teribiloribil,gardian
ou,531.755787221587,615.986938772838,-0.695513508513101,-0.432443785898821,15.8784432632703,21.6605158779605,0.0485395886826721,0.0796225651531756,52,57,0,0,47,49,48,52,0,0,0.979166666666667,0.942307692307692,52,57,0,0,44,47,48,52,0,0,0.916666666666667,0.903846153846154,47,49,84.2311515512508,0.263069722614281,ro,nest,egg,cuib,ou,cuibou,mafie
oxigen,580.192734678881,627.488312497631,-0.620112354365955,-0.513993254443299,21.0091745946468,22.5529845247989,0.0466396712641002,0.0864615444678451,55,67,4,1,49,64,49,64,0,0,1,1,55,67,4,1,47,58,49,64,0,0,0.959183673469388,0.90625,49,64,47.2955778187505,0.106119099922656,ro,air,oxygen,aer,oxigen,aeroxigen,africa
oţel,642.399470607677,627.161191473008,-0.498537895413908,-0.409595537551888,45.424706718625,34.3368869890318,0.0976773729992753,0.111336922244491,56,54,2,0,51,47,51,47,1,0,1,1,54,54,4,0,48,47,49,47,3,0,0.979591836734694,1,51,47,-15.2382791346685,0.0889423578620191,ro,concrete,steel,beton,oţel,betonoţel,masă de birou
pa,700.56084611656,700.896063473394,-0.181312453691384,-0.145300885167424,38.9286800213163,28.2350809584162,0.121079604234085,0.12914968845454,58,75,1,1,52,63,54,73,0,0,0.962962962962963,0.863013698630137,58,75,1,1,53,71,54,73,0,0,0.981481481481482,0.972602739726027,52,63,0.335217356834164,0.0360115685239599,ro,hello,bye,salut,pa,salutpa,rinichi
pantof,613.72116666221,593.372169547037,-0.515520818110537,-0.587845506772757,27.4764126856693,24.5070452292591,0.074790046743903,0.0586496679654305,50,65,0,2,48,59,50,60,0,0,0.96,0.983333333333333,50,65,0,2,49,59,50,60,0,0,0.98,0.983333333333333,48,59,-20.3489971151732,-0.0723246886622203,ro,boot,shoe,cizmă,pantof,cizmăpantof,conduce
paragraf,693.894255336101,677.278425526148,-0.265864236523262,-0.318428988047056,35.8418557288772,27.4333284241144,0.129569904647643,0.076625386309372,53,50,1,0,47,47,49,48,0,0,0.959183673469388,0.979166666666667,52,49,2,1,48,47,49,47,0,1,0.979591836734694,1,47,47,-16.6158298099533,-0.0525647515237944,ro,section,paragraph,secțiune,paragraf,secțiuneparagraf,recunoscător
paranormal,692.756291571675,655.353740020339,-0.26953273381874,-0.241424193416132,42.0687657821855,23.4922248625164,0.095974140728003,0.0750097666668223,51,54,1,0,48,51,49,52,0,0,0.979591836734694,0.980769230769231,51,54,1,0,47,49,49,52,0,0,0.959183673469388,0.942307692307692,48,50,-37.4025515513359,0.0281085404026078,ro,supernatural,paranormal,supranatural,paranormal,supranaturalparanormal,mama
parfum,578.650270804721,617.941150952462,-0.654535211588684,-0.536988555301609,25.2480053479572,43.5021050649459,0.0663047342548896,0.122331471744957,51,60,1,2,48,53,48,53,0,1,1,1,51,61,1,1,46,54,48,54,0,0,0.958333333333333,1,48,53,39.2908801477414,0.117546656287075,ro,lipstick,perfume,ruj,parfum,rujparfum,coșmar
parolă,541.341020835573,534.531854197117,-0.713848888760407,-0.696443382894468,15.250805773198,18.2687616952933,0.0468245430886637,0.0556960358584087,50,53,2,0,48,48,48,48,1,0,1,1,50,53,2,0,46,47,48,48,1,0,0.958333333333333,0.979166666666667,48,48,-6.80916663845585,0.0174055058659395,ro,code,password,cod,parolă,codparolă,rechin
particulă,809.161086964241,897.971367323095,0.197172592639942,0.243030406374394,60.2890312579296,72.913870168323,0.206977934055312,0.164791645918181,54,54,5,2,46,49,49,51,1,1,0.938775510204082,0.96078431372549,54,54,5,2,49,42,49,51,1,1,1,0.823529411764706,46,49,88.8102803588539,0.0458578137344521,ro,matter,particle,materie,particulă,materieparticulă,deal
pasiune,598.595576933432,572.877579988631,-0.566409967133908,-0.668653443441904,23.5217236661192,27.5639478266034,0.0678087475439745,0.0743121933132277,55,55,2,1,52,50,52,51,1,1,1,0.980392156862745,55,56,2,0,49,48,52,52,1,0,0.942307692307692,0.923076923076923,52,50,-25.7179969448006,-0.102243476307996,ro,enthusiasm,passion,entuziasm,pasiune,entuziasmpasiune,chelner
pasăre,599.842437532319,559.764979946054,-0.60099278348386,-0.543607506882208,20.5487929388879,28.4949641905347,0.0546879169277894,0.101453454277887,52,52,3,2,48,50,49,50,0,1,0.979591836734694,1,52,52,3,2,48,50,49,50,0,1,0.979591836734694,1,48,50,-40.0774575862648,0.0573852766016515,ro,butterfly,bird,fluture,pasăre,fluturepasăre,unitate
pat,540.723872317656,601.350148156149,-0.842937134279438,-0.551127777865908,16.8688564026516,26.5997220695216,0.0530263246908812,0.0804839845780306,52,56,2,2,47,54,47,54,0,1,1,1,52,56,2,2,46,54,47,54,0,1,0.978723404255319,1,47,54,60.6262758384929,0.29180935641353,ro,sofa,bed,canapea,pat,canapeapat,jurnalism
patru,535.295346926245,611.848468101382,-0.803403505991632,-0.507959328495529,18.8534963054237,40.3482913203226,0.0619420558386539,0.11381345265243,52,53,4,1,49,47,49,47,1,1,1,1,52,53,4,1,46,45,49,47,1,1,0.938775510204082,0.957446808510638,49,47,76.5531211751372,0.295444177496103,ro,two,four,doi,patru,doipatru,delicat
patrulă,676.895139987498,736.504307698705,-0.365011586431716,-0.173842041624125,22.9524327945405,26.1536448751251,0.0653917916500045,0.0850463664062522,60,72,4,4,50,65,54,65,0,1,0.925925925925926,1,60,71,4,5,53,65,54,65,0,1,0.981481481481482,1,50,65,59.6091677112073,0.191169544807591,ro,guard,patrol,gardian,patrulă,gardianpatrulă,întoarce
