target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,zh_hk_cue,zh_hk_target,zh_hk_word_combo
逃犯,574.809444443374,550.077000001399,-0.344835226881578,-0.524208935099166,53.5442102856607,30.731142344874,0.277912016460447,0.108942337876808,10,27,0,2,9,22,9,22,0,0,1,1,10,27,0,2,8,21,9,22,0,0,0.888888888888889,0.954545454545455,9,22,-24.7324444419754,-0.179373708217588,zh_hk,refugee,fugitive,難民,逃犯,難民逃犯
逃脫,700.613999964087,600.54477777779,-0.256005555447636,-0.432588466048993,99.112999964389,42.9446691052276,0.00408023088688059,0.119559388264548,5,12,0,0,2,9,3,9,0,0,0.666666666666667,1,5,12,0,0,2,8,3,9,0,0,0.666666666666667,0.888888888888889,2,9,-100.069222186297,-0.176582910601357,zh_hk,flee,escape,逃跑,逃脫,逃跑逃脫
通常,608.761750020612,431.555000003812,-0.376745901131886,-0.965905587025635,79.075638654466,25.273547497859,0.187776301588795,0.102634725116008,11,14,0,1,8,13,9,13,0,0,0.888888888888889,1,11,14,0,1,9,13,9,13,0,0,1,1,8,13,-177.2067500168,-0.589159685893749,zh_hk,normally,usually,一般,通常,一般通常
通知,530.78686666959,479.829666679503,-0.638218912943738,-0.846017757914754,28.1576871720526,23.9576294431138,0.139617832236807,0.0853647433637396,19,17,0,0,15,15,15,15,0,0,1,1,19,17,0,0,15,14,15,15,0,0,1,0.933333333333333,15,15,-50.9571999900868,-0.207798844971016,zh_hk,report,inform,報告,通知,報告通知
通風,668.869636376071,736.009749986064,-0.425472453449025,0.0902859962831156,57.8855904794951,120.268673935484,0.174504872149038,0.374893346146177,12,10,0,2,11,8,11,8,0,1,1,1,12,10,0,2,3,8,11,8,0,1,0.272727272727273,1,11,8,67.1401136099934,0.51575844973214,zh_hk,valve,ventilation,氣閥,通風,氣閥通風
速度,455.488272721813,615.296500000362,-0.849385656315488,-0.550666969940645,42.5101280461284,93.6970261868166,0.129865862491901,0.200793495282036,12,18,0,0,11,14,11,14,0,0,1,1,12,17,0,1,10,13,11,14,0,0,0.909090909090909,0.928571428571429,11,14,159.808227278549,0.298718686374843,zh_hk,distance,speed,距離,速度,距離速度
連結,647.20391667571,635.148000021465,-0.458624155394325,-0.237237636989712,43.9111450843478,91.5254882640076,0.0991280935459797,0.237192822371713,15,8,2,2,12,5,13,5,1,1,0.923076923076923,1,16,8,1,2,13,5,14,5,0,1,0.928571428571429,1,12,5,-12.0559166542442,0.221386518404613,zh_hk,bind,tie,捆綁,連結,捆綁連結
逮捕,554.016411772049,671.829700003157,-0.532272379993807,-0.208813747064235,17.6872963710847,69.7031190854845,0.064625904163978,0.204808698493827,23,12,2,2,17,10,17,11,0,0,1,0.909090909090909,23,12,2,2,14,9,17,11,0,0,0.823529411764706,0.818181818181818,17,10,117.813288231108,0.323458632929573,zh_hk,punish,arrest,懲治,逮捕,懲治逮捕
進步,510.044833349091,598.978133348422,-0.685316562438565,-0.623122103794622,53.4138890423095,78.3459184576938,0.180726495444568,0.136126879456933,13,21,1,0,12,15,12,16,0,0,1,0.9375,13,21,1,0,12,16,12,16,0,0,1,1,12,15,88.9332999993314,0.0621944586439431,zh_hk,change,improvement,變化,進步,變化進步
進食,652.962999999838,794.659300002823,-0.211570573764189,-0.112451613342855,88.7441215677088,158.612329322071,0.283209904045063,0.358563669385892,18,10,0,1,15,10,15,10,0,1,1,1,18,10,0,1,13,10,15,10,0,1,0.866666666666667,1,15,10,141.696300002985,0.0991189604213338,zh_hk,feed,eat,餵飼,進食,餵飼進食
遇到,546.671842184307,630.168687498926,-0.645428610300695,-0.281914781790624,34.3911868308266,39.2227978475201,0.0941458424528855,0.109246906840156,21,21,0,0,20,16,20,16,0,0,1,1,21,21,0,0,20,12,20,16,0,0,1,0.75,19,16,83.4968453146195,0.363513828510072,zh_hk,see,meet,看見,遇到,看見遇到
遊戲,731.032454541382,616.256500003629,-0.147929911890614,-0.0324422110186667,202.139489528044,111.07297985215,0.515734013926897,0.68388482052978,12,10,0,0,11,8,12,9,0,0,0.916666666666667,0.888888888888889,12,10,0,0,12,9,12,9,0,0,1,1,11,8,-114.775954537753,0.115487700871947,zh_hk,play,game,玩耍,遊戲,玩耍遊戲
運動,559.462578954363,567.843857249241,-0.534268558524009,-0.529876107278556,29.8712588063927,57.1502406626102,0.0930769147406017,0.197495991037108,26,17,0,1,19,14,21,15,0,0,0.904761904761905,0.933333333333333,26,17,0,1,21,14,21,15,0,0,1,0.933333333333333,19,14,8.38127829487735,0.00439245124545296,zh_hk,hobby,sport,愛好,運動,愛好運動
過去,795.09383333251,624.317200005823,-0.160337811242757,-0.18372692894806,166.001816316696,43.0712500148451,0.35540977581729,0.210952799493489,17,12,1,0,12,10,12,10,0,0,1,1,18,12,0,0,11,10,12,10,0,0,0.916666666666667,1,12,10,-170.776633326688,-0.0233891177053028,zh_hk,future,past,未來,過去,未來過去
遙遠,647.817266668144,831.170124996272,-0.207578836938065,0.228404220327482,57.3321117793599,73.0162436137683,0.167332643190823,0.194099147160286,23,21,0,0,15,16,18,18,0,0,0.833333333333333,0.888888888888889,23,21,0,0,17,6,18,18,0,0,0.944444444444444,0.333333333333333,15,16,183.352858328128,0.435983057265547,zh_hk,near,far,附近,遙遠,附近遙遠
選手,491.65863646714,761.860062503918,-0.708578117595625,0.0515195255247095,32.5320200509732,98.5643213215703,0.141201095024062,0.289686730909988,13,18,0,1,11,16,11,16,0,0,1,1,13,18,0,1,11,14,11,16,0,0,1,0.875,11,16,270.201426036778,0.760097643120334,zh_hk,coach,player,教練,選手,教練選手
選民,512.272857144756,640.869307742564,-0.61054970570477,-0.0023523081024887,26.7706457085776,51.7091108897237,0.131068045414439,0.265182174703306,18,16,0,0,14,13,14,14,0,0,1,0.928571428571429,18,16,0,0,14,14,14,14,0,0,1,1,14,13,128.596450597808,0.608197397602281,zh_hk,candidate,voter,候選人,選民,候選人選民
選舉,674.801588306515,642.904149999148,-0.247533166136707,-0.119979122536728,80.9550314964746,35.3272654747193,0.171681137183381,0.187794545716543,22,21,0,0,17,20,17,20,0,0,1,1,22,21,0,0,16,20,17,20,0,0,0.941176470588235,1,17,20,-31.8974383073673,0.127554043599979,zh_hk,campaign,election,活動,選舉,活動選舉
選項,712.40605000096,635.722000009962,0.0451938881398321,-0.279757513929534,94.0211494740755,131.698017317681,0.424413111138941,0.417122409000564,23,12,1,0,20,6,20,6,0,0,1,1,23,12,1,0,20,6,20,6,0,0,1,1,20,6,-76.6840499909971,-0.324951402069366,zh_hk,choice,option,選擇,選項,選擇選項
那個,560.289454546875,687.543799991131,-0.59375816397746,0.224151666605851,34.0901131544205,66.2848408332025,0.107933834388075,0.328684011540559,26,13,1,0,22,10,22,10,0,0,1,1,26,12,1,1,21,9,22,9,0,1,0.954545454545455,1,22,10,127.254345444256,0.817909830583311,zh_hk,what,that,什麼,那個,什麼那個
那裏,578.061200003877,752.109888892582,-0.598432804683549,-0.116629009389681,42.3340803247146,57.1720879919519,0.145759681413929,0.210482369970694,18,11,2,1,15,9,18,9,0,1,0.833333333333333,1,18,12,2,0,17,10,18,10,0,0,0.944444444444444,1,15,9,174.048688888705,0.481803795293869,zh_hk,here,there,此處,那裏,此處那裏
部長,547.483444452554,622.328714289095,-0.549640044532997,-0.297914727465496,41.3588500129855,94.3265514347169,0.118052842551044,0.329736449844214,13,10,1,0,9,7,9,7,0,0,1,1,13,10,1,0,9,6,9,7,0,0,1,0.857142857142857,9,7,74.8452698365412,0.251725317067501,zh_hk,ambassador,minister,大使,部長,大使部長
部門,815.97536363853,456.298333333378,0.0325136158498814,-0.836356438077943,184.367791529499,32.9112205807189,0.399714311354312,0.151491184027174,14,5,1,1,11,3,11,3,0,1,1,1,13,5,2,1,11,3,11,3,0,1,1,1,11,3,-359.677030305151,-0.868870053927824,zh_hk,unit,division,單位,部門,單位部門
部門.1,671.374099999472,582.15314284778,-0.336429387094807,-0.389990640118714,69.6733505108556,52.2082230951808,0.145538139596944,0.145663280643192,12,20,0,0,10,14,10,14,0,0,1,1,12,20,0,0,10,14,10,14,0,0,1,1,10,14,-89.2209571516918,-0.0535612530239062,zh_hk,embassy,ministry,大使館,部門,大使館部門
酒吧,617.321764704394,577.310176470135,-0.420834009111495,-0.429399519835088,55.4993432808551,56.4497097054414,0.167312651715299,0.133655096822833,21,21,1,1,17,17,17,17,0,0,1,1,21,22,1,0,16,14,17,17,0,0,0.941176470588235,0.823529411764706,17,17,-40.0115882342592,-0.00856551072359257,zh_hk,club,bar,會所,酒吧,會所酒吧
酷刑,488.31955558902,712.154999999157,-0.728550890365611,0.0282644497029775,22.6463990463905,90.3887878853256,0.0582927889188946,0.288287161221416,10,14,0,1,9,12,9,12,0,1,1,1,10,15,0,0,7,12,9,13,0,0,0.777777777777778,0.923076923076923,9,12,223.835444410136,0.756815340068589,zh_hk,torment,torture,折磨,酷刑,折磨酷刑
醜聞,634.988333382692,667.493555556148,-0.305134988792818,-0.0934107032034356,44.6958737318825,84.3801669680059,0.129443667471989,0.281353208814824,14,10,0,0,9,9,9,10,0,0,1,0.9,14,10,0,0,9,10,9,10,0,0,1,1,9,9,32.5052221734562,0.211724285589382,zh_hk,gossip,scandal,閒話,醜聞,閒話醜聞
醜陋,697.433999997399,705.539769238044,0.0557946438311182,-0.088869027653243,62.9724731373763,97.2423419823167,0.254456508182726,0.295035321669925,14,15,1,0,12,13,12,13,0,0,1,1,14,15,1,0,11,13,12,13,0,0,0.916666666666667,1,12,13,8.10576924064503,-0.144663671484361,zh_hk,disgusting,ugly,噁心,醜陋,噁心醜陋
醫生,477.953272723495,592.357615389772,-0.87831247370208,-0.502290397437937,21.4506439772387,52.7577273136486,0.0535035560131457,0.144016410543716,14,15,0,0,11,13,11,13,0,0,1,1,14,15,0,0,11,8,11,13,0,0,1,0.615384615384615,11,13,114.404342666277,0.376022076264142,zh_hk,surgeon,doctor,大夫,醫生,大夫醫生
醬汁,706.231083458406,780.212166672597,-0.19522228524557,0.375045907932322,120.099817086796,90.7476877794098,0.279676158345456,0.304583750817827,15,14,0,1,12,12,12,12,0,0,1,1,15,14,0,1,12,12,12,12,0,0,1,1,12,12,73.981083214191,0.570268193177891,zh_hk,cream,sauce,忌廉,醬汁,忌廉醬汁
重度,644.083733323767,799.022000008533,-0.120354998988149,0.169224812200221,77.3778033698883,53.7098241669423,0.327706422453572,0.163977915232233,17,22,0,1,15,18,15,18,0,1,1,1,17,23,0,0,14,19,15,19,0,0,0.933333333333333,1,15,18,154.938266684766,0.28957981118837,zh_hk,heavy,heavily,沉重,重度,沉重重度
重要,484.263866655449,621.314555572993,-0.695278831495092,-0.424532754709919,22.994702555373,81.2490947502225,0.102020239350957,0.23524893001784,20,12,0,1,15,9,15,9,0,0,1,1,20,12,0,1,14,9,15,9,0,0,0.933333333333333,1,15,9,137.050688917544,0.270746076785173,zh_hk,valuable,important,有價值,重要,有價值重要
重要性,522.497142868424,603.62627777195,-0.651180749550171,-0.332491324867322,25.3120099377605,44.4499455101497,0.0714094771862531,0.22135426248565,10,23,0,0,7,18,7,18,0,0,1,1,10,23,0,0,6,17,7,18,0,0,0.857142857142857,0.944444444444444,7,18,81.1291349035256,0.318689424682849,zh_hk,meaning,importance,意義,重要性,意義重要性
金屬,584.565916663629,806.911714289336,-0.408046772678808,0.221276385446658,76.8457060094884,172.582171456769,0.221632359653441,0.578483440445808,16,15,0,1,12,14,13,14,0,0,0.923076923076923,1,16,15,0,1,11,14,13,14,0,0,0.846153846153846,1,12,14,222.345797625707,0.629323158125466,zh_hk,iron,metal,鋼鐵,金屬,鋼鐵金屬
金星,521.903411760863,918.672230798757,-0.681579582683648,0.742746699400567,39.3200271883792,161.021473969655,0.104960703078778,0.649164089470199,20,15,1,0,17,13,17,13,0,0,1,1,20,15,1,0,16,13,17,13,0,0,0.941176470588235,1,17,13,396.768819037895,1.42432628208422,zh_hk,mars,venus,火星,金星,火星金星
金融,576.58953846055,620.902299999812,-0.530452932594424,-0.342262241232029,39.2107903009971,89.9662593539598,0.120279018527398,0.299332604294512,17,15,2,3,13,10,13,10,1,1,1,1,17,15,2,3,10,10,13,10,1,1,0.769230769230769,1,13,10,44.3127615392617,0.188190691362395,zh_hk,banking,financial,銀行業,金融,銀行業金融
金錢,528.614684211938,647.14109090642,-0.647665296350355,-0.336880002028289,29.5059570921642,164.832284954875,0.0966203490955432,0.460917315459416,24,17,0,1,19,11,19,11,0,0,1,1,24,16,0,2,19,9,19,11,0,0,1,0.818181818181818,19,11,118.526406694481,0.310785294322066,zh_hk,cash,money,現金,金錢,現金金錢
針筒,782.740857142378,631.484777803127,0.115728692734649,-0.344837711049991,88.5468124443133,54.9456122482401,0.200072718405489,0.200298296958666,13,10,0,2,7,9,11,9,0,0,0.636363636363636,1,13,10,0,2,2,9,11,9,0,0,0.181818181818182,1,7,9,-151.256079339251,-0.46056640378464,zh_hk,needle,syringe,針咀,針筒,針咀針筒
釣魚,522.293999999029,654.244000004232,-0.600027130634973,-0.349329416656059,15.9546258133613,76.6245037117153,0.0859611035454439,0.179716736967112,15,25,0,0,12,20,12,20,0,0,1,1,15,25,0,0,12,20,12,20,0,0,1,1,12,20,131.950000005203,0.250697713978914,zh_hk,hunting,fishing,打獵,釣魚,打獵釣魚
鉛筆,479.135454548417,460.106666663516,-0.773236748909262,-0.840665827933727,37.5782476542427,27.5253936043768,0.107197524380071,0.112120866665617,21,11,0,0,11,6,12,7,0,0,0.916666666666667,0.857142857142857,21,11,0,0,12,7,12,7,0,0,1,1,11,6,-19.0287878849008,-0.0674290790244653,zh_hk,paper,pen,紙張,鉛筆,紙張鉛筆
銀包,640.382222231542,507.219285737939,-0.387432993483114,-0.608872502179973,109.384892798246,37.3146764098155,0.291979413726869,0.0793860053401585,21,12,0,1,18,7,19,9,0,0,0.947368421052632,0.777777777777778,21,12,0,1,19,9,19,9,0,0,1,1,18,7,-133.162936493603,-0.22143950869686,zh_hk,pocket,wallet,褲袋,銀包,褲袋銀包
銀河,552.961642861695,604.406642863585,-0.515929200451742,-0.542902204820449,52.6846142940812,41.7178420893246,0.248949944831551,0.0830918305866905,14,16,0,0,14,14,14,14,0,0,1,1,14,16,0,0,14,14,14,14,0,0,1,1,14,14,51.4450000018902,-0.0269730043687062,zh_hk,universe,galaxy,宇宙,銀河,宇宙銀河
銷售,547.544631580234,654.358869571737,-0.501525070528712,-0.186833550700907,43.6369657169966,31.8376799963711,0.137574411115604,0.130792414184815,25,28,1,0,19,23,19,24,0,0,1,0.958333333333333,25,28,1,0,19,24,19,24,0,0,1,1,19,23,106.814237991503,0.314691519827805,zh_hk,auction,sale,拍賣,銷售,拍賣銷售
鋼筋,651.734500004864,867.135647054372,-0.18309028358881,0.504823391565808,55.8159215081314,76.6524918619141,0.16581272787699,0.292535242323909,11,18,1,2,10,17,10,17,0,0,1,1,11,18,1,2,8,15,10,17,0,0,0.8,0.88235294117647,10,17,215.401147049508,0.687913675154618,zh_hk,concrete,steel,石屎,鋼筋,石屎鋼筋
錄影,552.210555546768,570.115714286317,-0.346466102053322,-0.609168344153893,55.4487500127299,33.8088789511668,0.251482124802338,0.0700728507836441,14,18,2,1,9,14,9,14,0,0,1,1,14,18,2,1,8,14,9,14,0,0,0.888888888888889,1,9,14,17.9051587395486,-0.262702242100571,zh_hk,record,recording,記錄,錄影,記錄錄影
錦標賽,683.235187503771,593.147785716935,0.0235815118078523,-0.259823566769228,60.7892247015015,30.4298266489652,0.174388118547933,0.0929761015788466,21,16,0,0,16,14,16,15,0,0,1,0.933333333333333,20,16,1,0,16,15,16,15,0,0,1,1,16,14,-90.0874017868359,-0.28340507857708,zh_hk,competition,championship,比賽,錦標賽,比賽錦標賽
錯誤,548.627200025632,569.708714284385,-0.41870091931781,-0.505592905770118,31.631618506157,61.3132632020506,0.211078383012594,0.190540079179857,14,10,1,1,10,7,10,7,0,0,1,1,14,10,1,1,10,7,10,7,0,0,1,1,10,7,21.0815142587539,-0.086891986452308,zh_hk,fake,false,偽造,錯誤,偽造錯誤
鍛煉,648.733666661726,731.580285719284,-0.18821543749558,0.172065320425428,48.6342375077636,150.111295392094,0.201356237261757,0.544209526894188,13,17,0,1,9,14,9,14,0,0,1,1,13,17,0,1,8,14,9,14,0,0,0.888888888888889,1,9,14,82.8466190575587,0.360280757921008,zh_hk,practice,exercise,實踐,鍛煉,實踐鍛煉
鎚仔,825.202615392273,622.387333329832,0.213702792482717,-0.117485140180235,166.797855394032,39.7075262827068,0.331635700003118,0.165610294133773,17,10,0,0,13,6,14,8,0,0,0.928571428571429,0.75,17,10,0,0,11,8,14,8,0,0,0.785714285714286,1,13,6,-202.815282062441,-0.331187932662952,zh_hk,stick,hammer,棍棒,鎚仔,棍棒鎚仔
鏡子,578.820071429136,566.428800013702,-0.384826580445924,-0.534809431056851,60.2447384771306,73.7781190703297,0.235931781857167,0.216903276086878,14,12,0,0,14,10,14,10,0,0,1,1,14,12,0,0,14,10,14,10,0,0,1,1,14,10,-12.3912714154341,-0.149982850610927,zh_hk,reflection,mirror,反射,鏡子,反射鏡子
長度,535.28309089991,569.291727275426,-0.704756513026998,-0.574950984133502,47.2461874736818,49.5953803317818,0.176527927911562,0.124509778701718,16,14,0,2,11,11,11,11,0,0,1,1,16,14,0,2,11,11,11,11,0,0,1,1,11,11,34.0086363755161,0.129805528893496,zh_hk,size,length,尺寸,長度,尺寸長度
長裙,487.514799995476,712.29805882505,-0.686047777464778,-0.00828958900702782,71.5987380659538,51.6593331742574,0.200488948104518,0.1383861479663,10,19,1,1,5,17,5,17,0,0,1,1,10,19,1,1,5,17,5,17,0,0,1,1,5,17,224.783258829574,0.67775818845775,zh_hk,skirt,dress,短裙,長裙,短裙長裙
長遠,612.39790909523,582.179437504084,-0.356070530108794,-0.25972851789302,48.4112608314854,45.0511325489124,0.16662099225772,0.208620455454389,15,20,0,0,11,16,12,17,0,0,0.916666666666667,0.941176470588235,15,20,0,0,12,17,12,17,0,0,1,1,11,16,-30.218471591146,0.096342012215774,zh_hk,short,long,短暫,長遠,短暫長遠
門口,523.512933333047,487.758916660047,-0.693289292981521,-0.737988699857891,62.6834346788457,45.6182382016809,0.144162576187001,0.163516126822902,16,16,2,0,15,12,15,12,0,0,1,1,16,16,2,0,15,12,15,12,0,0,1,1,15,12,-35.7540166730003,-0.04469940687637,zh_hk,window,door,窗戶,門口,窗戶門口
門鎖,646.425999998685,743.524599986741,0.114837981533612,-0.0702216255048627,52.6859458088011,216.136699691431,0.313074844417954,0.622486534688189,16,8,1,0,12,5,12,6,1,0,1,0.833333333333333,16,8,1,0,12,6,12,6,1,0,1,1,12,5,97.0985999880561,-0.185059607038475,zh_hk,key,lock,鑰匙,門鎖,鑰匙門鎖
閉幕,768.176411772628,733.749272811066,0.36418553699555,0.218489130727488,95.4404643876716,106.747473298062,0.406461044467197,0.408540817013978,21,14,1,0,17,11,18,11,0,0,0.944444444444444,1,21,14,1,0,18,11,18,11,0,0,1,1,17,11,-34.4271389615623,-0.145696406268062,zh_hk,opening,closure,開張,閉幕,開張閉幕
間中,834.137562500844,764.424333333943,0.48251688232281,0.45362710231373,104.665555559124,38.8832236804227,0.258966907936287,0.215923090247052,22,13,0,0,16,9,19,12,0,0,0.842105263157895,0.75,22,13,0,0,16,10,19,12,0,0,0.842105263157895,0.833333333333333,16,9,-69.7132291669006,-0.0288897800090809,zh_hk,occasionally,rarely,偶爾,間中,偶爾間中
閘門,608.821214284336,870.179428572372,-0.357247942741879,0.155815317758514,52.7441880893481,181.763257529155,0.210391684814036,0.362231356983436,16,10,1,0,14,7,14,8,0,0,1,0.875,16,10,1,0,14,7,14,8,0,0,1,0.875,14,7,261.358214288036,0.513063260500393,zh_hk,portal,gate,門口,閘門,門口閘門
關於,547.577941176836,764.376199989911,-0.454358049816265,0.00374892901656347,75.4565106241888,123.54323809242,0.262570276429567,0.279237949841511,22,14,0,5,17,10,17,10,0,1,1,1,22,14,0,5,17,10,17,10,0,1,1,1,17,10,216.798258813076,0.458106978832828,zh_hk,out,about,出去,關於,出去關於
關閉,574.300499999692,787.903833331977,-0.488514007130842,0.170230155692292,124.015157602195,151.846747255211,0.253485015526941,0.403996898479612,10,17,1,0,4,12,5,13,0,0,0.8,0.923076923076923,10,17,1,0,3,11,5,13,0,0,0.6,0.846153846153846,4,12,213.603333332285,0.658744162823134,zh_hk,locked,closed,上鎖,關閉,上鎖關閉
關閉.1,605.780000021595,475.294714282026,-0.478045229413208,-0.772459425612804,113.173903614086,26.9254279724901,0.247183224317308,0.0789953509298078,14,11,1,1,11,7,11,7,0,0,1,1,14,11,1,1,10,7,11,7,0,0,0.909090909090909,1,11,7,-130.485285739569,-0.294414196199596,zh_hk,open,close,打開,關閉,打開關閉
附加,624.329823529577,685.993700007285,-0.305535659263942,-0.26675618979465,55.1503553987061,92.4636884802618,0.252234908849062,0.229448769164828,23,11,0,2,17,10,17,10,0,0,1,1,23,11,0,2,17,10,17,10,0,0,1,1,17,10,61.663876477708,0.0387794694692917,zh_hk,extra,additional,額外,附加,額外附加
陪伴,586.886166666944,683.144562515745,-0.507564827656059,-0.233775073960862,40.1001736817049,81.0656004033273,0.099869071294655,0.215318547987167,28,19,0,1,24,16,24,16,0,0,1,1,28,19,0,1,23,6,24,16,0,0,0.958333333333333,0.375,24,16,96.2583958488008,0.273789753695197,zh_hk,escort,accompany,護送,陪伴,護送陪伴
陰莖,564.66299999253,796.276153844273,-0.479693144322432,0.236655809834424,23.1298077527187,79.7817187333998,0.081633465723214,0.19854311104669,18,17,0,2,15,13,15,14,0,1,1,0.928571428571429,18,17,0,2,14,14,15,14,0,1,0.933333333333333,1,15,13,231.613153851742,0.716348954156857,zh_hk,vagina,penis,陰道,陰莖,陰道陰莖
陳述,592.500714307974,783.919666667481,-0.406695130537376,0.0383757795071703,45.2019605837519,129.197812345931,0.194670862136976,0.384069520658878,9,14,0,0,7,12,7,12,0,0,1,1,9,13,0,1,7,12,7,12,0,0,1,1,7,12,191.418952359507,0.445070910044546,zh_hk,comment,statement,評論,陳述,評論陳述
隊長,484.731692314985,555.122571431982,-0.708976312592976,-0.604461516740793,36.9958331450757,61.2415622435221,0.141987400704555,0.176725016268652,15,9,0,0,13,7,13,7,0,0,1,1,15,9,0,0,13,7,13,7,0,0,1,1,13,7,70.3908791169964,0.104514795852182,zh_hk,commander,captain,指揮官,隊長,指揮官隊長
隧道,604.095133332572,616.201357138847,-0.453197378917647,-0.226216094357589,77.9967219354994,93.3548324093838,0.177013035571,0.299705818162561,22,15,0,1,15,14,15,14,0,0,1,1,22,15,0,1,14,14,15,14,0,0,0.933333333333333,1,15,14,12.1062238062742,0.226981284560058,zh_hk,bridge,tunnel,大橋,隧道,大橋隧道
隱藏,518.56194737292,549.95671428587,-0.723193596740081,-0.561793299437103,24.0591019890491,41.5883630950441,0.0969841830093845,0.112469432073677,24,16,2,1,19,14,19,14,0,0,1,1,24,16,2,1,18,14,19,14,0,0,0.947368421052632,1,19,14,31.3947669129506,0.161400297302979,zh_hk,cover,hide,遮蓋,隱藏,遮蓋隱藏
雀鳥,658.63225000554,692.653000020993,0.0981718982763071,0.101191947995557,48.8774661416,37.201435735308,0.437023151054109,0.251517458381707,16,11,1,1,12,8,13,8,0,0,0.923076923076923,1,16,11,1,1,13,7,13,8,0,0,1,0.875,12,8,34.0207500154537,0.00302004971924959,zh_hk,butterfly,bird,蝴蝶,雀鳥,蝴蝶雀鳥
集中,596.204499991151,590.445875005836,-0.576460059065981,-0.301401815569302,50.2727453653033,35.1511550912382,0.0953585522049483,0.16994743368039,12,21,1,1,10,16,10,16,0,0,1,1,11,21,2,1,8,16,9,16,1,0,0.888888888888889,1,10,16,-5.75862498531512,0.275058243496679,zh_hk,focus,concentrate,聚焦,集中,聚焦集中
集數,634.397444434269,909.377799999924,-0.302185736298311,1.0289884140465,71.6924505520389,101.079823725803,0.256808061639202,0.421703569362166,12,12,0,1,9,5,10,9,0,0,0.9,0.555555555555556,12,12,0,1,10,9,10,9,0,0,1,1,9,5,274.980355565654,1.33117415034481,zh_hk,series,episode,系列,集數,系列集數
雕像,596.138769228889,788.828307690437,-0.516561159537499,0.279288959484759,47.1534320515188,94.0408102389127,0.0836860157753226,0.326610956250998,15,16,0,1,13,13,13,13,0,0,1,1,15,16,0,1,12,13,13,13,0,0,0.923076923076923,1,13,13,192.689538461548,0.795850119022258,zh_hk,monument,statue,紀念碑,雕像,紀念碑雕像
雜誌,514.565230779954,521.357100008541,-0.654970574295323,-0.662053532183562,21.5662224750577,35.8821766708607,0.058249026650809,0.0970091830475691,17,13,2,0,13,10,14,11,0,0,0.928571428571429,0.909090909090909,17,13,2,0,14,11,14,11,0,0,1,1,13,10,6.79186922858707,-0.00708295788823932,zh_hk,playboy,magazine,花花公子,雜誌,花花公子雜誌
雞蛋,524.542416664195,519.993928580632,-0.613424270085886,-0.649316857068412,31.8804886051176,35.0326157994423,0.106618614746172,0.0858252694038392,13,16,3,0,12,14,12,14,1,0,1,1,13,16,3,0,10,14,12,14,1,0,0.833333333333333,1,12,14,-4.54848808356235,-0.0358925869825264,zh_hk,nest,egg,雀巢,雞蛋,雀巢雞蛋
離開,616.885285715044,539.956294122563,-0.377245673906749,-0.63824710254475,81.6938765942199,51.0360659377097,0.202895382640661,0.126229877166083,15,22,1,0,14,17,14,17,1,0,1,1,15,22,1,0,6,17,14,17,1,0,0.428571428571429,1,14,17,-76.9289915924818,-0.261001428638,zh_hk,arrival,departure,到埗,離開,到埗離開
難以,670.6257000017,759.293500001477,-0.346661264720557,0.180605879806146,70.0803770292115,85.2385466889837,0.155459835276996,0.171809090448137,14,7,0,0,10,4,11,4,0,0,0.909090909090909,1,14,7,0,0,10,4,11,4,0,0,0.909090909090909,1,10,4,88.6677999997767,0.527267144526703,zh_hk,inability,unable,無力,難以,無力難以
雪花,601.326315808979,670.186071424539,-0.316669232547894,-0.298178173734544,44.9365225507953,99.9669990425097,0.149827600841235,0.21291966974319,22,17,0,1,19,14,19,14,0,0,1,1,22,17,0,1,18,14,19,14,0,0,0.947368421052632,1,19,14,68.8597556155607,0.0184910588133502,zh_hk,rain,snow,雨點,雪花,雨點雪花
雪茄,554.062727267145,668.29012501263,-0.363197269394717,-0.182943083444459,28.5674887579885,39.8369282200063,0.155377947095016,0.224183661071562,14,10,0,0,11,8,11,8,0,0,1,1,14,10,0,0,11,8,11,8,0,0,1,1,11,8,114.227397745486,0.180254185950258,zh_hk,smoke,cigar,吸煙,雪茄,吸煙雪茄
