target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sr_cue,sr_target,sr_word_combo,unrelated_sr_cue
одговорити,752.25138461654,1086.81397726288,-0.344314742691315,0.438278194740117,39.9905872702751,59.6208802543901,0.0837299687566987,0.155072920980311,54,50,0,1,52,44,52,45,0,1,1,0.977777777777778,54,51,0,0,50,33,52,46,0,0,0.961538461538462,0.717391304347826,52,44,334.562592646336,0.782592937431433,sr,answer,reply,одговор,одговорити,одговородговорити,днк
одлазак,653.436408152093,738.708583321714,-0.653252724560986,-0.573326726554202,30.784748782256,31.4278615669339,0.0793743191799251,0.0648343725452524,52,52,3,1,49,49,49,49,1,0,1,1,52,52,3,1,49,47,49,49,1,0,1,0.959183673469388,49,48,85.2721751696207,0.0799259980067839,sr,arrival,departure,долазак,одлазак,долазакодлазак,куга
одлучност,700.92697917955,715.872142870233,-0.509275608739646,-0.375648569883833,31.0333989971542,28.116958822644,0.0611811106920047,0.0518815841006363,51,60,2,3,48,56,48,57,0,0,1,0.982456140350877,51,60,2,3,47,56,48,57,0,0,0.979166666666667,0.982456140350877,48,56,14.9451636906826,0.133627038855813,sr,courage,determination,храброст,одлучност,храбростодлучност,помоћи
одобрење,855.72606517972,908.886018831079,-0.132068113727149,-0.0478188116824411,51.3452739920519,49.8278341946396,0.11375003290032,0.0894020660813306,51,54,2,1,46,53,46,53,0,0,1,1,51,54,2,1,46,52,46,53,0,0,1,0.981132075471698,46,53,53.1599536513596,0.0842493020447076,sr,permission,approval,дозвола,одобрење,дозволаодобрење,сиромашан
одржавати,764.87655318323,792.380916666873,-0.292735423628925,-0.198536662049004,37.8393180044012,36.1200602714556,0.0841332202800067,0.102601718992887,52,52,2,1,47,48,49,48,1,0,0.959183673469388,1,51,52,3,1,48,42,49,48,1,0,0.979591836734694,0.875,47,48,27.5043634836426,0.0941987615799203,sr,preserve,maintain,сачувати,одржавати,сачуватиодржавати,сензационалан
одржавање,936.414215684663,937.138680826075,0.194726797288157,0.207822874663988,59.8293305378659,56.6438986624693,0.16973314051193,0.162645922261334,53,53,3,1,51,47,52,50,0,0,0.980769230769231,0.94,53,53,3,1,51,38,52,50,0,0,0.980769230769231,0.76,51,47,0.724465141411656,0.0130960773758307,sr,service,maintenance,услуга,одржавање,услугаодржавање,сокак
одстранити,942.834717392343,1171.57572092496,0.123429328531214,0.687691604754792,41.2048465223658,63.2281550875274,0.0961664853704761,0.132558264237908,51,51,2,0,46,43,48,46,1,0,0.958333333333333,0.934782608695652,51,51,2,0,48,46,48,46,1,0,1,1,46,43,228.741003532613,0.564262276223578,sr,eliminate,remove,уклонити,одстранити,уклонитиодстранити,пчела
одсуство,785.737688870907,759.717510633547,-0.227352279546328,-0.270956946054818,59.6878380869489,45.3443661957183,0.230180731602111,0.0966535461135744,50,50,2,2,45,47,45,49,1,1,1,0.959183673469388,49,51,3,1,43,47,44,49,2,1,0.977272727272727,0.959183673469388,45,47,-26.0201782373604,-0.0436046665084901,sr,presence,absence,присуство,одсуство,присуствоодсуство,продужити
одупирати се,1000.94208512072,1102.83948979097,0.418022819970097,0.517557374179227,56.1727845807991,60.5434713827056,0.144360601052101,0.108231661955653,53,54,0,1,47,50,48,51,0,0,0.979166666666667,0.980392156862745,51,53,2,2,44,49,46,50,2,1,0.956521739130435,0.98,47,49,101.89740467025,0.0995345542091303,sr,resistance,resist,отпор,одупирати се,отпородупирати се,половина
ожењен,643.332530620327,636.11158332758,-0.634460065711867,-0.615057117199494,26.4023305191831,24.3010059675816,0.0645841394427801,0.0694553891131588,51,52,2,0,49,48,49,50,1,0,1,0.96,51,52,2,0,45,49,49,50,1,0,0.918367346938776,0.98,49,48,-7.22094729274636,0.0194029485123736,sr,single,married,неожењен,ожењен,неожењеножењен,кошуља
ожиљак,724.711755554492,706.531847812364,-0.310994686048465,-0.495990567316627,51.8988749167091,43.2347271186216,0.183533380331015,0.0996838788795844,51,51,1,1,45,46,46,46,1,0,0.978260869565217,1,51,51,1,1,46,46,46,46,1,0,1,1,45,46,-18.1799077421283,-0.184995881268162,sr,tattoo,scar,тетоважа,ожиљак,тетоважаожиљак,нада
океан,601.291240002308,664.088456536811,-0.811846091339592,-0.486626895887215,31.2479213046833,24.6499763342312,0.0813054959970534,0.0699603219373526,51,50,1,2,50,46,50,46,0,0,1,1,51,50,1,2,49,44,50,45,0,1,0.98,0.977777777777778,50,46,62.7972165345026,0.325219195452376,sr,sea,ocean,море,океан,мореокеан,забринутост
оклоп,719.459511109207,758.785046540677,-0.468774867553916,-0.414593806590761,34.2964581547997,35.5288428678112,0.0712603592043249,0.0859665074644795,50,50,1,0,45,43,46,47,0,0,0.978260869565217,0.914893617021277,50,50,1,0,43,47,46,47,0,0,0.934782608695652,1,45,43,39.3255354314708,0.0541810609631557,sr,shield,armor,штит,оклоп,штитоклоп,кабина
около,703.5176603691,712.463387781625,-0.523335320632813,-0.411968061829582,29.8227820922509,34.5604645003328,0.0646892696969981,0.0979591688204346,56,56,1,1,53,49,53,51,0,0,1,0.96078431372549,56,55,1,2,49,49,53,51,0,0,0.924528301886792,0.96078431372549,53,49,8.94572741252466,0.111367258803231,sr,out,about,изван,около,изваноколо,слетање
округ,721.171019996089,740.079413056348,-0.484034334043792,-0.376622607541918,45.8709192219035,46.739959763877,0.115476868173068,0.121051938218585,55,50,1,1,51,46,52,47,0,1,0.980769230769231,0.978723404255319,55,50,1,1,43,47,52,47,0,1,0.826923076923077,1,50,46,18.9083930602588,0.107411726501875,sr,county,district,жупанија,округ,жупанијаокруг,тренер
окрутан,777.695395831087,768.229809523613,-0.339596612680669,-0.308977535563233,48.05598202715,50.4078109090305,0.104734702280667,0.132138397134536,50,50,2,5,48,42,48,48,1,0,1,0.875,50,50,2,5,47,42,48,48,1,0,0.979166666666667,0.875,48,42,-9.46558630747427,0.0306190771174361,sr,brutal,cruel,бруталан,окрутан,бруталанокрутан,оркестар
окрутност,723.553632639368,819.719693883074,-0.330626989531991,-0.246910749648087,26.4378274767988,47.5475965172607,0.0670096244176751,0.0852079765820456,53,50,4,1,49,49,49,49,1,0,1,1,53,50,4,1,47,49,49,49,1,0,0.959183673469388,1,49,49,96.1660612437059,0.0837162398839038,sr,evil,cruelty,зло,окрутност,злоокрутност,експеримент
октобар,620.504458323914,640.330919987703,-0.74282323335858,-0.641138700071105,33.9928457076647,31.5861226210334,0.121069130009705,0.0717457812638824,51,53,0,1,48,50,49,50,0,0,0.979591836734694,1,51,53,0,1,49,49,49,50,0,0,1,0.98,48,50,19.8264616637889,0.101684533287475,sr,september,october,септембар,октобар,септембароктобар,контролисати
олуја,626.313000043328,647.463306098757,-0.78398378666505,-0.742849627073156,23.591400128319,35.4186189545387,0.0571910937107231,0.0715303919516433,52,52,2,0,49,49,49,49,1,0,1,1,51,52,3,0,48,49,48,49,2,0,1,1,49,49,21.1503060554292,0.0411341595918946,sr,wind,storm,ветар,олуја,ветаролуја,речник
ометати,688.715702143264,749.793938771085,-0.536730944697125,-0.190080480125305,33.8671502480289,37.9768011577299,0.0854172979825701,0.110036410879808,51,51,1,2,47,50,47,50,0,0,1,1,51,51,1,2,46,47,47,50,0,0,0.978723404255319,0.94,47,49,61.07823662782,0.34665046457182,sr,interrupt,disturb,прекидати,ометати,прекидатиометати,отпор
опасан,645.732708308373,677.975063815776,-0.822006236498649,-0.597759453247821,39.6340564171565,35.4270352659072,0.0731691347108511,0.0702836162475537,51,50,4,0,48,47,48,47,1,0,1,1,51,50,4,0,45,46,48,47,1,0,0.9375,0.978723404255319,48,47,32.2423555074029,0.224246783250828,sr,risky,dangerous,ризичан,опасан,ризичанопасан,жртва
опасност,653.435847817643,685.20635413977,-0.598297472099936,-0.550572345125387,24.9694617887814,34.3432536201962,0.0455194293981899,0.0886641220722956,50,54,1,3,46,48,47,48,0,0,0.978723404255319,1,51,52,0,5,46,43,47,46,0,2,0.978723404255319,0.934782608695652,46,48,31.7705063221262,0.047725126974549,sr,risk,danger,ризик,опасност,ризикопасност,хормон
опис,641.033083340595,667.262583325333,-0.685587581819969,-0.589090577843255,33.5068417127029,43.2686972720494,0.0827291430044265,0.11847516818769,51,50,2,0,48,48,48,48,0,0,1,1,50,50,3,0,47,44,48,48,0,0,0.979166666666667,0.916666666666667,48,48,26.2294999847379,0.0964970039767145,sr,profile,description,профил,опис,профилопис,бео
опрати,735.811499985149,748.531488879696,-0.473648191211638,-0.223880802339662,33.1254472032193,58.5373801757268,0.0667696929799588,0.15916110241833,52,51,0,2,48,45,48,46,0,2,1,0.978260869565217,51,52,1,1,48,42,48,47,0,1,1,0.893617021276596,48,45,12.7199888945463,0.249767388871976,sr,clean,wash,чист,опрати,чистопрати,инвазија
опремити,785.317959189534,988.350239180063,-0.384930326331878,0.165923606869457,40.799980113965,75.3436471666166,0.0731234382486607,0.147427552310465,50,52,0,1,49,47,49,47,0,0,1,1,50,51,0,2,49,46,49,46,0,1,1,1,49,46,203.032279990529,0.550853933201335,sr,equipment,equip,опрема,опремити,опремаопремити,напољу
оптужба,672.733822196202,826.548565218824,-0.488900131081068,-0.200029458199847,31.2344507879583,57.6949119688862,0.0927807331929016,0.131928545052187,51,51,1,0,45,47,46,47,0,0,0.978260869565217,1,51,51,1,0,45,44,46,47,0,0,0.978260869565217,0.936170212765957,45,46,153.814743022622,0.288870672881221,sr,complaint,accusation,жалба,оптужба,жалбаоптужба,век
опција,708.481065206172,726.778020837526,-0.578497338618,-0.416650380319735,42.2932516099615,30.3816232024631,0.0881318289208396,0.0749886864493707,50,52,0,1,46,48,46,50,0,1,1,0.96,50,51,0,2,46,47,46,49,0,2,1,0.959183673469388,46,48,18.2969556313537,0.161846958298265,sr,choice,option,избор,опција,изборопција,штит
опљачкати,845.129734688127,800.1243913194,-0.167650767628678,-0.161334356449925,44.8869860173083,40.1195360758766,0.0904638094309702,0.0696017523765571,51,55,0,2,49,46,49,51,0,0,1,0.901960784313726,50,55,1,2,48,50,48,51,1,0,1,0.980392156862745,49,46,-45.0053433687277,0.00631641117875348,sr,steal,rob,украсти,опљачкати,украстиопљачкати,ракета
орбита,890.845039210705,931.429048789998,-0.0110439009931865,0.15550399516432,54.4434573132206,55.2127498910885,0.107496493457653,0.123215093069092,55,50,0,0,51,41,53,46,0,0,0.962264150943396,0.891304347826087,55,50,0,0,52,42,53,46,0,0,0.981132075471698,0.91304347826087,51,41,40.5840095792927,0.166547896157506,sr,planet,orbit,планета,орбита,планетаорбита,џип
организовати,922.488122452946,991.36211112064,0.191533743992128,0.356308610955252,68.4875652030224,60.6102275135029,0.182258716655415,0.145324240272978,50,52,1,2,49,45,49,46,0,0,1,0.978260869565217,50,53,1,1,46,44,49,46,0,0,0.938775510204082,0.956521739130435,49,45,68.8739886676939,0.164774866963123,sr,arrange,organize,уредити,организовати,уредитиорганизовати,аукција
ормар,697.419857129033,729.862142854503,-0.477999096038501,-0.46648001971824,38.1258298905828,32.6813331670997,0.110446840220054,0.0868721052226357,51,52,0,1,49,49,50,49,0,0,0.98,1,51,52,0,1,39,39,50,49,0,0,0.78,0.795918367346939,49,49,32.4422857254698,0.0115190763202611,sr,cabinet,closet,витрина,ормар,витринаормар,анархија
оружарница,1237.0483333274,1300.42354053816,1.03319670347041,1.26496367638727,69.7593556569077,78.2049872889312,0.19627823872506,0.254029678608335,53,52,3,3,42,37,52,50,2,1,0.807692307692308,0.74,55,53,1,2,49,50,54,50,0,1,0.907407407407407,1,42,37,63.3752072107557,0.231766972916864,sr,arsenal,armory,арсенал,оружарница,арсеналоружарница,божић
оружје,623.414104183637,636.2399591815,-0.784527680531001,-0.711293767813149,24.3476939502256,31.3819305734361,0.0657832715887901,0.0623641342235447,51,51,0,0,48,49,48,49,0,0,1,1,51,50,0,1,46,43,48,48,0,1,0.958333333333333,0.895833333333333,48,49,12.8258549978634,0.073233912717852,sr,pistol,weapon,пиштољ,оружје,пиштољоружје,турнеја
освежити,759.627795878561,802.345319151676,-0.377182018347239,-0.338020149414122,43.4066379209153,40.6716745886424,0.109157402646262,0.0697067087273289,51,51,2,1,49,47,49,47,0,0,1,1,51,51,2,1,45,44,49,47,0,0,0.918367346938776,0.936170212765957,49,47,42.717523273115,0.0391618689331171,sr,fresh,refresh,свеж,освежити,свежосвежити,оставка
осетљив,662.434306115379,768.1015917833,-0.674409241340454,-0.367748190013075,24.9664713079144,52.1269163434124,0.0432893584257587,0.118216293000935,53,55,1,0,49,49,50,49,0,0,0.98,1,54,55,0,0,50,46,50,49,0,0,1,0.938775510204082,49,49,105.667285667921,0.306661051327379,sr,delicate,sensitive,нежан,осетљив,нежаносетљив,сличан
осећање,704.167641520331,722.311229166146,-0.536684169026675,-0.5073979948102,35.5727312775645,46.3474689514728,0.0938140289298767,0.101760684370092,55,52,1,1,53,48,53,48,0,0,1,1,54,52,2,1,50,45,52,48,1,0,0.961538461538462,0.9375,53,48,18.1435876458152,0.0292861742164754,sr,impression,feeling,утисак,осећање,утисакосећање,гадан
осумњичени,942.450255329006,869.407565196463,0.179427669914111,-0.0524418097818527,46.0969101362136,46.3365926343251,0.109923772088307,0.098832024275597,52,53,1,2,47,46,49,47,1,1,0.959183673469388,0.978723404255319,53,54,0,1,48,46,50,48,0,0,0.96,0.958333333333333,47,46,-73.0426901325424,-0.231869479695964,sr,doubt,suspect,сумња,осумњичени,сумњаосумњичени,роб
отац,491.684108707459,608.898395822465,-1.10996561408946,-0.840063116524041,12.0982414823471,24.3964884725806,0.0508967560893163,0.0483949439276902,51,51,0,1,46,48,46,49,0,0,1,0.979591836734694,51,50,0,2,44,46,46,48,0,1,0.956521739130435,0.958333333333333,46,48,117.214287115006,0.269902497565417,sr,mother,father,мајка,отац,мајкаотац,резервоар
отети,643.745276613702,715.178400003321,-0.482575648456601,-0.416524612850941,21.1686376147524,33.9679423673524,0.0710008626222013,0.105520726833535,51,52,1,0,47,50,47,50,0,0,1,1,50,52,2,0,38,50,46,50,1,0,0.826086956521739,1,47,50,71.4331233896195,0.0660510356056606,sr,kidnap,abduct,киднаповати,отети,киднаповатиотети,слушати
отисак прста,996.96152084437,924.863979595171,0.287418673030699,0.112036506742327,52.9986995505196,35.9597964622628,0.128936972076619,0.0886712705357529,55,51,4,0,48,49,48,50,0,0,1,0.98,55,51,4,0,39,50,48,50,0,0,0.8125,1,48,49,-72.0975412491991,-0.175382166288372,sr,dna,fingerprint,днк,отисак прста,днкотисак прста,укусан
откупнина,1107.20288637327,1057.84669766081,0.578823144189473,0.587067580579925,69.8490881441466,61.4566747982886,0.157496170622602,0.167481521147404,50,50,2,0,44,43,47,45,1,0,0.936170212765957,0.955555555555556,51,50,1,0,45,35,47,45,1,0,0.957446808510638,0.777777777777778,44,43,-49.3561887124681,0.00824443639045214,sr,kidnapper,ransom,отмичар,откупнина,отмичароткупнина,фајл
отпуштање,1030.83038636962,1125.04106667488,0.473493838999139,0.538571043535278,63.2016041540754,90.3745406490143,0.191750412331274,0.201360684398764,50,53,2,4,44,45,45,48,0,3,0.977777777777778,0.9375,50,55,2,2,44,49,45,50,0,1,0.977777777777778,0.98,44,45,94.2106803052625,0.0650772045361384,sr,resignation,dismissal,оставка,отпуштање,оставкаотпуштање,земљотрес
очекивати,694.151449006666,688.714297864168,-0.557488263579851,-0.515432534915419,27.3073866278869,28.5466972077662,0.0554670820588497,0.0715396748230668,51,51,0,1,49,47,50,49,0,0,0.98,0.959183673469388,51,51,0,1,50,49,50,49,0,0,1,1,49,47,-5.43715114249824,0.0420557286644313,sr,wait,expect,чекати,очекивати,чекатиочекивати,полупречник
очигледно,720.484212761824,797.074104159785,-0.443117870522725,-0.321254719810432,43.3477282311332,43.9399525012471,0.10923396751685,0.0965475580706777,51,52,0,3,47,48,48,48,0,0,0.979166666666667,1,51,52,0,3,48,47,48,48,0,0,1,0.979166666666667,47,48,76.5898913979617,0.121863150712294,sr,clearly,obviously,јасно,очигледно,јасноочигледно,злочинац
