target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ko_cue,ko_target,ko_word_combo,unrelated_ko_cue
열개의,882.16893407121,735.462750003753,0.790549682021523,0.319342108822405,38.7552101014623,44.0800105466565,0.144143587891664,0.165728726743238,115,64,2,2,91,52,94,57,0,0,0.968085106382979,0.912280701754386,110,64,7,2,79,56,90,57,4,0,0.877777777777778,0.982456140350877,91,52,-146.706184067457,-0.471207573199118,ko,century,decade,세기,열개의,세기열개의,병든
열정,499.975338981969,508.903830178732,-0.709886250575961,-0.603487894862456,21.8657319753788,12.7869643360629,0.0965935221817627,0.0452405642482977,66,72,0,1,59,54,59,57,0,1,1,0.947368421052632,66,72,0,1,58,53,59,57,0,1,0.983050847457627,0.929824561403509,59,53,8.92849119676288,0.106398355713505,ko,enthusiasm,passion,열광,열정,열광열정,차량
영감,615.946589299439,602.447435864064,-0.190837626116134,-0.285117609654774,48.2688118895003,21.6431160256549,0.186324633172986,0.0774817794943348,70,104,4,2,56,78,58,78,1,1,0.96551724137931,1,69,105,5,1,43,73,57,79,2,0,0.754385964912281,0.924050632911392,56,78,-13.4991534353741,-0.0942799835386397,ko,inspire,inspiration,고무하다,영감,고무하다영감,앞
영광,522.372962262038,556.92419147353,-0.565561909435362,-0.523899780552917,20.3543831554099,28.0109808534646,0.0696647729305001,0.0809545997384347,61,60,3,1,53,47,53,47,0,0,1,1,61,60,3,1,51,45,53,47,0,0,0.962264150943396,0.957446808510638,53,47,34.5512292114917,0.0416621288824458,ko,glorious,glory,거룩한,영광,거룩한영광,개념
영원히,550.109552953321,537.078480788806,-0.568739849958267,-0.603827050066489,17.8321187753059,18.0992421087741,0.0635171458918331,0.0727934934208769,97,62,4,2,85,52,85,52,0,1,1,1,97,62,4,2,85,51,85,52,0,1,1,0.980769230769231,85,52,-13.031072164515,-0.0350872001082212,ko,eternal,forever,영원한,영원히,영원한영원히,달팽이
영원히,550.109552953321,537.078480788806,-0.568739849958267,-0.603827050066489,17.8321187753059,18.0992421087741,0.0635171458918331,0.0727934934208769,97,62,4,2,85,52,85,52,0,1,1,1,97,62,4,2,85,51,85,52,0,1,1,0.980769230769231,85,52,-13.031072164515,-0.0350872001082212,ko,eternal,forever,영원한,영원히,영원한영원히,슈퍼맨
영원히.1,,559.496846159362,,-0.531728395345795,,17.9213602315588,,0.0656919582262458,,60,,3,,52,,53,,1,,0.981132075471698,,61,,2,,52,,53,,1,,0.981132075471698,,52,,,ko,,,,,,
영화,516.595982142275,598.128018192601,-0.670373409303896,-0.334408636188744,29.5900640394939,21.2223962256854,0.114088291287949,0.07705633030707,62,63,2,0,56,55,56,56,1,0,1,0.982142857142857,61,63,3,0,48,43,55,56,2,0,0.872727272727273,0.767857142857143,56,55,81.5320360503264,0.335964773115152,ko,porn,movie,포르노,영화,포르노영화,충실도
예민한,577.327237284666,594.02068964714,-0.427254233508626,-0.277597565456001,22.6929841138863,13.6613298814653,0.0855321601480711,0.0635118999781107,69,67,4,2,59,58,61,58,0,1,0.967213114754098,1,69,67,4,2,57,58,61,58,0,1,0.934426229508197,1,59,58,16.693452362474,0.149656668052625,ko,delicate,sensitive,연약한,예민한,연약한예민한,앨범
예배당,630.496999982622,725.164907420047,-0.135519743836756,0.24574821329463,24.6733577557221,33.0784684806516,0.086250852029646,0.132011260735394,76,62,8,3,59,54,62,56,1,0,0.951612903225806,0.964285714285714,77,62,7,3,62,54,62,56,1,0,1,0.964285714285714,59,54,94.6679074374254,0.381267957131387,ko,church,chapel,교회,예배당,교회예배당,괴물
예상하다,562.158523068366,671.854351829158,-0.521672711495481,-0.0765440419852843,22.6453421294831,51.2307502222743,0.0932314794952845,0.167494764837792,77,63,6,1,65,54,65,54,1,0,1,1,77,63,6,1,63,53,65,54,1,0,0.969230769230769,0.981481481481482,65,54,109.695828760792,0.445128669510196,ko,wait,expect,기다리다,예상하다,기다리다예상하다,반경
오다,664.57849999002,747.189942286102,0.0447841192421969,0.274008062391119,29.5290623830437,34.1433151297151,0.130073942469564,0.121996912771583,80,70,1,5,54,52,70,59,0,1,0.771428571428571,0.88135593220339,80,70,1,5,70,59,70,59,0,1,1,1,54,52,82.6114422960821,0.229223943148922,ko,arrive,come,도착하다,오다,도착하다오다,우주 비행사
오리,531.401409840703,610.695163630531,-0.632510121166794,-0.280201593507669,26.6964677598635,44.0359399749513,0.0909590005589692,0.135611080185507,69,67,0,4,61,56,61,60,0,0,1,0.933333333333333,69,67,0,4,61,42,61,60,0,0,1,0.7,61,55,79.2937537898287,0.352308527659126,ko,goose,duck,거위,오리,거위오리,백만
오줌,559.77787500291,564.128557714696,-0.529001271721673,-0.388023970672947,14.4027377310855,17.8713612546496,0.0475541629900892,0.0729290917246651,67,63,1,3,56,52,56,52,0,1,1,1,67,63,1,3,49,51,56,52,0,1,0.875,0.980769230769231,56,52,4.35068271178613,0.140977301048726,ko,blood,urine,피,오줌,피오줌,위험천만한
온도,562.850084744675,537.245000004253,-0.445586093724916,-0.522185230601989,22.7519702179493,16.5956862009214,0.101293984605873,0.067919173759336,65,69,0,2,59,58,59,60,0,0,1,0.966666666666667,65,69,0,2,55,58,59,60,0,0,0.932203389830508,0.966666666666667,59,58,-25.6050847404219,-0.0765991368770728,ko,heat,temperature,열,온도,열온도,충실한
온전한,588.146950818233,660.127627124214,-0.358558172283611,-0.0990061553195647,18.216132325145,28.5196072608616,0.0856617525810264,0.117533510507047,69,67,2,1,61,59,61,59,1,1,1,1,68,68,3,0,60,58,60,60,2,0,1,0.966666666666667,61,59,71.9806763059809,0.259552016964046,ko,total,complete,총,온전한,총온전한,케이블
온화한,574.947929814203,598.422781811721,-0.366695017788417,-0.239527572024765,16.8933284753109,23.8830821698593,0.0657310954007954,0.0809857332881277,70,64,2,2,57,55,60,55,0,0,0.95,1,70,64,2,2,58,51,60,55,0,0,0.966666666666667,0.927272727272727,57,55,23.474851997518,0.127167445763652,ko,soft,gentle,부드러운,온화한,부드러운온화한,레몬 에이드
옮기다,639.054228020308,619.844672719042,-0.255661118941328,-0.228519636884663,44.2773504789153,32.4049486332304,0.130071159562447,0.127803142209544,69,64,2,2,57,55,58,56,0,0,0.982758620689655,0.982142857142857,69,63,2,3,57,53,58,55,0,1,0.982758620689655,0.963636363636364,57,55,-19.209555301266,0.0271414820566649,ko,move,transfer,이동하다,옮기다,이동하다옮기다,영원한
옳은,537.36792727399,769.314163641042,-0.534273977481242,0.386866507811438,14.3903549673364,56.419090741567,0.0577790265023198,0.232700415115007,65,71,4,1,55,55,55,61,0,0,1,0.901639344262295,66,70,3,2,52,32,55,61,0,0,0.945454545454545,0.524590163934426,55,55,231.946236367052,0.92114048529268,ko,wrong,correct,틀린,옳은,틀린옳은,화약
옳은,537.36792727399,769.314163641042,-0.534273977481242,0.386866507811438,14.3903549673364,56.419090741567,0.0577790265023198,0.232700415115007,65,71,4,1,55,55,55,61,0,0,1,0.901639344262295,66,70,3,2,52,32,55,61,0,0,0.945454545454545,0.524590163934426,55,55,231.946236367052,0.92114048529268,ko,wrong,correct,틀린,옳은,틀린옳은,헬멧
옳은,537.36792727399,769.314163641042,-0.534273977481242,0.386866507811438,14.3903549673364,56.419090741567,0.0577790265023198,0.232700415115007,65,71,4,1,55,55,55,61,0,0,1,0.901639344262295,66,70,3,2,52,32,55,61,0,0,0.945454545454545,0.524590163934426,55,55,231.946236367052,0.92114048529268,ko,wrong,correct,틀린,옳은,틀린옳은,킬로
옳은.1,,599.664679255504,,-0.325062322502433,,23.0416646065931,,0.0855463394683207,,62,,3,,53,,53,,1,,1,,62,,3,,53,,53,,1,,1,,53,,,ko,,,,,,
옳은.2,,621.242754722127,,-0.238026704291553,,32.8661846171179,,0.111613559984804,,64,,2,,53,,53,,0,,1,,62,,4,,48,,53,,0,,0.905660377358491,,53,,,ko,,,,,,
옵션,623.006711547553,533.793072730123,-0.203566234519128,-0.546302333747769,34.203773441334,16.4895713316259,0.138284968382032,0.086598999137772,60,63,1,7,53,55,53,56,0,3,1,0.982142857142857,60,62,1,8,53,55,53,56,0,3,1,0.982142857142857,52,55,-89.2136388174299,-0.34273609922864,ko,choice,option,선택,옵션,선택옵션,아프리카
완벽한,514.006555554727,596.94151850114,-0.658951322150004,-0.354183569685915,17.4150085774197,47.2240172478691,0.0550642396929178,0.147721226653017,58,67,4,3,54,55,54,57,2,2,1,0.964912280701754,59,66,3,4,55,51,55,56,1,3,1,0.910714285714286,54,54,82.934962946413,0.304767752464089,ko,ideal,perfect,이상적인,완벽한,이상적인완벽한,훔치다
완전히,570.910580657984,565.189314813157,-0.45154170956519,-0.479586428702668,32.112378272775,22.0333404712733,0.175753017372931,0.0748172351436305,76,61,4,4,62,54,64,55,0,0,0.96875,0.981818181818182,74,60,6,5,62,51,63,54,1,1,0.984126984126984,0.944444444444444,62,54,-5.72126584482771,-0.0280447191374783,ko,absolutely,completely,물론,완전히,물론완전히,노벨
완전히,570.910580657984,565.189314813157,-0.45154170956519,-0.479586428702668,32.112378272775,22.0333404712733,0.175753017372931,0.0748172351436305,76,61,4,4,62,54,64,55,0,0,0.96875,0.981818181818182,74,60,6,5,62,51,63,54,1,1,0.984126984126984,0.944444444444444,62,54,-5.72126584482771,-0.0280447191374783,ko,absolutely,completely,물론,완전히,물론완전히,깃발
완전히,570.910580657984,565.189314813157,-0.45154170956519,-0.479586428702668,32.112378272775,22.0333404712733,0.175753017372931,0.0748172351436305,76,61,4,4,62,54,64,55,0,0,0.96875,0.981818181818182,74,60,6,5,62,51,63,54,1,1,0.984126984126984,0.944444444444444,62,54,-5.72126584482771,-0.0280447191374783,ko,absolutely,completely,물론,완전히,물론완전히,타투
완전히,570.910580657984,565.189314813157,-0.45154170956519,-0.479586428702668,32.112378272775,22.0333404712733,0.175753017372931,0.0748172351436305,76,61,4,4,62,54,64,55,0,0,0.96875,0.981818181818182,74,60,6,5,62,51,63,54,1,1,0.984126984126984,0.944444444444444,62,54,-5.72126584482771,-0.0280447191374783,ko,absolutely,completely,물론,완전히,물론완전히,인상
완전히,570.910580657984,565.189314813157,-0.45154170956519,-0.479586428702668,32.112378272775,22.0333404712733,0.175753017372931,0.0748172351436305,76,61,4,4,62,54,64,55,0,0,0.96875,0.981818181818182,74,60,6,5,62,51,63,54,1,1,0.984126984126984,0.944444444444444,62,54,-5.72126584482771,-0.0280447191374783,ko,absolutely,completely,물론,완전히,물론완전히,로데오
완전히,570.910580657984,565.189314813157,-0.45154170956519,-0.479586428702668,32.112378272775,22.0333404712733,0.175753017372931,0.0748172351436305,76,61,4,4,62,54,64,55,0,0,0.96875,0.981818181818182,74,60,6,5,62,51,63,54,1,1,0.984126984126984,0.944444444444444,62,54,-5.72126584482771,-0.0280447191374783,ko,absolutely,completely,물론,완전히,물론완전히,성격
완전히.1,,618.3735356912,,-0.16783439063414,,27.0909625216951,,0.151731457659412,,69,,3,,56,,57,,0,,0.982456140350877,,68,,4,,55,,56,,1,,0.982142857142857,,56,,,ko,,,,,,
완전히.2,,561.524830186682,,-0.541479443268097,,41.7985287704517,,0.163513832248155,,58,,2,,53,,53,,0,,1,,58,,2,,39,,53,,0,,0.735849056603774,,53,,,ko,,,,,,
완전히.3,,532.594999990928,,-0.523571729893135,,23.3750444399711,,0.0879664752338963,,60,,4,,55,,55,,1,,1,,59,,5,,55,,55,,1,,1,,55,,,ko,,,,,,
완전히.4,,558.38203702525,,-0.397200235325516,,19.9440105519921,,0.113115792127742,,71,,9,,54,,54,,3,,1,,73,,7,,56,,56,,1,,1,,54,,,ko,,,,,,
완전히.5,,642.928901970043,,-0.154860172225175,,30.7996023011941,,0.113691336164542,,60,,0,,51,,51,,0,,1,,60,,0,,41,,51,,0,,0.803921568627451,,51,,,ko,,,,,,
왓슨,707.982886773685,979.326588224909,0.18460245691911,0.846988158252505,32.276251959519,52.4012359618404,0.130793747891268,0.155749853435439,73,163,1,11,53,51,65,135,0,2,0.815384615384615,0.377777777777778,73,166,1,8,44,134,65,136,0,1,0.676923076923077,0.985294117647059,53,51,271.343701451224,0.662385701333395,ko,sherlock,watson,셜록,왓슨,셜록왓슨,머리카락
왕,485.139672421803,600.255490556812,-0.787252032702956,-0.269396363964394,17.0480053242208,16.698032225672,0.0480458869126933,0.0692668859452057,70,59,2,0,58,53,58,55,0,0,1,0.963636363636364,70,57,2,2,58,4,58,55,0,0,1,0.0727272727272727,58,53,115.115818135008,0.517855668738561,ko,queen,king,여왕,왕,여왕왕,타바고
왕국,507.468440683013,532.677842854157,-0.680865618203512,-0.568583293184761,32.1563963251857,14.5650876153777,0.152259000361866,0.0540457351343962,66,80,2,1,60,70,60,70,1,0,1,1,67,80,1,1,59,70,60,70,1,0,0.983333333333333,1,59,70,25.209402171144,0.112282325018751,ko,royal,kingdom,왕실의,왕국,왕실의왕국,상황
왕자,535.370462958194,507.371288452323,-0.59375090904341,-0.730696732053218,33.2758195928829,30.2953342709994,0.126850785141503,0.0867127416394562,64,60,3,2,55,52,55,53,0,0,1,0.981132075471698,63,60,4,2,54,53,54,53,1,0,1,1,54,52,-27.9991745058709,-0.136945823009807,ko,princess,prince,공주,왕자,공주왕자,호르몬
왕좌,578.37815000553,626.581509086913,-0.44200864086824,-0.175500408452967,21.358992733862,24.0454457394817,0.0686278466894109,0.0856848628529133,74,61,0,1,60,55,60,55,0,0,1,1,72,61,2,1,59,54,59,55,1,0,1,0.981818181818182,60,55,48.2033590813832,0.266508232415273,ko,crown,throne,왕관,왕좌,왕관왕좌,술
외계인,701.012271162602,544.500730770572,0.154043076803042,-0.560044331368304,30.9640267967173,17.8289271638992,0.113825351892755,0.0667399918347518,80,60,6,4,59,52,63,52,2,1,0.936507936507937,1,77,61,9,3,37,52,63,53,2,0,0.587301587301587,0.981132075471698,59,52,-156.511540392031,-0.714087408171346,ko,ufo,alien,미확인 배행물체,외계인,미확인 배행물체외계인,사과
외로운,577.834035098442,554.210224143421,-0.44775861220625,-0.516282779860385,24.1089344079448,16.941498842081,0.0813716423753124,0.0676910816839362,74,65,3,1,57,58,59,58,0,1,0.966101694915254,1,73,65,4,1,51,57,58,58,1,1,0.879310344827586,0.982758620689655,57,58,-23.6238109550218,-0.0685241676541349,ko,alone,lonely,홀로,외로운,홀로외로운,청문회
외로운,577.834035098442,554.210224143421,-0.44775861220625,-0.516282779860385,24.1089344079448,16.941498842081,0.0813716423753124,0.0676910816839362,74,65,3,1,57,58,59,58,0,1,0.966101694915254,1,73,65,4,1,51,57,58,58,1,1,0.879310344827586,0.982758620689655,57,58,-23.6238109550218,-0.0685241676541349,ko,alone,lonely,홀로,외로운,홀로외로운,음모
외로운.1,,570.620615349352,,-0.318820314705412,,30.5251906000394,,0.12422018843247,,69,,4,,52,,52,,0,,1,,68,,5,,50,,52,,0,,0.961538461538462,,52,,,ko,,,,,,
외부의,531.335894753256,679.60236539034,-0.579601008459339,0.0580880012515585,16.3821960181651,23.2793068727311,0.0566919963520774,0.094883130874401,66,64,3,2,57,52,58,54,0,1,0.982758620689655,0.962962962962963,66,64,3,2,53,8,58,54,0,1,0.913793103448276,0.148148148148148,57,52,148.266470637084,0.637689009710897,ko,internal,external,내부의,외부의,내부의외부의,기항
왼쪽,648.876614037056,543.072740751074,-0.0913312571758014,-0.600426270123037,27.9263935040069,26.29267140838,0.109464129735006,0.0868210748702906,71,62,0,1,57,54,61,54,0,0,0.934426229508197,1,71,61,0,2,61,53,61,54,0,0,1,0.981481481481482,57,54,-105.803873285982,-0.509095012947236,ko,right,left,오른쪽,왼쪽,오른쪽왼쪽,고귀한
요구,544.970475428955,556.612358502126,-0.536990250496864,-0.497297423517349,18.49908435081,21.0340770555322,0.0675576167162315,0.0832089493705693,68,63,0,2,61,53,61,53,0,0,1,1,68,63,0,2,54,52,61,53,0,0,0.885245901639344,0.981132075471698,61,53,11.6418830731712,0.0396928269795148,ko,demand,request,수요,요구,수요요구,거미
요리사,505.891516665832,552.744555562676,-0.649276966901076,-0.525774665984862,13.4914250539288,15.7268945902424,0.0644808108077676,0.0729799020239962,75,62,2,1,60,54,61,54,0,0,0.983606557377049,1,75,63,2,0,59,53,61,54,0,0,0.967213114754098,0.981481481481482,60,54,46.8530388968442,0.123502300916214,ko,cook,chef,요리하다,요리사,요리하다요리사,지금
요소,558.620964270677,713.457660704576,-0.5010719584823,0.086983530268402,17.4163047820013,41.223018559028,0.0656958839183978,0.144836884368787,64,69,3,2,56,56,56,58,1,0,1,0.96551724137931,64,69,3,2,49,23,56,58,1,0,0.875,0.396551724137931,56,56,154.836696433899,0.588055488750702,ko,factor,element,요인,요소,요인요소,라자냐
용감한,524.076224130383,544.207333348008,-0.629543056861107,-0.549991282554175,14.6020741323235,20.9861584971693,0.0748443649478633,0.114517416077313,66,60,1,5,59,51,59,51,1,0,1,1,65,60,2,5,55,50,58,51,2,0,0.948275862068966,0.980392156862745,58,51,20.1311092176251,0.0795517743069315,ko,noble,brave,고귀한,용감한,고귀한용감한,우표
우승자,540.141245623645,546.605716978981,-0.555467720341704,-0.517637070119041,33.8284760881211,11.9532655093741,0.158604491237329,0.0404790766079812,75,58,5,3,58,53,58,53,2,1,1,1,75,59,5,2,56,53,58,54,2,0,0.96551724137931,0.981481481481482,57,53,6.46447135533595,0.0378306502226629,ko,loser,winner,실패자,우승자,실패자우승자,부드러운
우아한,557.314796607381,605.059228064746,-0.498573006170951,-0.123743076147369,17.4151512115076,19.4328961767299,0.0670124421461846,0.100933758415613,72,73,2,4,59,57,60,58,0,2,0.983333333333333,0.982758620689655,72,74,2,3,59,55,60,59,0,1,0.983333333333333,0.932203389830508,59,57,47.744431457365,0.374829930023582,ko,fashionable,elegant,유행의,우아한,유행의우아한,수도사
우울증,572.297909083548,561.75534617524,-0.241527719040584,-0.489977656538338,23.7469508268911,17.9955701624043,0.120119634244405,0.0589200961017275,68,60,4,2,55,54,55,54,0,1,1,1,69,60,3,2,54,54,55,54,0,1,0.981818181818182,1,55,52,-10.5425629083085,-0.248449937497754,ko,stress,depression,스트레스,우울증,스트레스우울증,전투
우정,557.146267841954,548.802333298878,-0.531840696060998,-0.471539663340377,18.8727440108204,30.6111934732683,0.0853000556955099,0.136985298674415,63,70,3,3,56,54,56,54,2,1,1,1,63,70,3,3,54,52,56,53,2,2,0.964285714285714,0.981132075471698,56,54,-8.34393454307565,0.0603010327206213,ko,relationship,friendship,관계,우정,관계우정,구급차
운동,512.661777754944,593.229653860025,-0.742782672825832,-0.409445708278203,23.3239960764423,31.658267466737,0.077111641286907,0.108982705346931,68,61,3,1,55,52,55,52,1,0,1,1,69,60,2,2,55,51,56,51,0,1,0.982142857142857,1,54,52,80.5678761050805,0.333336964547629,ko,practice,exercise,연습,운동,연습운동,쓰레기
운명,575.126553545817,457.006199990522,-0.420136560274998,-0.841286921986674,26.7876664378237,12.0715661199215,0.0950551880076666,0.0501993422689681,64,66,4,2,56,55,56,55,1,0,1,1,64,66,4,2,55,55,56,55,1,0,0.982142857142857,1,56,55,-118.120353555296,-0.421150361711677,ko,fate,destiny,하늘의 뜻,운명,하늘의 뜻운명,현금
운전사,541.679929826152,522.199076928724,-0.583163029079688,-0.591509189605175,15.7849875291329,22.8279477014003,0.0614053037237575,0.116475226490553,71,56,0,1,59,52,59,52,0,0,1,1,71,56,0,1,58,52,59,52,0,0,0.983050847457627,1,57,52,-19.4808528974274,-0.00834616052548665,ko,passenger,driver,승객,운전사,승객운전사,창조
울타리,554.981528290157,574.934538464368,-0.391681963961101,-0.399793505676219,23.521215104286,20.4331108719799,0.0788377362277985,0.0916280493637595,68,62,3,0,53,53,54,53,0,0,0.981481481481482,1,68,62,3,0,52,49,54,53,0,0,0.962962962962963,0.924528301886792,53,52,19.9530101742109,-0.00811154171511846,ko,wall,fence,벽,울타리,벽울타리,녹다
